Majority protein IDs,logFC,PValue,FDR,Fold_change,average_C_lfq,average_R_lfq,MS_C_average,MS_R_average,Gene names
Q5U2X6,-0.04311772,0.972668001,0.999991107,0.970555272,115275400,110555800,13.6,16.6,Ccdc47
Q5U2Z3;A0A0H2UHZ2,0.047931575,0.969618068,0.999991107,1.033781704,395268000,403572000,25.2,20.2,Nap1l4
Q5U300,0.183415589,0.884158445,0.999991107,1.135569172,3857760000,4325620000,126.8,121.8,Uba1
Q5U302;A0A0G2JYF7,0.182822413,0.884530203,0.999991107,1.135102369,1664980000,1865040000,72,72,Ctnna1
Q5U316,0.240240578,0.848687103,0.999991107,1.181189615,36969000,43027400,5,5,Rab35
Q5U318,-0.501309346,0.691099452,0.999991107,0.706465324,940102000,654242000,57.8,30.2,Pea15
Q5U328;P13383;C1KE06;Q9QZX1,0.055797925,0.964635225,0.999991107,1.039433834,1987740000,2037820000,89.8,78.2,Ncl;NRP
Q5U3Y8;M0R5M7,-0.350679214,0.780766202,0.999991107,0.784214806,166264000,128693000,12.4,6.2,Btf3;RGD1563812
Q5U3Z7,-0.416608892,0.741037112,0.999991107,0.74918354,957352000,708332000,54.4,36.8,Shmt2
Q5U401;A0A0H2UHA7;Q63424,-0.41726423,0.740645763,0.999991107,0.748843304,99421400,73526800,8.8,5.8,Slc15a2
Q5VLR5,0.366486933,0.771178399,0.999991107,1.289209686,189304000,240806000,21.4,20.4,Erp44
Q5XFV9;B0K038;Q6P3E1;P62250;A0A1W2Q631,0.024432923,0.9845099,0.999991107,1.017079832,907868000,912164000,36.8,37.4,Rps16
Q5XFW4,-3.15316639,0.021055878,0.999991107,0.112409324,18225800,2022000,4.4,1,Mrpl13
Q5XFW8,0.074742032,0.952641926,0.999991107,1.053172702,141104000,146554000,11.8,8.8,Sec13
Q5XFX0,0.840683884,0.507074012,0.999991107,1.790898885,142486000,252004000,12,18,Tagln2
Q5XHX3;A0A0G2K6I4,-0.141201903,0.910679238,0.999991107,0.90676342,32452600,29045400,5.6,3.2,Enah
Q5XHY0,-2.351179018,0.075397513,0.999991107,0.195985793,25656200,4894600,3.8,0.8,Ddx18
Q5XHZ0,-0.338337421,0.788277371,0.999991107,0.79095229,722792000,563872000,41.2,35.2,Trap1
Q5XI01;M0RC12;M0R7D1,-0.669387691,0.596414969,0.999991107,0.628773495,34036800,21149800,5.6,2.4,Larp7
Q5XI04,-1.810702778,0.162892218,0.999991107,0.285052038,24176600,6879400,4.2,1.4,Stom
Q5XI18;A0A0G2K756;G3V6E4;Q7TNY6,0.409041686,0.74556133,0.999991107,1.327803524,107557600,140944000,9,10.6,Acbd3
Q5XI19;A0A0G2JWC7,0.007194655,0.995438412,0.999991107,1.00499941,735316000,729508000,41.6,36,Fermt2
Q5XI21,0.38043275,0.762751414,0.999991107,1.301732264,41413000,53364400,2.4,4.8,Tom1
Q5XI26,1.943419619,0.135900139,0.999991107,3.846162237,9186200,34778400,0.8,4.2,Stat2
Q5XI28,0.180997628,0.885674016,0.999991107,1.133667549,67686600,75757400,9.2,7.4,Raver1
Q5XI31,-0.335269567,0.790147838,0.999991107,0.792636019,58198400,45550400,5.4,3.6,Pigs
Q5XI32;A0A0G2JYB1,0.114743897,0.927359344,0.999991107,1.082782816,588076000,628830000,37.6,38.6,Capzb
Q5XI34,0.036565492,0.976820014,0.999991107,1.02566919,1887620000,1912560000,93.2,76.2,Ppp2r1a
Q5XI67,-0.058758253,0.962760373,0.999991107,0.960090126,6925600,6556840,1.4,2,Fbxo30
Q5XI72;A0A0G2KAW7,0.089404985,0.943366879,0.999991107,1.063931292,177102000,185940000,9.6,7,Eif4h
Q5XI73,0.37815669,0.764124756,0.999991107,1.299680212,2221300000,2850220000,55.2,58.8,Arhgdia
Q5XI77,-0.04574351,0.971004312,0.999991107,0.968790411,109962400,105267400,15,10.6,Anxa11
Q5XI78,0.079462888,0.949654916,0.999991107,1.056624588,535452000,558584000,39,34.2,Ogdh
Q5XI83,0.284291075,0.821414728,0.999991107,1.217811697,34233200,41211200,7.2,5.4,NA
Q5XI85;M0R9I6,-1.55090842,0.228386738,0.999991107,0.341295094,48334600,16232000,10.6,2.8,Amt
Q5XI97,0.223766454,0.858939686,0.999991107,1.167778337,13388800,15471800,3,4.6,Aarsd1
Q5XIA5,-0.433212613,0.731144622,0.999991107,0.740610746,50194400,36877600,6.4,4,Coasy
Q5XIA6,-1.092333065,0.390912931,0.999991107,0.46900231,39139000,18050400,7.4,3.2,Smpd1
Q5XIA8,-0.913072662,0.471746782,0.999991107,0.531052846,19166000,10117000,5.6,2.6,Ghitm
Q5XIB7,-1.118248712,0.38002935,0.999991107,0.460652672,11960460,5446400,2.8,1,Tsen34
Q5XIC0,-0.503142873,0.690033545,0.999991107,0.705568044,231600000,161356000,21.2,15.6,Eci2
Q5XIC6,0.103499357,0.934459391,0.999991107,1.074376279,321346000,340804000,27,24,Psmd12
Q5XID1,-2.064130206,0.114714145,0.999991107,0.239130457,20243000,4858600,3,1.2,Ciapin1
Q5XIE0,-1.347692374,0.292635291,0.999991107,0.392920032,337798000,131324000,16.2,4.2,Anp32e
Q5XIE6;Q5XIE6-2,-0.945285606,0.45651493,0.999991107,0.519326732,67927800,34863600,12.2,6,Hibch
Q5XIF0,0.468462716,0.710306097,0.999991107,1.383634331,7268200,9915600,1.8,1.4,Tex264
Q5XIF3,-0.35815687,0.776226147,0.999991107,0.780160646,33756800,25992400,5.4,3.6,Ndufs4
Q5XIF6,-2.9607864,0.028932942,0.999991107,0.128444195,36262200,4609800,4.6,1,Tuba4a
Q5XIG0,0.116626227,0.926171652,0.999991107,1.084196479,12299800,13207000,3.2,3.2,Nudt9
Q5XIG4,-0.836700071,0.509061195,0.999991107,0.559922837,31174400,17155800,4.6,2.6,Ociad1
Q5XIG8;M0RCV0,0.29825509,0.812816681,0.999991107,1.22965627,318488000,386422000,28.6,30.4,Strap;LOC100910575
Q5XIH3,-0.267580215,0.831734954,0.999991107,0.830711703,204128000,167402000,21.4,15.4,Ndufv1
Q5XII0,-1.469916614,0.252555058,0.999991107,0.361003164,85834800,30655000,9.4,2.8,Epdr1
Q5XIJ3;P41565,-0.52280594,0.678645258,0.999991107,0.696016812,273342000,188088000,18.6,11.2,Idh3g
Q5XIK2,-0.40349752,0.74888215,0.999991107,0.756023236,60920400,45471000,10.8,5.4,Tmx2
Q5XIL4,0.883274209,0.486106826,0.999991107,1.844556792,9322600,16893800,1.4,3.4,Sorbs3
Q5XIM0,-0.886884664,0.484353307,0.999991107,0.540780613,26424000,14005000,7,2,Bcs1l
Q5XIM7,0.18908129,0.880609029,0.999991107,1.140037507,570124000,641014000,29.6,38.6,Kars
Q5XIM9,0.08864404,0.94384802,0.999991107,1.063370272,1424120000,1495860000,75.8,67,Cct2
Q5XIN6,0.078832265,0.950053884,0.999991107,1.056162823,381876000,397968000,24.8,24,Letm1
Q5XIP6,-2.559082701,0.054897519,0.999991107,0.169683395,48606800,8101800,7.2,1.4,Fen1
Q5XIP9,0.871915555,0.491648394,0.999991107,1.830091213,188764000,340846000,17.4,28.2,Tmem43
Q5XIT9,-0.32161388,0.798489609,0.999991107,0.800174257,167704000,132652000,25.6,18,Mccc2
Q5XIU4,-0.03018194,0.980865804,0.999991107,0.97929679,20488000,19836600,4.6,3.6,Bcap29
Q5XIU9,0.341598639,0.786290476,0.999991107,1.267159946,31921800,39924400,5.6,6,Pgrmc2
Q5XIW8,0.027664272,0.982461615,0.999991107,1.019360441,41669800,41882800,6.8,5.2,Sart1
Q60587;A0A0G2K330,-0.14656213,0.907304934,0.999991107,0.903400658,881240000,786150000,55.6,40.2,Hadhb
Q62599;F1LQS1;A0A140TA98,-0.085944856,0.945554876,0.999991107,0.942167286,127820000,118922000,11.8,10.4,Mta1
Q62636;O08814,0.282086972,0.822774038,0.999991107,1.215952584,380650000,456998000,35.2,27.6,Rap1b
Q62639;M0R3K1,-1.883763552,0.147531168,0.999991107,0.270975899,32946400,8814200,3.8,2,Rheb
Q62651,0.370986016,0.768456489,0.999991107,1.293236397,462582000,590762000,40.4,38.2,Ech1
Q62658,-0.179694519,0.886490991,0.999991107,0.882889923,284412000,247964000,12.8,10.6,Fkbp1a
Q62703,-1.073440584,0.398975537,0.999991107,0.475184412,138398000,65111600,15.2,5.4,Rcn2
Q62733,-0.383341767,0.760997518,0.999991107,0.766659691,682722000,516746000,40,29.4,Tmpo
Q62780,0.202267275,0.872358641,0.999991107,1.150505017,76627600,87061000,12.2,11.2,Ddx46
Q62844;A0A0G2K2E3;A0A096MKC1,-0.043253118,0.97258221,0.999991107,0.970464189,101151600,97002800,11,12.8,Fyn
Q62902;F1LRA1;A0A0G2JXC1,0.210885103,0.86697466,0.999991107,1.157398038,87153400,99636800,9.8,14.2,Lman1
Q62920;Q62920-2,0.377662917,0.764422782,0.999991107,1.299235463,615748000,790058000,47.8,46.6,Pdlim5
Q62950,-0.415444886,0.741732406,0.999991107,0.749788246,90867200,67332800,10,8.2,Crmp1
Q62952-2;Q62952,0.063257158,0.959911658,0.999991107,1.044821984,1419320000,1463620000,71.8,75,Dpysl3
Q62967,0.471007418,0.708810881,0.999991107,1.386077013,63417400,86890200,10.4,8.2,Mvd
Q62991,0.132659669,0.916060261,0.999991107,1.096312938,107528400,116373800,11,9.8,Scfd1
Q63016,-0.692359922,0.58398828,0.999991107,0.618840738,296414000,181030000,20.2,16.6,Slc7a5
Q63083,-0.381791951,0.761931752,0.999991107,0.767483718,19733000,14988600,3,3.2,Nucb1
Q63135-2;Q63135;A0A0G2K7Y0;O35520,-0.502850337,0.690203445,0.999991107,0.705711127,37155600,25949400,5,2.6,Cr1l
Q63151-2;Q63151,-0.32583163,0.79591024,0.999991107,0.797838346,26275800,20717000,4.8,3.2,Acsl3
Q63198,-0.186356283,0.882315853,0.999991107,0.878822503,46066200,39964600,8,4.8,Cntn1
Q63228;M0RDJ4,-0.343633794,0.785051328,0.999991107,0.788053896,282768000,220026000,19,12.4,Gmfb
Q63355,0.445757606,0.723702685,0.999991107,1.362029174,35168000,47283600,4.4,6.8,Myo1c
Q63356;A0A0G2K9E8,2.195728642,0.094903149,0.999991107,4.581209826,32535400,147294000,4.2,16.6,Myo1e
Q63362,-0.497311014,0.693426176,0.999991107,0.70842596,41518400,29017800,4.2,3.4,Ndufa5
Q63372-13;Q63372-7;Q63372-1;Q63372-9;Q63372-6;Q63372-10;Q63372-8;Q63372-5;Q63372-4;Q63372-12;Q63372-3;Q63372;Q63372-11;M0RBN6,1.003764161,0.429646977,0.999991107,2.005225049,25252600,50126000,4,8,Nrxn1
Q63377,-0.081266896,0.948513675,0.999991107,0.945227235,125060000,116600800,11.2,7.8,Atp1b3
Q63396,0.236423958,0.851059941,0.999991107,1.178068932,71671800,83313000,4.2,4.2,Sub1
Q63413;A0A0G2KAT4,-0.231984841,0.853821651,0.999991107,0.851462654,1900580000,1598540000,65,55.6,Ddx39b
Q63486;Q63487-2;Q63487,-0.544836053,0.665980777,0.999991107,0.685469294,36894800,25067800,6.6,4.2,Rraga;RragB
Q63524,-0.085884888,0.945592801,0.999991107,0.942206449,109120800,101577600,9.2,7,Tmed2
Q63525;A0A0G2K0V8,0.484122194,0.701123411,0.999991107,1.398734548,312488000,431204000,23.6,23.2,Nudc
Q63570,0.223194665,0.859296043,0.999991107,1.167315599,328008000,377954000,35,26.4,Psmc4
Q63584,-0.340749183,0.786807859,0.999991107,0.789631155,264440000,206196000,24.2,16.8,Tmed10
Q63610;Q63610-3,0.487756448,0.698998996,0.999991107,1.402262504,471012000,652428000,27.2,30,Tpm3
Q63627,0.587919123,0.641515401,0.999991107,1.503077214,6537800,9682800,2.2,2.6,Scaf4
Q63632,-0.976305685,0.442135142,0.999991107,0.508279629,14431000,7252200,2,1.2,Slc12a4
Q63737;Q63737-2,-0.237918418,0.850130438,0.999991107,0.847967914,18563800,15463800,5,3.4,Pdcl
Q63768;Q63768-2,0.357405874,0.776681739,0.999991107,1.281120229,211986000,268080000,21.2,17.4,Crk
Q63783;F1LRV0;A0A0G2K5I9;Q9QY90;P09414;Q63784;A0A0G2K4J4;Q63573;A0A0G2JUB7;Q6PWY0;Q9QY89,-0.740143213,0.558570007,0.999991107,0.59867992,135536000,80063400,12,5.4,NFI-A;Nfia;NF1L4;NFIA
Q63798,0.863883059,0.495589242,0.999991107,1.819930124,132584000,238138000,9.6,16.8,Psme2
Q63965,-0.310742015,0.805148954,0.999991107,0.806226989,266336000,212112000,22.8,14.4,Sfxn1
Q64057,0.098968354,0.937322014,0.999991107,1.07100733,941636000,995998000,53.4,46,Aldh7a1
Q641W2,0.17194175,0.891354235,0.999991107,1.126573741,62282400,69251600,11.2,6.6,Myg1
Q641X3,-1.295745892,0.311018404,0.999991107,0.407325519,134226000,53992200,17,6.6,Hexa
Q641X8;A0A0G2K273,0.142876939,0.909624597,0.999991107,1.104104664,1053106000,1147980000,23.4,23.6,Eif3e
Q641X9,-0.274424743,0.827503979,0.999991107,0.826779921,14204000,11599020,3.2,2.4,Mrpl9
Q641Y0,0.4050964,0.747923933,0.999991107,1.324177388,541374000,707428000,37.4,39.2,Ddost
Q641Y2,-0.192702002,0.878342115,0.999991107,0.874965476,262088000,226476000,28.4,18,Ndufs2
Q641Y8,-0.045779081,0.970981775,0.999991107,0.968766524,904418000,865146000,48.8,40.6,Ddx1
Q641Z6,0.133468357,0.915550658,0.999991107,1.096927638,227148000,246346000,24.6,29.4,Ehd1
Q641Z7,-1.927104334,0.139002247,0.999991107,0.262956427,61170600,15983800,8.2,2.6,Smpdl3a
Q641Z8,-0.721250106,0.568549332,0.999991107,0.606571616,26137600,15591000,5.2,3,Pef1
Q641Z9,-0.382265909,0.761646044,0.999991107,0.767231623,80083800,60696400,5.8,3.6,Sdhc
Q642A9,-0.119990543,0.924048626,0.999991107,0.920193683,39406800,35825200,5.6,3.4,Vps16
Q642B0,0.602076032,0.63356682,0.999991107,1.517899246,213908000,320756000,26.2,33.2,Gpc4
Q642D2;P20611,-0.967349467,0.446258166,0.999991107,0.511444832,89283200,45109200,8.8,4.2,Acp2
Q642E2;D3ZJD3;D3ZEI0;P17702,0.070727082,0.955182865,0.999991107,1.050245848,413646000,428996000,14.6,14,LOC100362069;RGD1565183;LOC690096;Rpl28
Q642F2;A0A0G2K7C6;Q99ND8;P35815;P35815-2,-0.692441105,0.583944189,0.999991107,0.618805916,21827200,13264200,3.2,2.4,Ppm1b
Q642G4,1.218096822,0.340023073,0.999991107,2.326396207,5843380,13435520,1.8,3.6,Pex14
Q64303,-0.07386988,0.95319384,0.999991107,0.950086069,601828000,564732000,34.6,38.6,Pak2
Q64350,-0.069855571,0.955734339,0.999991107,0.952733372,25914600,24411400,3.8,3.4,Eif2b5
Q64361,-0.399226328,0.751443973,0.999991107,0.758264808,1235180000,925454000,57.4,42.2,Lxn
Q64428,-0.22678079,0.857061746,0.999991107,0.854539574,2255160000,1901380000,139.6,89.2,Hadha
Q64548,0.218164991,0.862431805,0.999991107,1.163253067,500696000,574998000,35,28.2,Rtn1
Q64560,0.268134573,0.831392073,0.999991107,1.204249707,481378000,572556000,41,35.6,Tpp2
Q64605-2;Q64605;M0R711,0.029776526,0.981122768,0.999991107,1.020853983,27015200,27259600,4.4,4,Ptprs
Q64611;A0A0G2K5P7;B3VPA7;B5LSW7;Q9R1F5,0.511823592,0.684996218,0.999991107,1.425851358,146060000,205326000,1.8,3.2,Csad
Q64620,-0.038893946,0.975344435,0.999991107,0.973400927,85293800,81949200,13.4,8.4,Ppp6c
Q64654,0.396235457,0.753239662,0.999991107,1.316069298,22843600,29646800,4,8,Cyp51a1
Q64LC9,-0.405911041,0.747435657,0.999991107,0.754759523,18224600,13519000,6.6,3.8,Rbm4b
Q66H12,-2.221146637,0.091439614,0.999991107,0.214470832,138924000,29595600,13.8,3.2,Naga
Q66H18;A0A0G2KA82,-0.215867795,0.86386472,0.999991107,0.861028087,56206000,47985000,7.2,5.4,Sypl1
Q66H20;Q66H20-2,-0.890224187,0.482735035,0.999991107,0.539530272,71471000,38128800,10,3.6,Ptbp2
Q66H39,0.187651173,0.881504716,0.999991107,1.138907969,38735600,43541200,4.6,4.6,Abcf3
Q66H61,0.289339533,0.818303471,0.999991107,1.22208068,462550000,558504000,37.8,38.6,RGD1562301
Q66H80,-0.00015175,0.999903786,0.999991107,0.99989482,345136000,341034000,36.6,32.6,Arcn1
Q66H94,-0.233744779,0.85272636,0.999991107,0.850424592,26379200,22053600,3.6,2.2,Fkbp9
Q66HA6,-1.155332311,0.364815526,0.999991107,0.44896276,128012000,56836200,8.8,5.2,Arl8b
Q66HA8,0.213361082,0.865429031,0.999991107,1.15938609,341534000,391122000,22.2,21,Hsph1
Q66HC5,-0.097066773,0.938523673,0.999991107,0.934931925,181490000,167602000,19.2,12.8,Nup93
Q66HD3,-0.476579359,0.705540757,0.999991107,0.7186796,427648000,303368000,34.8,21.8,Nasp
Q66HF1,-0.338960697,0.787897523,0.999991107,0.790610655,754660000,588636000,36.2,29.4,Ndufs1
Q66HF3;Q6UPE1,-0.925656055,0.46576083,0.999991107,0.526441068,182206000,94780200,19.4,10,Etfdh
Q66HG4,-0.185277864,0.882991493,0.999991107,0.879479671,25049000,21747200,3.8,3.6,Galm
Q66HG5,0.11949299,0.924362529,0.999991107,1.086353016,93712600,100494200,9.2,9.6,Tm9sf2
Q66HG8;A0A0G2K5G9;Q6QI75,-0.153263048,0.903089237,0.999991107,0.899214343,26687800,23682800,4,4.2,Ik;Wdr55
Q66HJ7;A0A0G2JVR0,-0.086958285,0.944913992,0.999991107,0.941505687,110506000,102784200,11.6,8.4,Ptpra
Q66HM7;P38656;D3ZLH9;Q4V8Q3,-0.057267207,0.963704688,0.999991107,0.961082906,490868000,465824000,38.2,27.2,Ssb;LOC680385
Q66HR0;M0RAK3;M0R3V5;A0A096MJB7,-2.23867654,0.089115725,0.999991107,0.211880608,128876000,27319400,11.8,2,Slc12a9
Q66HR2,0.161349882,0.898005623,0.999991107,1.118333036,437820000,483666000,22.4,25.6,Mapre1
Q66WT9;Q66SY1;A0A0G2JUQ5;Q498N4;A0A0G2JTT2;O55012-2;O55012,0.141348575,0.910586883,0.999991107,1.102935615,89200200,97146800,11.2,7.8,Picalm
Q66X93;D4A8Y5,0.385667894,0.759595963,0.999991107,1.306464473,1300680000,1677900000,57,58,Snd1
Q68FP1-2;Q68FP1;CON__Q3SX14,0.297488208,0.813288243,0.999991107,1.229002805,287960000,349388000,20.4,20.8,Gsn
Q68FQ0,-0.084059978,0.946746961,0.999991107,0.94339903,1177168000,1097260000,93.4,81.4,Cct5
Q68FQ9,0.053784884,0.965910226,0.999991107,1.037984488,22098800,22647600,4.4,3.8,Lancl2
Q68FR6,0.15441153,0.902366998,0.999991107,1.11296755,2338060000,2569340000,97.2,90.4,Eef1g
Q68FR9;Q68FR9-2,-0.015532155,0.990152448,0.999991107,0.989291677,1228540000,1200000000,50.6,40,Eef1d
Q68FS2,0.066220001,0.958035852,0.999991107,1.046969925,161284000,166676000,18.6,15.2,Cops4
Q68FS4-2;Q68FS4,0.126067164,0.920215984,0.999991107,1.091314682,711752000,766908000,56.4,52.4,Lap3
Q68FS8,-0.051345667,0.967455281,0.999991107,0.965035776,211216000,201112000,18.8,17.6,Rtcd1
Q68FT1,-0.481029139,0.702933221,0.999991107,0.716466354,16120800,11452000,3.4,2.8,Coq9
Q68FT7,-0.181634617,0.885274708,0.999991107,0.881703434,314800000,274056000,24.4,25.6,Farsb
Q68FU3,-0.435842389,0.729582329,0.999991107,0.739261974,422212000,308252000,24.6,16.6,Etfb
Q68FW9,0.036512035,0.976853892,0.999991107,1.025631186,113476000,114888000,15.2,9.2,Cops3
Q68FX0,-0.278023333,0.825281681,0.999991107,0.82472021,272112000,221594000,25,16.8,Idh3B
Q68FX3;Q64LD0;A0A0G2K7X6;Q5XLP8;A0A0G2JY21;A0A0G2JUH2;A0A0G2JZQ1,-0.010744643,0.993187683,0.999991107,0.992580046,177730000,174366000,21.4,18.2,Ddx19a;Ddx19b
Q68FX7,-0.296929328,0.813631517,0.999991107,0.813983058,10732600,8634200,3,2,Thoc5
Q68FX9,-0.338075082,0.788436816,0.999991107,0.791096129,10634800,8293800,3,2.2,Sirt5
Q68FY0,-0.335994167,0.78970593,0.999991107,0.792238014,772834000,604316000,49.4,32.2,Uqcrc1
Q68FY1,-0.415999284,0.741400916,0.999991107,0.749500173,17345800,12910400,4,2.4,Nup35
Q68FZ8,-0.31292098,0.803813013,0.999991107,0.805010229,117291400,93336000,14.2,11.4,Pccb
Q68G11;P67874;N0E4B7;A0A0G2KA61;A0A096MJD3;A0A096MKB7,0.005583048,0.996460202,0.999991107,1.003877372,130122000,128936000,10.8,7.4,Csnk2b;Csnk2b-Ly6g5b
Q68G16;P53042;Q64538,0.062267104,0.960538526,0.999991107,1.044105218,62585800,64510400,10.4,9,Ppp5c
Q68G41;P23965,-0.086700547,0.94507698,0.999991107,0.941673903,639076000,594416000,31.2,25.4,Eci1
Q68G48;F1LSM6;Q6P9Y2;Q08603,-0.868267319,0.493435468,0.999991107,0.54780437,17897800,9667800,3.2,1.6,Rabggtb
Q6AXM8,-0.039442122,0.974997061,0.999991107,0.973031138,420670000,404108000,32,21.2,Pon2
Q6AXQ0,-0.124620459,0.921128268,0.999991107,0.917245318,248368000,224860000,32.8,21.4,Sae1
Q6AXS3,-0.868553183,0.493295776,0.999991107,0.547695836,109410000,59155000,12,7.2,Dek
Q6AXS5,0.103785154,0.934278859,0.999991107,1.074589133,449212000,476732000,30.8,25,Serbp1
Q6AXT0;A0A0G2KA48,-0.253395837,0.84051973,0.999991107,0.838919428,16624800,13762600,4.2,2.2,Mrpl37
Q6AXT5,-0.147229268,0.906885092,0.999991107,0.902983,79875800,71249000,11.4,9.4,Rab21
Q6AXV4,-0.114287545,0.927647376,0.999991107,0.923838423,163972000,149638000,18.6,11.8,Samm50
Q6AXX5;Q6TUD3,0.137582298,0.912958809,0.999991107,1.100060064,81277800,88323000,9.8,8.8,Rdh11
Q6AXY0,0.586282489,0.642437518,0.999991107,1.501373047,28057200,41721600,2.4,2.2,Gsta6
Q6AXY8,0.329214165,0.793843686,0.999991107,1.256328867,36979800,45942200,7.8,7.4,Dhrs1
Q6AY02,-0.831992799,0.51141512,0.999991107,0.561752755,17652600,9837800,3,1.8,Rbm17
Q6AY09,-0.086745635,0.945048467,0.999991107,0.941644473,180444000,167792000,13.2,10.8,Hnrnph2
Q6AY18,0.410755358,0.744535926,0.999991107,1.329381662,129382000,169812000,10,7.4,Sar1a
Q6AY20,-0.122399164,0.922529226,0.999991107,0.918658674,55228800,50135400,6.8,4,M6pr
Q6AY21,0.371711095,0.768018113,0.999991107,1.293886523,211886000,270630000,13.8,16.8,G3bp2
Q6AY23,-0.418216937,0.740076963,0.999991107,0.748348956,162228000,119938000,17.6,12.2,Pycr2
Q6AY30,-0.038665353,0.975489294,0.999991107,0.973555173,68005800,65365600,11,7.4,Sccpdh
Q6AY55,-1.025835316,0.419772545,0.999991107,0.491125857,96601600,46944200,12.2,6.4,Dcakd
Q6AY58,-0.198841102,0.874500818,0.999991107,0.871250146,28012000,24209600,4.6,4.2,Bcap31
Q6AY63;A0A140TAD1,0.07187575,0.954455856,0.999991107,1.051082382,101497400,105226000,10.6,8.6,Nudt5
Q6AY71,-0.329000864,0.793973267,0.999991107,0.796087622,6858520,5444020,2.6,2,NA
Q6AY84,-0.32102011,0.798852902,0.999991107,0.800503652,1102398000,870928000,59.6,40,Scrn1
Q6AYA5;Q6TUE3,-0.357906419,0.776378074,0.999991107,0.780296093,35804600,27579200,6.4,4,Tmem106b
Q6AYB2,-0.736262947,0.560611678,0.999991107,0.600292294,27170400,16103200,3,2.2,Sphk2
Q6AYB4,0.920727268,0.468099794,0.999991107,1.893069356,13936400,26096800,2.8,4.6,Hspa14
Q6AYB5,-0.076676495,0.951417816,0.999991107,0.948239571,111438200,104429800,4.4,3.2,Srp54
Q6AYC4,0.569581237,0.651879194,0.999991107,1.484092729,63499200,92925400,7.6,7,Capg
Q6AYD3;Q6AYD3-2;A0A0G2JVS2,0.163319034,0.896768442,0.999991107,1.119860504,768178000,849080000,49.6,52.6,Pa2g4
Q6AYD5,0.078373517,0.950344123,0.999991107,1.055827038,268850000,280100000,16.2,15.8,Gspt1
Q6AYE2;A0A0G2K714,-0.22125428,0.860505496,0.999991107,0.857819323,167824000,142084000,17.2,15.8,Sh3glb1
Q6AYG5,-0.007568813,0.99520119,0.999991107,0.994767436,90769200,89208600,9.4,7.6,Echdc1
Q6AYK1;F1M6U2,0.324501608,0.79672346,0.999991107,1.252231769,36093200,44645600,4.4,4.4,Rnps1;LOC688526
Q6AYK6,-0.067497784,0.957226952,0.999991107,0.954291691,142542000,134304000,16.8,11.2,Cacybp
Q6AYK8,0.012956631,0.991785288,0.999991107,1.009021301,282604000,281658000,22.2,23.8,Eif3d
Q6AYN4;Q6AYN4-2,-0.315864168,0.802009517,0.999991107,0.803369632,249676000,198086000,23.6,22.4,Phyhipl
Q6AYN8;Q1PS21,-0.646699504,0.608816267,0.999991107,0.638739908,254232000,160246000,25.6,11.4,Mcm7
Q6AYP7;A0A096MK29,-0.702033727,0.578794458,0.999991107,0.614705063,12278600,7424400,3,1.8,Nt5c3b
Q6AYQ4,-0.405961455,0.747405219,0.999991107,0.754733148,18165600,13624800,3,1.6,Tmem109
Q6AYQ9,-0.190758091,0.879558875,0.999991107,0.876145214,20360800,17540000,4.6,3,Ppic
Q6AYR1;Q4R1A4,0.035756182,0.977332908,0.999991107,1.025093981,239548000,242542000,17,18.6,Tfg;TFG
Q6AYR2,-0.266988318,0.83210109,0.999991107,0.831052591,65856000,54049000,10.4,6,Ndrg3
Q6AYS3,-0.529503229,0.67478447,0.999991107,0.692793246,169984000,116326000,20.4,10.2,Ctsa
Q6AYS7,0.448067331,0.722335579,0.999991107,1.364211502,49516200,66648600,8.6,9.4,Acy1a
Q6AYT3,-0.213315176,0.865457682,0.999991107,0.862552888,475074000,404980000,40,35,Rtcb
Q6AYT7,-0.922196886,0.467401748,0.999991107,0.527704838,33311800,17289000,9.4,3,Abhd12
Q6AYU5;Q4V8F6,0.029809833,0.981101657,0.999991107,1.020877551,1194300000,1203920000,48.4,47.8,Pcbp2
Q6AYZ4;P63088;P63088-2;A0A0G2JVK2,0.036682156,0.976746081,0.999991107,1.025752134,41875000,42381200,5,3.8,Ppp1cc
Q6AZ33;P46844,-0.038428471,0.975639407,0.999991107,0.973715039,83417000,80260400,13.6,10.4,Blvra
Q6AZ50,0.326958216,0.795221882,0.999991107,1.254365874,43004800,53245200,8.6,5.6,Atg3
Q6AZ64;Q8VIB1;E9PT85,-0.381275818,0.762243031,0.999991107,0.767758339,61261800,46394600,11.6,5.8,Xrcc6
Q6DGF2,0.562208598,0.656066679,0.999991107,1.47652788,31446000,45737400,4.4,6.4,Clint1
Q6DGG0;M0RB67,0.288686989,0.818705445,0.999991107,1.221528047,136048000,164034000,15.2,14.2,Ppid;Ppidl1
Q6EV70,0.213168748,0.865549075,0.999991107,1.159231536,25944800,29687400,5.2,3,Pofut1
Q6GMM8,-0.443289817,0.725164413,0.999991107,0.735455615,789580000,573374000,41,29,Slc27a1
Q6GMN6;P11466;A0A0G2JZK8,-1.703483602,0.187789296,0.999991107,0.307043805,129985400,39404400,12.8,5,Crot
Q6GT74;P26453-2;P26453,1.201401995,0.34650039,0.999991107,2.29963038,159582000,362142000,10.8,18.8,Bsg
Q6IE67;P18422,0.024775612,0.984292672,0.999991107,1.017321452,238050000,239280000,19.8,17.8,Psma3
Q6IMX3;P15651,-0.336025897,0.789686581,0.999991107,0.79222059,65258200,50934400,9.2,5,Acads
