Majority protein IDs,logFC,PValue,FDR,Fold_change,average_C_lfq,average_R_lfq,MS_C_average,MS_R_average,Gene names
A0A0G2JUK2;B2GV58,26.43738737,7.35E-20,1.15E-18,90875456.67,0,11206600,1.2,2.4,Lsm14a
A0A096MIU2;D3ZW79;D4A274;Q63398,26.41666909,7.49E-20,1.16E-18,89579736.59,0,10966800,0,1.8,Ebf1;Ebf4;Ebf3
A0A0G2K167;Q4G069,-26.43448347,7.50E-20,1.16E-18,1.10E-08,11400200,0,2.2,0,Rmdn1
F1LUZ4,26.39410174,7.64E-20,1.17E-18,88189388.7,0,10956200,0,2.4,Sorcs1
P51146,-26.41442784,7.63E-20,1.17E-18,1.12E-08,11247400,0,1.6,0,Rab4b
Q5PQM2,-26.41161299,7.65E-20,1.17E-18,1.12E-08,11205000,0,3.2,0.8,Klc4
Q5BJN7;P62864,-26.39364815,7.77E-20,1.18E-18,1.13E-08,11019000,0,2.2,2.2,LOC100360647;Fau
Q6AYN2,-26.39186612,7.78E-20,1.18E-18,1.14E-08,11096200,0,2.8,0,Saraf
B1VKB4;A0A0H2UHQ9;Q9Z327-3;Q9Z327;Q9Z327-2,26.35972544,7.87E-20,1.18E-18,86112864.3,0,10748600,0,1.2,Synpo
D3ZTB4;B5DF01,26.36665102,7.82E-20,1.18E-18,86527238.47,0,10936600,2,1.8,Vps11
F1LTZ2,26.35740766,7.88E-20,1.18E-18,85974629.91,0,10629600,0,0.4,Sepn1
P70470,-26.37212809,7.92E-20,1.18E-18,1.15E-08,10905400,0,2.2,1,Lypla1
Q5I0K4;B0BN68,-26.35078939,8.07E-20,1.20E-18,1.17E-08,10764000,0,2.8,1.8,Mrps9
Q6AXS5-2,26.31156528,8.21E-20,1.22E-18,83285688.99,0,10353400,1.2,1.6,Serbp1
E9PTA5,-26.31837218,8.30E-20,1.22E-18,1.20E-08,10458800,0,0.4,0.6,Pign
F1M0V4;A0A0G2K8V3;F1LZ00,-26.31029579,8.36E-20,1.23E-18,1.20E-08,10485600,0,3.4,0.8,Thoc2;LOC679894
P61480,-26.29681286,8.46E-20,1.24E-18,1.21E-08,10388600,0,2.2,0.4,Wdr12
D3ZMR9,-26.27655452,8.61E-20,1.26E-18,1.23E-08,10203200,0,2.6,0,Mrpl21
A0A096MKC0,26.2369142,8.76E-20,1.27E-18,79085737.04,0,9809000,0.8,1.8,Gigyf2
B1WC56,-26.23989518,8.89E-20,1.27E-18,1.26E-08,9943600,0,2.8,2.2,Nhp2
D3ZY44,-26.23666374,8.91E-20,1.27E-18,1.26E-08,9915000,0,2.4,0.4,Mrps2
D4A732,-26.24443812,8.85E-20,1.27E-18,1.26E-08,9989800,0,2.2,0,Mvb12b
Q6AYF4,26.21794563,8.91E-20,1.27E-18,78052722.96,0,9683800,0.4,0,Itgb6
Q9JKL8,-26.24717336,8.83E-20,1.27E-18,1.26E-08,10042600,0,2.6,0.4,Adnp
Q5XIJ6,-26.22890048,8.98E-20,1.27E-18,1.27E-08,9915000,0,2.6,0,Babam1
D3Z865,-26.21199993,9.11E-20,1.28E-18,1.29E-08,9742600,0,1.6,0.4,Mpdu1
Q5XI55-2;Q5XI55,-26.2071617,9.15E-20,1.28E-18,1.29E-08,9723200,0,1.8,0,Ngly1
Q811S9,-26.20603951,9.16E-20,1.28E-18,1.29E-08,9740800,0,1.2,0.4,Gnl3
D3ZV33;A0A0G2JY58,-26.19213097,9.27E-20,1.29E-18,1.30E-08,9626800,0,1.6,0,Pogz
A0A0G2JTX2,26.13429989,9.59E-20,1.30E-18,73656008.96,0,9089800,0.4,1.8,NA
A0A0G2K059;M0RDI5,-26.16790829,9.47E-20,1.30E-18,1.33E-08,9460400,0,1.4,0,Mcu
A0A0G2K6M7;D4ADE6;D4A024;D3ZIF4,-26.15282675,9.59E-20,1.30E-18,1.34E-08,9400600,0,1.2,0,Sall2;Sall3;Sall1
B2GV93;Q63014;Q5EB69,-26.18050334,9.36E-20,1.30E-18,1.31E-08,9605200,0,1.8,0,Akap8
D3ZUL1,-26.17352386,9.42E-20,1.30E-18,1.32E-08,9532800,0,0.4,0,Ccdc124
D3ZW88,26.14253139,9.52E-20,1.30E-18,74077465.06,0,9190600,0,2.4,Frmpd1
D4A4U3,-26.14535842,9.66E-20,1.30E-18,1.35E-08,9328400,0,1.2,0.4,Mdp1
D4AB49,26.12452433,9.67E-20,1.30E-18,73158609.83,0,9076600,0.4,0,Prss33
F1MAA7,26.12152644,9.70E-20,1.30E-18,73006745.91,0,9041400,0.4,2.4,Lamc1
G3V7L3;Q6P6T1;D4A1S0,26.1171525,9.73E-20,1.30E-18,72785740.33,0,9102600,0,1.2,C1s
Q5I0K8,-26.17202308,9.43E-20,1.30E-18,1.32E-08,9497800,0,1.8,1.2,Mrps7
Q5XI07,26.12044236,9.71E-20,1.30E-18,72951907.22,0,9113200,0,1.6,Lpp
D3Z9L0,-26.11275953,9.94E-20,1.31E-18,1.38E-08,9106600,0,2,0,Agk
D3ZNS1;A0A0G2JV32;A0A0G2JTS5;Q63312,-26.11664021,9.90E-20,1.31E-18,1.37E-08,9145800,0,2.8,0.4,Phldb1
D4A777;D4A5F0,26.10600067,9.83E-20,1.31E-18,72225285.66,0,8969600,0,2.8,Fam114a1;Fam114a1l1
D4ACX8,26.09357207,9.94E-20,1.31E-18,71605748.27,0,9050600,1,2,Dchs1
Q03114,-26.10918347,9.97E-20,1.31E-18,1.38E-08,9116160,0,2.8,0,Cdk5
P21816,26.07502636,1.01E-19,1.31E-18,70691154.27,0,8935000,1.6,0.8,Cdo1
Q5XID7;A0A0G2KAU2,-26.09338484,1.01E-19,1.31E-18,1.40E-08,8985600,0,1.2,0,Armcx3
Q812D3,-26.09356849,1.01E-19,1.31E-18,1.40E-08,8978200,0,1.6,0,Ppil3
A0A0G2JYR1,-26.07135037,1.03E-19,1.33E-18,1.42E-08,8918800,0,1.6,0.6,NA
D3ZAD6;Q63374-9;Q63374-3;Q63374-5;Q63374-2;Q63374-7;Q63374-4;Q63374-6;Q63374;D3ZTM0;Q63376-2;Q63376;Q63374-8;Q63374-10;Q63376-4;Q63376-3;Q63376-6;Q63376-5;Q63376-8;Q63376-7,-26.05374092,1.05E-19,1.35E-18,1.44E-08,8789000,0,1.2,0,Nrxn2
A0A0G2KA06;D3ZZC3,-26.04440641,1.06E-19,1.35E-18,1.44E-08,8697200,0,1.6,0,Klhl22
B1WC25,26.02870935,1.05E-19,1.35E-18,68457693.51,0,8501400,1.8,1,Tra2a
Q5U362;P55260,26.01620306,1.06E-19,1.36E-18,67866818.91,0,8429200,0.4,2.4,Anxa4
A0A096MJN8;D3ZQ46,-26.00890008,1.09E-19,1.36E-18,1.48E-08,8517000,0,1.6,0,Cmtm5
A0A0G2K5U6;A0A0A0MY16;Q1WIM2-2;Q1WIM2,-26.00864247,1.09E-19,1.36E-18,1.48E-08,8469800,0,2,0,Cadm2
A0A0G2K747;G3V7K6;P28042,-26.0188282,1.08E-19,1.36E-18,1.47E-08,8531200,0,2.6,0.8,Ssbp1
F1M3X5,-26.01624449,1.08E-19,1.36E-18,1.47E-08,8548200,0,0.4,0,Mroh6
Q7TS56,-26.01810081,1.08E-19,1.36E-18,1.47E-08,8538800,0,2.4,0,Cbr4
Q9Z2G3,26.00066656,1.08E-19,1.36E-18,67139877.22,0,8219600,1.2,2,Acly
Q4KLN2;A0A0G2JU49;B0BN02,-26.00313561,1.09E-19,1.36E-18,1.49E-08,8449800,0,2,0.6,Mtx1
Q68FT3,-25.9913498,1.11E-19,1.37E-18,1.50E-08,8416400,0,2.2,0,Pyroxd2
P15865,25.9675571,1.11E-19,1.37E-18,65616581.73,0,8293600,0.8,0.8,Hist1h1e
D3ZG07,-25.97704527,1.12E-19,1.38E-18,1.51E-08,8321600,0,1.6,0,LOC100360750
A0A0G2JT78;F1LVC3,-25.97202999,1.12E-19,1.38E-18,1.52E-08,8251800,0,1,0.4,Rab6b
Q5XI29,-25.96644598,1.13E-19,1.38E-18,1.53E-08,8224800,0,1.4,0.4,Cpsf7
A0A0G2JWS3;Q0KL00,25.92081573,1.16E-19,1.40E-18,63524761.9,0,7915000,0,1.6,Piezo1
D3ZCH6;B5DF79;A0A0G2K9L0,-25.9271423,1.17E-19,1.40E-18,1.57E-08,8022400,0,1.6,0,Rnaset2
G3V920,25.91662865,1.16E-19,1.40E-18,63340663.6,0,7865400,0,1,Wdr43
Q5U2R3;A0A1B0GWW6,25.90722812,1.17E-19,1.40E-18,62929281,0,7816800,0.4,1.4,Frmd8
Q6AYU2,25.90370918,1.17E-19,1.40E-18,62775974.21,0,7761400,0,1.2,Pcbp2
Q8K585-2;D3ZAX1,-25.93187102,1.16E-19,1.40E-18,1.56E-08,8000800,0,0.4,0,Hmga1;RGD1564836
Q96FJ2;Q78P75,-25.93503202,1.16E-19,1.40E-18,1.56E-08,8063800,0,1,0,DYNLL2;Dynll2
A0A0G2K528;B5DF99,-25.9085798,1.19E-19,1.41E-18,1.59E-08,7904400,0,2,0,Stx16
F1M5M9,-25.90863209,1.19E-19,1.41E-18,1.59E-08,7935400,0,3,0,Srgap3
Q5U2R9,-25.91331843,1.18E-19,1.41E-18,1.58E-08,7978600,0,1.6,0,Scfd2
Q68FW7,-25.90563211,1.19E-19,1.41E-18,1.59E-08,7941200,0,1.6,0,Tars2
G3V964;Q62718,-25.89893833,1.20E-19,1.41E-18,1.60E-08,7868000,0,2,0,Ntm
A0A0G2K366,-25.8847782,1.21E-19,1.42E-18,1.61E-08,7811400,0,1.4,0,NA
A0A0G2JUK8;A0A0G2JVW7;F1M7M7;B5DF21,25.84315132,1.24E-19,1.43E-18,60195458.76,0,7455600,0,1.8,Samd4a
B2RYT5;D3ZYX8,-25.86033406,1.24E-19,1.43E-18,1.64E-08,7650000,0,1,0,Cox7a2l
F1LQ83;D3ZW49,-25.85798355,1.24E-19,1.43E-18,1.64E-08,7628400,0,1.8,0,Ascl3;Tmem9b
F1M7H7;M0R8T1;A0A0G2JZE4;Q4L1J4-2;Q4L1J4,-25.8765747,1.22E-19,1.43E-18,1.62E-08,7796400,0,1.4,0,Magi1
P16409,25.83448612,1.25E-19,1.43E-18,59834992.83,0,7438200,0.4,1.2,Myl3
P97886;P08430;Q63662;Q6T5E9;Q64671,25.83661921,1.24E-19,1.43E-18,59923527.13,0,7483260,0,2.8,UGT1;Ugt1a6;Ugt1a1
Q4KM50;F1LSV0,-25.86234958,1.24E-19,1.43E-18,1.64E-08,7668800,0,1.6,0,Sema4b
Q5M963;P69060,-25.87482518,1.22E-19,1.43E-18,1.63E-08,7716400,0,1.6,0,Cmas
A0A0G2K5A4;D3ZLD5,25.82149431,1.26E-19,1.44E-18,59298583.75,0,7438200,0.6,1.8,Golga3
Q10473,-25.82897641,1.27E-19,1.45E-18,1.68E-08,7479200,0,0.8,0,Galnt1
B2RYW4,-25.8206478,1.28E-19,1.45E-18,1.69E-08,7428800,0,1.2,0,Mrpl53
G3V9W4;B5DEQ3,-25.81111338,1.29E-19,1.46E-18,1.70E-08,7399400,0,2.4,1.4,Xpnpep3
M0R7F3;A0A0U1RRZ0;A0A0U1RRY0,-25.81240727,1.29E-19,1.46E-18,1.70E-08,7408060,0,1.8,0.4,Wasf3
M0RCT5;M0RDD8;Q4V8C3-2;Q4V8C3,-25.79997652,1.31E-19,1.46E-18,1.71E-08,7388400,0,0.8,0,Eml1
P83565,-25.79432857,1.31E-19,1.46E-18,1.72E-08,7305800,0,1.2,0,Mrpl40
Q5EBD0;Q99MS0,-25.79895073,1.31E-19,1.46E-18,1.71E-08,7359800,0,3,0.4,Sec14l2
Q5XI64,-25.79795868,1.31E-19,1.46E-18,1.71E-08,7322800,0,1.8,0,Abhd6
Q6P752,-25.7930435,1.32E-19,1.46E-18,1.72E-08,7355600,0,1.2,1,Tor1aip2
B1WBV1,25.7607009,1.33E-19,1.46E-18,56851729.38,0,7044000,0.8,1.6,Aida
G3V9I9,-25.7853293,1.32E-19,1.46E-18,1.73E-08,7265400,0,3,2.6,Srek1
Q6QI79;Q5U2Z5,-25.77888904,1.33E-19,1.46E-18,1.74E-08,7272400,0,1.4,0,Cmtr1
G3V9Q4;A0A0G2QBZ7,-25.77442406,1.34E-19,1.46E-18,1.74E-08,7173600,0,0.4,0,Stk38
A0A140TAF7;G3V9D0;Q5BJN4,25.75138272,1.34E-19,1.47E-18,56485714.68,0,6962800,0.8,1.4,Poglut1
Q4V8K5,-25.76120788,1.35E-19,1.47E-18,1.76E-08,7130600,0,1.4,0.4,Brox
B2RYS0;P35171,-25.75433042,1.36E-19,1.48E-18,1.77E-08,7102200,0,2,0.4,Cox7a2
D4ADD8,-25.70866959,1.42E-19,1.53E-18,1.82E-08,6881600,0,1.2,0.8,Dctn6
A0A0G2K451;A0A0G2JX76;Q1AAU6;A0A0G2JZQ0;Q1AAU6-3;Q1AAU6-2,25.67271185,1.44E-19,1.54E-18,53487997.13,0,6659800,0,2.2,Asap1
D4AD29,-25.69030859,1.44E-19,1.54E-18,1.85E-08,6821400,0,0.8,0,Lamtor4
F1LPZ1;Q5PQJ5-2;Q5PQJ5,-25.69796258,1.43E-19,1.54E-18,1.84E-08,6859200,0,0.4,0,Arhgap29
Q78E60-2;Q78E60,-25.69412934,1.43E-19,1.54E-18,1.84E-08,6820100,0,2,0,Arnt2
Q7TPK3,25.67974831,1.43E-19,1.54E-18,53749511.7,0,6645400,0,0.4,NA
F1MA36;Q9QWN8,-25.67675907,1.46E-19,1.55E-18,1.86E-08,6812400,0,0.8,1.2,Sptbn2
D3ZZ80,25.65109492,1.46E-19,1.55E-18,52692522.95,0,6613000,0,1.6,Obsl1
M0R9B9;D3ZCR9;A0A0G2K3V1,-25.66788232,1.47E-19,1.55E-18,1.88E-08,6714400,0,0.8,0.4,Ubxn7;LOC100911374
A0A0G2JV49;F1M6T6,-25.65656476,1.48E-19,1.56E-18,1.89E-08,6634600,0,1.4,0,Ppp6r2
Q6AZ83,-25.65456201,1.49E-19,1.56E-18,1.89E-08,6634400,0,0.8,1,G6pc3
P79602;Q6MGB8;O02949;Q95567;Q95568;Q31255;Q9QYP7;P15978,25.62407558,1.50E-19,1.57E-18,51714860.81,0,6377340,0,2.8,RT1.A2(N);RT1-A2;RT1.A2f;RT1.A2(0);RT1.A2(C);RT1-A2b;RT1-Aw2
A0A0G2JXW4,-25.63668723,1.51E-19,1.57E-18,1.92E-08,6520400,0,2.4,1.2,NA
B1WC57;A0A0G2K664,-25.61105961,1.54E-19,1.57E-18,1.95E-08,6426200,0,1.6,0.4,Hspb11
D3ZTR1,-25.61764932,1.53E-19,1.57E-18,1.94E-08,6461800,0,0.8,0,Mrps17
D4A4W6,-25.62859873,1.52E-19,1.57E-18,1.93E-08,6535800,0,3.2,2.2,Slirp
D4A6Q4;D3ZKF7;D4A9A6;D3ZIP3;A0A0G2K161;A0A0G2KAK2,-25.63178305,1.51E-19,1.57E-18,1.92E-08,6556000,0,1.4,0.4,Epb4.1
F1LRQ1;Q9Z0U5,-25.62115048,1.53E-19,1.57E-18,1.94E-08,6505400,0,2,0,Aox1
F1LT10;O35889-2;O35889,25.59001721,1.55E-19,1.57E-18,50508302.12,0,6331400,0,0.8,Mllt4
F8WG67;Q64559-1;Q64559,25.60073016,1.53E-19,1.57E-18,50884755.26,0,6301200,0.6,2.2,Acot7
G3V843;P18292;CON__P00735,-25.60695821,1.55E-19,1.57E-18,1.96E-08,6416440,0,1.8,0,F2
P31016;A0A0G2K7F5,25.58517434,1.55E-19,1.57E-18,50339039.12,0,6285780,0,1.4,Dlg4
Q641Y5,-25.62516808,1.52E-19,1.57E-18,1.93E-08,6499200,0,1.4,0,Atg7
Q7TMZ5,25.5864786,1.55E-19,1.57E-18,50384568.21,0,6263400,1.6,0.6,Arl6ip1
D4A604,-25.59517488,1.56E-19,1.58E-18,1.97E-08,6384400,0,1,0.4,Pigt
A0A096MJ77;A0A0G2K9L9,25.57232957,1.57E-19,1.58E-18,49892843.85,0,6306200,0.8,0.6,Mdn1
D3ZQI1,-25.5852814,1.58E-19,1.58E-18,1.99E-08,6317200,0,1.4,0.4,Gpx7
Q4KLI0,25.56818888,1.58E-19,1.58E-18,49749851.5,0,6224400,0.4,1.8,Smarcb1
A0A0G2K101;G3V7L9;Q9ESV1,25.52255936,1.64E-19,1.61E-18,48200987.25,0,5959400,0.4,0,Luzp1
D3ZV15;A0A0U1ZFN5;A0A0U1ZEI3;A0A0U1ZF16,25.53977424,1.61E-19,1.61E-18,48779588.12,0,6081400,0.4,1.4,Cbl
D4A932,25.53772664,1.62E-19,1.61E-18,48710404.85,0,6049600,0,2,Plekhm2
F8V328;P35280;Q5M970,-25.55669767,1.62E-19,1.61E-18,2.03E-08,6219400,0,0.8,1,Rab8a
G3V662;P49791;Q5XFX2,-25.54808496,1.63E-19,1.61E-18,2.04E-08,6162000,0,1,0.6,Nup153
Q3MUI2;A0A0G2K9C5;A1L1I3,25.52323813,1.64E-19,1.61E-18,48223670.65,0,5988400,0,1,Numbl
Q5RK24,25.52483167,1.64E-19,1.61E-18,48276965.85,0,6001400,0,0.4,Pmvk
Q6AXV0;A0A0G2JUH4,25.53318389,1.62E-19,1.61E-18,48557266.94,0,6018400,0,1.4,Pnkp
B8Q4H3;A0A0A0MXW8;F1LMG7;B8Q4H4;B8Q4H5;F1M4K6;P70587-5;P70587-4;P70587-3;P70587;P70587-2,25.51739776,1.65E-19,1.61E-18,48028844.33,0,6070600,0.6,0,Lrrc7
D4A1D3,25.51412301,1.65E-19,1.61E-18,47919948.17,0,5866600,0,0.6,Sacs
A0A0G2K3S1;P46933-2;P46933,25.49103709,1.69E-19,1.63E-18,47159238.62,0,5899800,0,0.8,Apbb1
D4A469,-25.5081451,1.69E-19,1.63E-18,2.10E-08,5968800,0,2.4,0,Sesn3
M0R6J0,-25.50642091,1.69E-19,1.63E-18,2.10E-08,5981600,0,2,0.4,Mrpl39
O08816,25.49230311,1.68E-19,1.63E-18,47200640.68,0,5867600,0.8,1.4,Wasl
A0A0H2UHS8;O08589,25.47952913,1.70E-19,1.64E-18,46784559.25,0,5727600,2.6,1.2,Fxyd1
M0R5Q9;Q9JL55,-25.50138552,1.70E-19,1.64E-18,2.11E-08,5954200,0,2,0,Gde1
B0BMS8;Q64122,-25.47880109,1.73E-19,1.66E-18,2.14E-08,5875920,0,1.4,0,Myl9
Q63528,-25.46504031,1.75E-19,1.68E-18,2.16E-08,5817700,0,1.6,0,Rpa2
B2RZ73;D4A8H5,-25.4576136,1.76E-19,1.68E-18,2.17E-08,5782400,0,1,0.4,Ppp4r2
Q5FVP6;A0A0G2JX25,-25.46052555,1.76E-19,1.68E-18,2.17E-08,5793800,0,1.4,0,Gmpr2
B0K025,25.42302217,1.79E-19,1.70E-18,44987540.81,0,5507600,2,1.8,Ostc
D3ZVA5,-25.43786757,1.80E-19,1.70E-18,2.20E-08,5687540,0,2.6,1.6,Fbll1
A0A0G2JY22,-25.42093864,1.82E-19,1.71E-18,2.23E-08,5619800,0,1.4,0,NA
Q5PPG2;Q9R0J8,-25.42440036,1.82E-19,1.71E-18,2.22E-08,5628200,0,0.4,0,Lgmn
Q642A2,25.40886018,1.81E-19,1.71E-18,44548088.12,0,5453800,3.4,2.6,Agtrap
Q9JID3;F1LMM8;Q64536,-25.42173463,1.82E-19,1.71E-18,2.22E-08,5663400,0,3.2,0,Pdk2
Q5M818;A8USQ2;Q6PEC2,-25.41794512,1.83E-19,1.71E-18,2.23E-08,5625600,0,2.2,0,Mrpl16
A0A0G2JX16;F1M4M7,-25.41279049,1.84E-19,1.71E-18,2.24E-08,5627800,0,1.4,0,Qrich1
B0BNE7;F1M8Y2;F1M9I6;B3STU1,-25.40249107,1.85E-19,1.71E-18,2.25E-08,5586200,0,1.4,0,Tspan7
P20961;F1LM16,25.38451762,1.85E-19,1.71E-18,43802735.2,0,5445200,0,2.2,Serpine1
Q5BJX3;G3V7N0,25.38996526,1.84E-19,1.71E-18,43968447.45,0,5465800,0,1.2,Hs2st1
Q6AYH6,-25.40292852,1.85E-19,1.71E-18,2.25E-08,5570400,0,3.8,1.2,Emc10
B1WBY6;G3V6M8,-25.39609265,1.86E-19,1.71E-18,2.26E-08,5543600,0,2.4,0.4,Nup37
D4ACM2,-25.3929947,1.87E-19,1.71E-18,2.27E-08,5531600,0,1.2,0,Mad2l1
E9PTH2;P0C865;F1LMJ2,-25.39013394,1.87E-19,1.71E-18,2.27E-08,5543200,0,0.8,0.8,LOC100912585;Mapk7
Q8R491;A0A0G2JTH6,25.37128801,1.87E-19,1.71E-18,43402897.27,0,5313600,0,0.8,Ehd3
Q6U6G5,25.36688284,1.88E-19,1.71E-18,43270571.37,0,5297400,0.8,0,Zc3h15
P07151,25.36245237,1.89E-19,1.71E-18,43137892.72,0,5325920,0,0.8,B2m
D3ZFK5,25.3487852,1.91E-19,1.73E-18,42731161.49,0,5401000,0.4,1,Spcs1
Q9WVJ4,-25.36498351,1.91E-19,1.73E-18,2.31E-08,5446240,0,2,0.8,Synj2bp
Q3B8R7,-25.35604263,1.93E-19,1.74E-18,2.33E-08,5382780,0,2,0,Mrpl47
F1LZW6,25.32857797,1.94E-19,1.75E-18,42136816.1,0,5158600,1.2,1.2,Slc25a13
A0A0G2K0Q7;D3ZFU9,25.32440494,1.95E-19,1.75E-18,42015110.44,0,5194600,0.4,0.6,Mylk
A1A5P0,25.30877765,1.98E-19,1.76E-18,41562458.26,0,5168200,0.4,1.8,Cdc42ep1
D3ZVH6,-25.32680933,1.98E-19,1.76E-18,2.38E-08,5286800,0,1.6,0,Vps41
Q6AY19,-25.32748862,1.98E-19,1.76E-18,2.38E-08,5281920,0,1.2,0.8,Adck4
A0A140TAB8;P24062,25.30126577,1.99E-19,1.76E-18,41346611.76,0,5226000,0.4,1.4,Igf1r
P11884,25.30111078,1.99E-19,1.76E-18,41342169.86,0,5111400,0.4,2.2,Aldh2
A0A0G2K904,25.28322466,2.02E-19,1.77E-18,40832785.62,0,5076000,0.4,1.8,NA
A7LNF8;Q08680;O19445,25.29416312,2.00E-19,1.77E-18,41143555,0,5037000,0,1.8,RT1.A;LW2;RT1-Cl
D4A3H5,-25.30430412,2.02E-19,1.77E-18,2.41E-08,5203400,0,1.2,0,Clcn6
F1LM60,-25.30492041,2.02E-19,1.77E-18,2.41E-08,5190000,0,1.4,0.4,Arap1
F1M8P2,-25.30386926,2.02E-19,1.77E-18,2.41E-08,5202600,0,1.6,0,Zyg11b
P18163,25.29449599,2.00E-19,1.77E-18,41153049.02,0,5111600,0,0.8,Acsl1
B2RYT4,-25.28089695,2.06E-19,1.77E-18,2.45E-08,5114200,0,0.8,0.6,Mrps14
D3ZE49,-25.28960237,2.05E-19,1.77E-18,2.44E-08,5209000,0,1.4,0.4,Trappc12
D3ZXF8,-25.29579359,2.03E-19,1.77E-18,2.43E-08,5167800,0,1,0,Mrpl43
D4A1K2,-25.28367407,2.06E-19,1.77E-18,2.45E-08,5145600,0,1,0.8,Rpl7l1
F1LMZ2;B2RZC9,25.26272664,2.06E-19,1.77E-18,40256729.66,0,4977200,1.2,1.2,Krtcap2
Q499S2;Q06645;Q06646;Q71S46,-25.28602441,2.05E-19,1.77E-18,2.44E-08,5154200,0,1,0,Atp5g3;Atp5g1;Atp5g2
Q5PQL3,25.25841462,2.07E-19,1.77E-18,40136587.48,0,4949200,0,0.8,Sppl2b
Q6AYT0,-25.27949364,2.06E-19,1.77E-18,2.46E-08,5113200,0,1.4,0,Cryz
Q8CHM7,25.2706719,2.04E-19,1.77E-18,40479044.48,0,5053060,0.8,2.2,Hacl1
F1LTD7;A0A0G2K089,-25.26203457,2.10E-19,1.78E-18,2.49E-08,5074200,0,1,0.4,Dennd4c
F1M9W9,-25.25277665,2.11E-19,1.78E-18,2.50E-08,5038800,0,0.8,0.6,Trappc8
G3V7V3,25.23799092,2.10E-19,1.78E-18,39572391.61,0,4952800,0,1,Slc27a4
Q5HZA9,-25.2549227,2.11E-19,1.78E-18,2.50E-08,5032200,0,2,0.4,Tmem126a
Q6IE50,-25.26135701,2.10E-19,1.78E-18,2.49E-08,5065600,0,0.8,0,Smoc1
Q6P7B6;P52796,25.23783898,2.10E-19,1.78E-18,39568224.2,0,4918800,0.4,1,Efnb1
D3ZT07;D3ZDH8;Q9JJM9-3;Q9JJM9;Q9JJM9-2,-25.24938797,2.12E-19,1.78E-18,2.51E-08,5025200,0,1.8,3,5-Sep
G3V6U9;D4A7S1,25.22795213,2.12E-19,1.78E-18,39297988.48,0,4875600,1,0.6,LOC100910833
O70513,25.21388372,2.15E-19,1.80E-18,38916637.21,0,4837800,0,2.6,Lgals3bp
Q6MG85,25.2143168,2.15E-19,1.80E-18,38928321.36,0,4765800,2.2,1.6,Agpat1
A0A0G2JW51;Q5BJS0,-25.22740443,2.16E-19,1.80E-18,2.55E-08,4989200,0,1.2,0.4,Dhx30
A0A0H2UHC8;Q5FWT7,-25.22852819,2.16E-19,1.80E-18,2.54E-08,4972600,0,1,0,Ublcp1
A0A0G2JWH3,-25.22296833,2.17E-19,1.80E-18,2.55E-08,4903400,0,1.4,0,NA
A0A0G2KB74;F1LZ43;D3ZZB0,25.17057589,2.23E-19,1.81E-18,37765770.58,0,4773400,1,1,Dip2a;Dip2c
A0A140TAI1;Q9JJP9,-25.19783498,2.22E-19,1.81E-18,2.60E-08,4847400,0,0.8,0.4,Ubqln1
D3ZKQ4,-25.18396732,2.24E-19,1.81E-18,2.62E-08,4786600,0,1.6,0,Rabl6
D3ZMP6,-25.18925467,2.23E-19,1.81E-18,2.61E-08,4800600,0,1.4,0.4,Nop10
D3ZV75,-25.18498997,2.24E-19,1.81E-18,2.62E-08,4767600,0,2.2,1,Mfsd1
D4A2K1,-25.18431934,2.24E-19,1.81E-18,2.62E-08,4802200,0,0.4,0,Hoga1
D4A7X1,-25.20295932,2.21E-19,1.81E-18,2.59E-08,4842500,0,1.8,0,Mrps16
P51792-2;P51792;A0A0G2K2K6,-25.19896445,2.21E-19,1.81E-18,2.60E-08,4837000,0,1.6,0,Clcn3
P60522;F1M1J6,25.16894255,2.24E-19,1.81E-18,37723038.38,0,4680200,0.4,0.6,Gabarapl2;RGD1562165
Q4G063,25.19207447,2.19E-19,1.81E-18,38332757.98,0,4738480,0,1.4,Creld2
Q5XI39,-25.18029294,2.25E-19,1.81E-18,2.63E-08,4769000,0,1.2,0.4,Cryzl1
Q66H15;M0R718,-25.1954308,2.22E-19,1.81E-18,2.60E-08,4840400,0,0.4,0,Rmdn3;LOC100911313
Q6AYA7,-25.18271559,2.25E-19,1.81E-18,2.63E-08,4777600,0,1.6,0,Rfk
Q9ESH1,25.19100044,2.19E-19,1.81E-18,38304231.41,0,4735800,1.4,1.8,Psmd4
P09759,-25.17255801,2.27E-19,1.82E-18,2.64E-08,4745200,0,1.6,0,Ephb1
F1LPQ9;Q5U301,-25.16313528,2.28E-19,1.83E-18,2.66E-08,4704200,0,0.4,0,Akap2
F1M7A3;A0A0G2K640;Q63262;P20267,-25.15316182,2.31E-19,1.84E-18,2.68E-08,4699600,0,1,0,Pou3f3;Pou3f1
A8ASI9;Q9JLT6,25.12436539,2.32E-19,1.85E-18,36575275.35,0,4537800,0,0.6,Bid
B1WC33,-25.13405701,2.34E-19,1.86E-18,2.72E-08,4626160,0,1.4,0,Cdc42ep4
D3ZCG3;D3ZKH2,25.11336115,2.35E-19,1.86E-18,36297356.7,0,4587800,0.4,1.8,Mon2
D3ZEM8,25.11078025,2.35E-19,1.86E-18,36232480.65,0,4579600,0.4,0.8,Tsr1
Q9JIT3;A0A0G2K324;D3ZCM7,-25.12401297,2.36E-19,1.87E-18,2.73E-08,4605600,0,0.6,0,Tle3;Tle1
