lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,Control1,Control2,Control3,Control4,RAC1,RAC2,RAC3,RAC4,blank
4_D-Mannitol; 4_D-Sorbitol; 4_Dulcitol (i.e. Galactitol),-0.029796389664238837,11.406191167001946,0.06856565278079702,0.7934367500689481,0.9998533477824489,183.1 -> 129.1,POS1,5259.4603767387,5683.36038971,5661.9604072566,5775.9404029856,5454.4203987122,5395.6403732299,5440.3404045099,5605.8603858957,5389.4803848266
4_D-Ribulose 5-phosphate,-0.04620211490106181,9.738325720463365,0.1597586249404621,0.6893788421405921,0.9998533477824489,231 -> 99,POS2,2110.9801406857,1658.9401397703,1665.220134735,1594.5200958249,1890.2601432796,1513.9201011654,1652.5601234429,1742.0601310731,1790.2201271051
4_D(-)-hydroxy butyric acid,-0.1638202225557766,12.672171011675697,2.090406565317508,0.1482266187055082,0.9998533477824489,105.1 -> 45,POS2,20422.4613838184,18644.0414276062,7109.9804611197,16198.721191408,16738.621246328,12368.0608749311,14095.2210846013,12406.2408866878,1500.8601112368
4_Diphenylamine,-0.08482883141392251,9.369390412328128,0.5319972161410949,0.4657683966102029,0.9998533477824489,170.1 -> 92.1,POS2,1590.4001121523,1234.3400802613,1403.4600982667,1372.2401046751,1261.1800842288,1358.9001045228,1348.7201042175,1305.2600822447,1216.5000877383
4_DL-3,-0.033782331323925614,9.457729332876914,0.08464531177116186,0.7710982228140749,0.9998533477824489,167 -> 111,POS1,1265.0600852966,1449.8000984187,1685.3201065068,1420.9001083375,1303.4000892639,1265.7800865174,1834.8601226794,1277.12008667,1354.7800865176
4_Elaidic acid,0.04671670556677385,9.485125253220128,0.1619339299070477,0.6873822003598319,0.9998533477824489,283.3 -> 67.1,POS1,1408.5401039125,1522.4601211545,1412.2401123051,1362.7001113891,1397.2400970462,1780.740116119,1361.560092926,1346.2600898742,1509.2600975035
4_FAD,-0.020183410114241816,9.433139918212733,0.030184793699651324,0.8620715957698024,0.9998533477824489,786.2 -> 348.1,POS1,1368.2400894165,1431.1201057429,1534.120113373,1355.7401008603,1374.5000877375,1437.7801094056,1366.3001022341,1424.3800964347,1345.2600936891
4_Folic acid,0.02209410794322753,9.274356486528157,0.0359340569807558,0.8496517360934136,0.9998533477824489,442.1 -> 313.1,POS2,1147.340068817,1258.4600982665,1338.9000892638,1257.7400856019,1188.1400871276,1393.5800933833,1226.9000968932,1264.6200942993,1242.5400772096
4_Fumaric acid,0.0030013220824863756,10.427902085885483,6.859883612402847e-4,0.9791046916706796,0.9998533477824489,115 -> 27,NEG2,2802.8001899726,2800.5001945491,2795.3202018735,2797.5402030943,2798.140193939,2798.8801879882,2810.4402084352,2798.0601997374,2799.2602043148
4_Glutamine,0.030328731976361066,9.82270205908776,0.06847197770140578,0.7935747092374189,0.9998533477824489,147.1 -> 130,POS2,1411.660102844,1430.3400993356,1569.7801132194,1696.2001152043,1415.3201065072,1592.3601112366,1572.7001037596,1650.180103302,4218.4803123477
4_Glycerol,0.026204872218757686,9.216799170944574,0.05043445787891532,0.8223090019262439,0.9998533477824489,93.1 -> 45,POS2,1224.2800827026,1157.6400718691,1253.6200866702,1178.9200859071,1165.7600822446,1281.2600860597,1156.5600776673,1292.7600936887,1164.1000785828
4_Guanosine,0.03556503467622169,9.665109092435685,0.09446241076885098,0.7585789771788607,0.9998533477824489,284.1 -> 152.2,POS1,1641.1001205445,1799.3801078797,1319.9401016235,1759.440120697,1789.720127106,1785.6601257319,1573.3201141352,1525.180122376,1650.0201225283
4_hydrocortisone,-0.005018074945667752,9.322431832120726,0.0018578926121186612,0.9656192059142407,0.9998533477824489,363.2 -> 271.2,POS2,1243.3400878905,1248.1200904847,1366.4400978086,1388.6200904846,1258.3200836181,1364.2200889589,1274.1000976562,1325.1800880432,1234.0800857545
4_Inosine,0.058689755714832655,12.965061922789891,0.2686939758463254,0.6042092127224509,0.9998533477824489,269.1 -> 137,POS1,19838.1814651479,20780.721561426,10323.8407669108,19658.721557611,20757.001789093,18809.2012519857,13155.6609535238,20698.101669308,2329.7801666264
4_L-Arabitol,-0.025939462998766857,9.358293071331879,0.04970070679978422,0.8235848867912962,0.9998533477824489,153.1 -> 117.1,POS1,1307.8200912477,1307.2000961304,1367.4400939941,1408.180103302,1257.1000900269,1319.3400955198,1345.7200927734,1366.1200942992,1318.7800941469
4_L-Aspartic Acid,-0.15340589100702812,9.412680921971386,1.7406900659290905,0.18705141458040692,0.9998533477824489,134 -> 70,POS2,1334.8000907906,1491.6801109316,1420.9400978088,1572.3601036078,1207.0000915525,1401.0400924681,1256.3200874328,1361.9200935364,1413.0400962822
4_L-Cystine,-0.05684092177756187,9.299444532581354,0.2380462221039077,0.6256208109106361,0.9998533477824489,241 -> 122,POS2,1276.460090637,1340.9000854488,1254.8400840762,1350.1600990296,1308.5800971987,1173.8600845338,1280.8200988766,1251.2200813293,1280.4800987244
4_L-Phenylalanine,-0.07816960452045847,9.335673279988542,0.4507209579064839,0.5019927816652161,0.9998533477824489,166.1 -> 131,POS2,1325.74010849,1349.8001060486,1379.9601020818,1312.6600914,1165.0800857543,1216.780082703,1289.1400985714,1407.9401016231,1363.940105438
4_Malic acid,-0.12469729277431622,11.58757786686531,1.2024111518680414,0.27284029877202315,0.9998533477824489,135 -> 45,POS2,7477.020523071,5283.4604110738,8456.300537107,4750.7203292838,6200.7804412855,7004.4004783635,6009.9404067999,4567.5802993782,6576.400470734
4_Maltose,-0.09645253758909929,10.054447367553108,0.7024307259121061,0.4019681385417113,0.9998533477824489,365.1 -> 305.1,POS1,2269.5801582343,2561.6801948561,2146.5401496877,1950.6001396179,1847.5401267997,1816.8601226816,2253.820156097,2423.3401756286,2181.3401679984
4_meso-Erythritol,-0.028582730131684525,15.489198945902535,0.06395756817397569,0.8003467756368238,0.9998533477824489,145 -> 104,POS1,113225.028766656,115875.208549524,52605.5241432325,50822.6637077484,53888.564086933,48034.7631111153,122192.288726858,101683.907718675,183856.954612721
4_Methionine,-1.8998002565174927e-4,9.340604514604998,2.6589252697384325e-6,0.9986989531523853,0.9998533477824489,150.1 -> 102.1,POS2,1166.880088806,1256.7600898743,1345.9600982668,1336.7800941464,1256.8400917052,1228.7800865171,1404.7401046752,1209.6600723269,1644.6801109309
4_NAD,0.026489638935571876,9.49833348413061,0.05211104569987046,0.8194297852781646,0.9998533477824489,664.1 -> 428,POS1,1497.4201126098,1386.8600997925,1449.2201042175,1506.1800994875,1448.3401031493,1559.7800979615,1538.1601066594,1394.4601058962,1442.0401039127
4_NADH,0.07817008780926774,9.807947990209604,0.4581539858574626,0.49848797632436387,0.9998533477824489,666.1 -> 649.1,POS1,1619.5001068115,1841.8201293954,1711.1001243589,1857.0201492312,2015.9401512144,1539.9401130676,1670.6201095579,2184.5801544196,1949.7801284795
4_NADP,-0.035425185876864655,9.465505483605698,0.09297214299887246,0.7604321578109704,0.9998533477824489,744.1 -> 604,POS1,1443.5401039123,1387.5800933838,1487.1600913997,1385.7000885009,1335.3801040648,1470.7801055906,1421.5000953673,1331.0800819398,1661.7401237485
4_NADPH,0.005129354601798897,9.436989101847205,0.0019491952015837644,0.9647850838074259,0.9998533477824489,746.1 -> 320.1,POS1,1348.6200828552,1440.0001106261,1380.8400993345,1452.3001098631,1367.1401062008,1392.8201026915,1536.6201057432,1338.8600883482,1414.3801040646
4_O-Phosphoethanolamine,0.06735841974548441,9.728847384149338,0.33949985192023835,0.5601180592089072,0.9998533477824489,142 -> 42,POS1,1596.100105285,1571.5001029966,1664.3201026911,1902.900131226,1448.5401077272,1773.8801307676,1995.3001365659,1832.1001205442,1732.5400924687
4_Oxoglutaric acid,0.004545526960019574,9.430791558700966,0.00153037429454125,0.9687947165537212,0.9998533477824489,145 -> 73,NEG2,1398.8001022337,1401.7800941467,1401.7801055907,1397.140106201,1411.4200973511,1398.0200958252,1400.8400955202,1399.8600959777,1407.060092926
4_Palmitic acid,0.04232494054258729,9.878105105524613,0.134594017295524,0.7137155626265924,0.9998533477824489,257.2 -> 55.1,POS1,2268.0801658653,1704.8801078794,1688.420124054,1800.440116882,1860.9201087954,1799.3801269534,1872.3401222225,2141.5201568599,2073.4001426682
4_Pantothenic acid,0.05025538988005639,9.389054640961389,0.1867806723894505,0.6656096525041295,0.9998533477824489,220.1 -> 184.1,POS1,1361.8401031493,1316.8800964353,1339.2601013183,1349.0001029967,1318.0400886533,1501.3201026916,1310.5600891112001,1420.1400947571,1339.0800971982
4_Phosphoenol pyruvate; 7_phosphoenol pyruvate,0.0032143835423773196,10.917291067123642,7.935004424730607e-4,0.9775272502480985,0.9998533477824489,169 -> 123,POS2,3233.2602195736,2139.3401412978,3133.4402732839,2669.8601951595,2420.4201774606,3205.1802368165,2739.6001930243,2622.9202041633,3173.4402198791
4_Phosphoenol pyruvate; 7_phosphoenol pyruvate,0.0032143835423773196,10.917291067123642,7.935004424730607e-4,0.9775272502480985,0.9998533477824489,169 -> 123,POS1,3884.0602645891,4440.2803077696,3724.8602714535,3885.320266722,3749.7602539066,3464.5802345274,4583.5003166219,4155.6403045624,3501.3802337653
4_Pyroglutamic acid; 1_Acetaminophen (paracetamol),0.05470096002339417,9.603535262898847,0.2226986195641909,0.6369913540702491,0.9998533477824489,152 -> 110,POS1,1395.2400856017,1477.6001091005,1544.46010971,1622.8200988771,1352.3000869749,1713.6201400759,1655.4801292416,1545.1801185603,1917.0001258853
4_Quinic acid; 7_Quinic acid,-0.002555441085442552,9.245166921715239,4.8002055132733736e-4,0.9825202493436362,0.9998533477824489,191.1 -> 59,NEG1,1229.6400871276,1230.9200820925,1241.2000846864,1225.7000808716,1229.2600936889,1226.6200904846,1230.660079956,1226.0600852967,1251.2600860594
4_Quinic acid; 7_Quinic acid,-0.002555441085442552,9.245166921715239,4.8002055132733736e-4,0.9825202493436362,0.9998533477824489,191.1 -> 59,NEG2,1400.9400939944,1402.280090332,1404.9601058958,1398.5800933835,1403.220096588,1400.9600868226,1408.3600959777,1402.5001029966,1430.6801109313
4_Ranitidine,-0.0494724577963517,9.322415629868527,0.18055041241917813,0.6709006509309395,0.9998533477824489,315.2 -> 270.1,POS2,1248.000087738,1301.1400909425,1331.1200942986,1436.2201080319,1145.2400817871,1365.0401000977,1336.100090027,1285.0400886533,1254.860092163
4_Ribulose,-0.04523391355550763,9.392338823124414,0.1512922115345,0.6973035207361965,0.9998533477824489,133 -> 132.1,POS1,1425.2801017761,1364.1400947568,1316.8800888061,1422.5401039125,1332.9800949097,1329.7200927737,1335.3600883482,1353.480102539,1404.0400924675
4_Shikimic acid,-0.10683167028264474,9.586463088583283,0.8505444317814446,0.3563983662868193,0.9998533477824489,175.1 -> 129,POS1,1630.9001197813,1783.0001335148,1517.5801048275,1651.3401145925,1698.2201194765,1500.4600906372,1404.1401023864,1501.7801055905,1368.6001052855
4_Sphingosine,-0.16111401240974213,9.68115208617397,1.940357305893226,0.16362974364209956,0.9998533477824489,300.3 -> 282.3,POS2,2310.7801780697,1595.6601104734,1579.9201087946,1711.1201248164,1457.0201034543,1508.3601074222,1515.7001037591,1947.5001335157,1386.2201042178
4_Stearic acid,-0.046611671247527964,9.533378523905885,0.16113406582957035,0.6881145491985141,0.9998533477824489,285.3 -> 89.1,POS2,1499.8801078796,1390.2000885008,1459.9401054375,1494.1001167291,1537.0000991824,1442.2201118462,1324.0600852968,1347.3800926207,2051.8201446537
4_Sucrose,-0.12273804974418297,10.111352310073453,1.138142209479431,0.2860452304974221,0.9998533477824489,365.1 -> 203.1,POS1,2220.5801620487,2683.7602157591,2114.4001579275,2173.8201560971,1981.6201286327,2222.8001556413,2046.7401275629,2181.0001487725,2607.6401748655
4_Taurine,0.07480859335453414,9.40392578834432,0.41411532406044294,0.5198880853429497,0.9998533477824489,126 -> 65,POS1,1297.6600837707,1334.6201019288,1416.6401062012,1333.8000946045,1389.420101166,1483.4600868225,1403.6801109313,1385.5200958252,1338.6800918575
4_Theanine,-0.01575165454414957,9.36157400853714,0.018335320715382242,0.8922893160853913,0.9998533477824489,175.1 -> 158.1,POS2,1300.6000862122,1365.6000900263,1452.320110321,1294.9400825501,1306.9200897217,1184.5400886533,1305.1400909421,1551.3601112361,1263.7200889589
4_Thymidine,0.021125569740325274,9.29086598705275,0.03286367447271532,0.8561451277654202,0.9998533477824489,243.1 -> 117.1,POS2,1170.6800804136,1301.4400825502,1358.8201026913,1200.9800834656,1306.6401023864,1280.7800865174,1303.9001007079,1208.4400787353,1317.1800918574
4_Thymine,0.03156686433659885,9.676756070857172,0.07442087074402837,0.7850055072675008,0.9998533477824489,127.1 -> 56.1,POS1,1636.6601181027,1835.7801284786,1526.8001098631,1534.9201049806,1506.340106964,1751.1001434327,1623.7601165767,1789.1801261895,1760.7401466368
4_UDP-Glu,0.00819511974280725,9.289300563500484,0.004947803968772507,0.9439225459839694,0.9998533477824489,565 -> 97,NEG1,1296.8400993344,1251.360092163,1293.1200866696,1252.0200881958,1254.8200798035,1308.4000930786,1258.6800842283,1293.9600982664,1227.2600898742
4_UMP,-0.10153853374316009,10.00164992049093,0.7779746789096613,0.377761271523459,0.9998533477824489,325 -> 113,POS1,2291.5801544175,2498.1601638793,1980.8201408376,2026.0201454163,1904.5801391594,1853.4601402282,2412.5601615915,2019.5801467902,1765.8201141368
4_Uracil,0.10071154762157371,9.4828911637924591,0.7521574603074921,0.38579402456864986,0.9998533477824489,113 -> 96,POS1,1354.6201019286,1307.0800971984,1473.3601036068,1422.0200958255,1337.9401016233,1310.2600936889,1791.7601318358,1513.1401100159,1572.3401184074
4_Uric acid,0.005366218387142618,9.2377848205229,0.00211630998275054,0.9633075644778906,0.9998533477824489,167 -> 69,NEG1,1224.7601013181,1223.0000915525,1228.640083313,1222.0200881956,1231.200088501,1227.0800819399,1230.2200927732,1222.040096283,1225.6600875854
4_Uridine,-0.04308111041428692,9.31928160615246,0.1368480790439246,0.7114347745891935,0.9998533477824489,245.1 -> 133,POS2,1312.5600814821,1273.3800888063,1340.0400886534,1335.5000915527,1321.1600952149,1330.6800918574,1179.6800804136,1268.3000793454,1315.2000999446
4_Xanthine,0.1530332065559208,9.651175268204423,1.7461108317967917,0.18636640292956858,0.9998533477824489,153 -> 110,POS1,1584.8001022349,1402.1600875848,1503.0001144407,1613.7401161185,1779.6201248161,1707.3201141356,1719.6401176449,1571.7601203919,1819.1401329033
4_Xylitol,-0.08792076495136174,9.384876539686761,0.5714820466358553,0.4496705908601586,0.9998533477824489,153.1 -> 73,POS1,1422.6600990293,1335.5600891113,1383.5001029967,1464.8601074224,1272.9200935365,1277.0800895691,1425.4600944521,1293.6400985717,1345.9400978087
5_(+)-alpha-Tocopherol,-0.1508354664160995,9.552609345383178,1.6891953398186779,0.19370707505395002,0.9998533477824489,431.4 -> 165.1,POS2,1531.3600921636,1432.8001213068,1516.540119171,1752.9601325993,1444.060115814,1376.8000946044,1458.120101928,1329.2200889587,1887.7801399231
5_2-Aminoadipic acid,-0.09541302418361723,9.46446419927332,0.6748987051312803,0.41134889108230105,0.9998533477824489,162.1 -> 98.1,POS1,1453.5600891114,1654.6601181036,1380.0000877381,1426.2601013183,1426.0000953675,1318.4200859067,1350.4600982664,1434.000099182,1471.7601165772
5_2-isopropylmalate; 6_2-Isopropylmalic acid,0.031121179972337026,10.533567410469686,0.07384726020685006,0.7858153881068066,0.9998533477824489,177.1 -> 95,POS1,3001.0801963803,2801.3801956179,2844.8601989746,2949.1002082832,2775.1401939393,2782.6201858516,3380.6202468879,2898.3402175899,3685.2002449053
5_2-isopropylmalate; 6_2-Isopropylmalic acid,0.031121179972337026,10.533567410469686,0.07384726020685006,0.7858153881068066,0.9998533477824489,177.1 -> 95,POS2,1312.8600921631,1450.6001052861,1399.420085907,1424.6600990293,1431.6201019292,1323.9001045227,1393.1201171879,1302.1200942996,1304.8200874323
5_6-Hydroxynicotinic acid,-0.05887304823540379,9.20026589165204,0.25425818270800227,0.614092591917995,0.9998533477824489,140 -> 78,POS2,1188.5800857544,1219.5200843811,1229.1800880433,1232.1600913999,1134.4600753781,1157.1600761412,1215.0400924683,1162.5000724792,1212.6000900268
5_Aconitic acid,0.07292225423043251,9.645039367890275,0.3970659658976956,0.5286084175784252,0.9998533477824489,175 -> 111,POS1,1774.5601234438,1573.1401100154,1471.500106812,1604.5801124568,1397.9600944519,1364.3201026915,2024.5401229866,1963.6801338193,1467.4601135258
5_ADP,0.009355526372219742,9.515184381445717,0.006503400867391429,0.9357253388177044,0.9998533477824489,428 -> 136.1,POS1,1450.2800941466,1549.3801040656,1480.9201049809,1451.8801002502,1435.9601058953,1511.3200988766,1402.3401031493,1613.7201232916,1481.8200950624
5_ADP-Rib,-0.08034256858877545,9.443955367632558,0.4782889612884569,0.48919837071942507,0.9998533477824489,560.1 -> 348.1,POS1,1430.2001075746,1348.7400856018,1429.3400917053,1613.4201049813,1402.7801055908,1288.3400878907,1417.2600936891,1391.4800987244,1411.1201057432
5_Allantoin,0.019274891533670745,9.391628708981177,0.02748485866944783,0.8683256942555072,0.9998533477824489,159 -> 116,POS1,1409.5601005554,1243.80009079,1401.1401023863,1398.2200965878,1367.7201080322,1365.3400955195,1305.6800918578,1480.1801109317,1306.5200920104
5_Anthranilic acid,-0.061242873467089134,9.528431083147414,0.27860116813890556,0.5976195297051536,0.9998533477824489,138.1 -> 65,POS1,1486.4201049805,1570.1801223752,1594.420120239,1401.2800941465,1341.6400871277,1450.6201095578,1453.4801101688,1547.8201103206,1655.900119781
5_Arginine,-0.12521699959589652,9.834601813693727,1.1740831483889016,0.2785638491112997,0.9998533477824489,175.1 -> 70.1,POS2,1885.4801139829,1813.7201232906,1669.960121154,1987.5401611327,1615.5800971984,1912.9201240537,1387.4200935363,1819.7601165771,2603.2001991263
5_Argininosuccinic acid,0.007504166370697252,10.430393739377536,0.004289640957817364,0.9477796080271589,0.9998533477824489,291.1 -> 246.1,POS1,2768.5802040101,2823.4602050772,2795.4002037044,2905.9402046204,2694.1401824953,2775.5801887511,2935.1202087407,2934.160209655,2612.9201698299
5_Atenolol,0.06992637800006131,9.415553301836653,0.3618614363840691,0.5474742545147443,0.9998533477824489,267.2 -> 145.1,POS2,1365.2201042173,1398.8800964357,1248.5000953673,1387.0400924685,1338.0600852965,1340.3800964349,1431.540096283,1551.1401100149,1423.2000999451
5_ATP,-0.022091577188441857,9.508883840188021,0.03626700150603046,0.8489651623166797,0.9998533477824489,508 -> 136.1,POS1,1427.740104675,1621.3001060486,1435.2000961304,1528.1401062011,1345.9600906371,1504.940105438,1585.3601036075,1478.1201019288,1393.4400978088
5_Caffeine,0.07246564843790831,9.327802282940716,0.3874042597871692,0.5336669983934319,0.9998533477824489,195.1 -> 110.1,POS2,1201.7000923155,1325.2400932312,1290.4000930785,1289.8600845342,1289.6600875853,1259.6000823973,1295.1800842284,1519.2200965881,1275.1800842286
5_cAMP,-0.059007871174066445,9.794981242262134,0.2608813102284522,0.6095153284481131,0.9998533477824489,330.1 -> 119,POS1,1936.8201446535,1776.7601318363,1816.6401176457,1713.5201339725,1703.4401130673,1631.5201148988,1847.6401214604,1762.5201377862,2056.6601333623
5_CDP,0.06475237738525577,9.439645317354406,0.31067637737069287,0.5772654294884182,0.9998533477824489,404 -> 112,POS1,1339.0600967403,1300.9800834655,1436.2601013186,1453.9801139834,1295.0601081846,1256.9400863648,1757.8601188661,1468.8401031492,1386.960102081
5_Citric acid,-0.07237122241188414,9.296597130557625,0.3858784565798805,0.5344738554612275,0.9998533477824489,193 -> 129,POS2,1223.3000869752,1274.7000885009,1245.2800865174,1506.6001129146,1225.0400848387,1235.000087738,1229.7600822445,1297.2800903319,1257.3600807192
5_Citrulline,-0.09851081138020468,9.515019982731431,0.7210919835824212,0.3957859522021505,0.9998533477824489,176.1 -> 70.1,POS1,1558.9401168826,1419.9201049808,1648.8401374816,1558.9801292423,1437.4201126095,1515.7801094051,1393.4800987242,1424.1401062009,1418.9800872799
5_Creatinine,0.02577598236580113,10.06757886431849,0.05020490899039309,0.8227070997666684,0.9998533477824489,114.1 -> 43,POS2,2710.3201713541,1839.360137939,2200.6801834123,1955.2001266488,2395.7401809696,2199.0801391607,1858.1401329045,2396.0801773062,2071.6601448063
5_D-Biotin,-0.171625875836563,10.213872424227972,2.2309633379559433,0.13526948576754874,0.9998533477824489,245.1 -> 97,POS2,3193.5402107239,2201.0801506041,2766.0002212522,1984.8801460273,2132.3001289367,2478.9601783763,2131.1201629633,2252.3601379408,2584.9401702879
5_D-Fructose 6-phosphate,0.13006249404389425,14.628330483696457,1.3233098313614917,0.249998902254656,0.9998533477824489,261 -> 81,POS2,49240.0836219749,73792.044952386,32844.862655638,63224.344268804,67784.604431159,61876.764007575,61374.184509262,48454.163742051,5048.100376131
5_D-Glucose,-0.07370047731446062,9.564857527877093,0.40431880617974514,0.5248672319183373,0.9998533477824489,163.1 -> 85,POS1,1629.4001121524,1818.080127715,1310.0401039121,1579.3800964361,1356.5600929261,1296.7400970461,1868.9201126108,1493.5001068117,1496.5201110842
5_D-Sorbitol,-0.012655173539692232,9.744634225347957,0.011990915257221957,0.9128035125534952,0.9998533477824489,183.1 -> 85,POS1,1974.2001190179,2057.2401542656,1427.2600936889,1545.8200874324,1468.1801185607,2069.3801345825,1886.5801239014,1511.1201133729,1748.5001182544
5_DL-3,-0.15066750903477588,10.587958310555242,1.7009876422810386,0.19215886568391685,0.9998533477824489,167 -> 85,POS1,2640.5401687634,1580.9601058956,1982.1801567084,1357.2000961304,1644.060119629,1939.0401267997,1409.9601020809,1807.1601295465,13784.0009994482
5_Dulcitol (i.e. Galactitol),0.02840577790525375,9.392545896084352,0.059677828480687506,0.8070058720925517,0.9998533477824489,183.1 -> 61,POS1,1362.1000938415,1353.2600975038,1382.080104828,1314.2200927733,1342.3800964353,1397.0401039122,1400.4600868226,1372.5800971982,1362.2201042175
5_Elaidic acid,-0.07352426752233135,10.245625658351907,0.41002138875978744,0.5219586494666728,0.9998533477824489,283.3 -> 57.1,POS1,3032.9402275086,2449.6801528936,2283.0001525866,2328.8001594549,2165.8201751705,3098.1002120961,2458.340190888,1858.2801399231,2533.5601959241
5_FAD,-0.01386724433894167,9.39293004881231,0.014225578555927765,0.9050606344867899,0.9998533477824489,786.2 -> 136.1,POS1,1320.9400901793,1344.5200843814,1424.7401046753,1420.5001068116,1301.2200889586,1437.9801101685,1347.5401000974,1364.5000953671,1327.5401039122
5_Folic acid,-0.02197716528526852,9.531221021082317,0.03578899932828272,0.8499518936699101,0.9998533477824489,442.1 -> 295.1,POS2,1496.8400993347,1414.3400993349,1514.8601036076,1268.3801002503,1330.3801002497,1374.6001014705,1485.4401016237,1411.1000938417,2231.4801673887
5_fumaric acid,-0.04507807428997627,10.225514224328602,0.1540656742490767,0.6946799427187246,0.9998533477824489,117 -> 114.9,POS2,2478.4401855465,2397.840194702,2538.9201889037,2438.5401763917,2269.3201560975,2418.8601799016,2424.5401649474,2426.2401657104,2507.8401794438
5_Glyceraldehyde 3-phosphate,0.04229505287165206,9.636842351013929,0.13364644884709165,0.7146808361877014,0.9998533477824489,171 -> 73,POS2,1882.7001419056,1459.9800872802,1301.6200942993,1914.8401184094,1714.0001258851,1594.5601196294,1622.9601249694,1814.5001220695,1251.1400871274
5_Guanosine,0.09474486688814744,9.598804466298267,0.6684161736227905,0.4136043465052408,0.9998533477824489,284.1 -> 135,POS1,1577.9401206975,1698.2601165775,1419.3000946045,1333.7601013185,1478.4200897219,1693.120132447,1513.8001022344,1744.7401466381,1717.5201301579
5_Histidine,-0.14974519436534142,9.471072260401355,1.6612611852184678,0.19743312717541306,0.9998533477824489,156.1 -> 95.1,POS2,1347.7201118468,1427.3001022346,1687.6201133724,1519.0600891116,1339.7201004024,1229.5400810243,1392.6001014718,1423.6401023868,1607.6400985718
5_hydrocortisone,0.168276501628737,9.784411483994292,2.1231559993449185,0.14508730197840336,0.9998533477824489,363.2 -> 105.1,POS2,1784.8801155084,1742.6001319883,1631.8401260376,1726.4201278694,1958.3201217658,2144.2801437377,1828.2401351925,1796.5601196292,1512.3001098631
5_Inosine,0.005838410306445495,9.720823681312558,0.002551736015402817,0.9597122267830549,0.9998533477824489,269.1 -> 119,POS1,1962.2401275633,1904.5001525874,1550.3401069637,1517.4600982656,1763.6401290887,1558.5001068112,1876.560115813,1755.5601081859,1542.4801063535
5_Kynurenine,0.0022867605712577877,9.427359018245907,3.872787686952433e-4,0.9842991243341999,0.9998533477824489,207.1 -> 143.9,NEG2,1396.9401016235,1399.0600852964,1399.4801063539,1397.3400955205,1398.2601127621,1397.0400886534,1402.52009964,1396.9001045226,1399.1800994872
5_L-Arabitol,-0.03748249400875729,9.598948508323437,0.10470577416756299,0.7462539750742853,0.9998533477824489,153.1 -> 69,POS1,1725.6201400761,1660.0801048272,1555.8001213075,1463.1601295469,1520.4401054383,1541.9201164246,1672.8401145938,1497.700111389,1542.0200996402
5_L-Aspartic Acid,0.05884103038392859,9.25090626329738,0.25467235877142436,0.6138041725545881,0.9998533477824489,134 -> 46,POS2,1381.0401000977,1161.5600891112001,1179.2400856017,1160.5000839231,1236.8600845337,1155.6800727844,1215.2000846863,1471.3000946051,1174.3000831604
5_L-Cystine,-0.0212396037507811,9.244894405579679,0.033160605468190996,0.8555038275458219,0.9998533477824489,241 -> 120,POS2,1220.0200881959,1201.5200691226,1346.1800880435,1192.6800765989,1168.2800712586,1210.9000930784,1264.7000961306,1238.1000823974,1247.2400856018
5_Malic acid,0.13733204682402309,9.78412736555906,1.414456815109343,0.234317943295213,0.9998533477824489,135 -> 43,POS2,1566.68012619,2013.0201377869,1642.8401145935,1748.080108643,1855.7201461781,2186.4601402289,1920.5601234445,1694.6201324458,1494.7801017753
5_meso-Erythritol,-0.14887750003459407,9.626998283003388,1.6514948713865616,0.19875559317948546,0.9998533477824489,145 -> 84.1,POS1,1697.8001174928,1704.440113067,1665.0001144408,1616.3401145936,1379.360092163,1522.1201095582,1627.1601142883,1492.6801071165,1753.4601173398
5_NAD,0.020514456392531473,9.481110737194326,0.03122836136442253,0.8597318798671262,0.9998533477824489,664.1 -> 348.1,POS1,1408.2201004028,1361.6000900268,1505.6601066591,1487.1801033019,1420.5200958252,1422.5801010133,1517.0400962829,1478.1401023863,1464.4600982665
5_NADH,-0.11867280244705426,9.497955111609667,1.046051687711078,0.3064181742654245,0.9998533477824489,666.1 -> 514,POS1,1488.4801063537,1718.6201133729,1522.2401237488,1463.5801200863,1505.1001129153,1361.7400932313,1435.6001014707,1394.1800880431001,1329.780090332
5_NADP,0.0356338734736758,9.482604679678339,0.09423410578107316,0.7588618369219298,0.9998533477824489,744.1 -> 508,POS1,1371.0201034545,1446.8801002503,1518.7401046754,1410.8801040645,1377.5200958251,1446.3401069638,1538.4401092531,1522.0400924682,1447.3001098632
5_NADPH,0.009514289330263456,9.428162016087917,0.006706424607679007,0.9347319895166456,0.9998533477824489,746.1 -> 302,POS1,1409.160102844,1390.1600990297,1372.3000946043,1444.2401084897,1444.6201019289,1482.7201004029,1361.4200973509,1356.9600906371,1331.8400993345
5_Oxoglutaric acid,0.005604899586705121,9.443555490629416,0.0023279353554060685,0.9615180523768501,0.9998533477824489,145 -> 57,NEG2,1409.080104828,1410.2801017758,1414.9201011658,1412.0200996399,1410.280124664,1417.4401016233,1415.9800949095,1417.5200920108,1421.4801025387
5_Palmitic acid,-0.046237272804882906,9.804155730509361,0.1602143782199752,0.6889592206783846,0.9998533477824489,255.2 -> 71.1,POS1,2191.6001625072,1742.7001266472,1752.6401252749,1556.3601226802,1649.2201118466,1781.0801391606,1821.9801406852,1753.7001228328,2100.1201553337
