lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank
2_Dihydroxyacetone phosphate; 2_Glyceraldehyde 3-phosphate,0.01517590060604462,9.60091359884954,0.0166126162337904,0.897444738213047,0.9997523523750523,169 -> 79,NEG2,2828.3201866153,2820.4201850891,2802.7401962278,2835.16021347,2823.2002029417,2816.9601936341,2856.9002037054,2844.1601829524,2891.1402206421,2885.4402084347,2803.2202072141
2_Diphenylamine,-0.012978008605234874,8.593814155565095,0.011895619451643507,0.9131493163028737,0.9997523523750523,168.1 -> 92.1,NEG2,1413.0601005554,1412.3600959778,1415.6200981141,1404.2201004026,1434.8800964353,1402.5801010133,1404.1800956728,1403.7601013185,1407.720096588,1415.8601036067,1401.5601081846
2_DL-3,-7.286265514293088e-4,8.399395416846982,3.727297968449811e-5,0.9951288172861761,0.9997523523750523,183 -> 137,NEG1,1233.0600776671,1228.3200950622,1234.6600875854,1229.3600883485,1236.6800956723,1258.7400779724,1228.4200973508,1223.9000854489,1229.2200927733,1233.8200836182,1220.6600875856
2_DL-Homoserine,-0.00282315251661538,8.581993039567744,5.62703710248965e-4,0.9810748547002228,0.9997523523750523,118.1 -> 72,NEG2,1400.0601005553,1399.5000953673,1396.9401092526,1394.8601074219,1401.3601036069,1398.1001052857,1405.4801063537,1399.1800956728,1395.6001052854,1397.8800964356,1399.9001083372
2_Elaidic acid,0.0011374270933052395,8.392186226641963,9.080570425103532e-5,0.9923969113499665,0.9997523523750523,281.2 -> 71,NEG1,1224.7600860596,1225.020088196,1227.12008667,1222.0800971982,1223.8600921633,1228.5200805665,1231.3000946044,1229.1600952146,1225.6000900268,1228.2000923157,1223.500083923
2_FAD,-6.843034056166075e-4,8.440874188798896,3.291861125855576e-5,0.99542218295982,0.9997523523750523,784.1 -> 346.1,NEG1,1266.9600906374,1266.2200927734,1266.3400764466,1268.5200881956,1267.000099182,1269.0200996399,1273.4200897213,1264.7600860595,1272.8000907897,1267.6600837709,1270.1600837709
2_FMN,-0.1584685007577122,14.564091894151781,1.8482791749972236,0.17398366920535654,0.9997523523750523,455.1 -> 97,POS1,78409.945819916,115788.447723335,98596.5276375083,118359.96849054,101295.146907781,73671.8056487628,51974.2431068536,94232.1669883725,119915.14804083,120892.508476289,2268.6801490777
2_Folic acid,-0.0012417711617199471,8.589062633574278,1.0889131111828897e-4,0.9916741459561248,0.9997523523750523,440.1 -> 311.1,NEG2,1404.6600990295,1400.3400955199,1406.600101471,1399.4000854491,1416.140106201,1403.660102844,1413.7601013184,1408.8000984193,1409.2600975035,1402.9201011658,1399.1400985715
2_fumaric acid,-0.0036269230070881246,8.591773342123364,9.289957598312866e-4,0.9756846968447912,0.9997523523750523,115 -> 71,NEG2,1411.8600959778,1411.9600944519,1408.2000923156,1405.3200988772,1406.1400909423,1405.7800941466,1409.2800979615,1407.4201011658,1411.7600975035,1408.9401016236,1407.1000900267
2_gabapentin,-0.02279147829701724,8.4066437868328,0.036479173449794955,0.8485293393677351,0.9997523523750523,173.1 -> 154.1,POS2,1211.5200920104,1286.2200889588,1241.7200965882,1273.2401046754,1233.2600898743,1281.5200881958,1175.9600791931,1215.5400772092,1263.3800964353,1227.0000801085,1216.2200889586
2_GDP,-0.002276179119504489,8.390199630252093,3.636233003763943e-4,0.9847861337348445,0.9997523523750523,444 -> 135,POS1,2016.7201271046,2039.5801544198,2088.5401420589,2067.5201454157,2016.0801277157,1728.6601257327,2014.8801269531,2111.4601478571,2451.3601570147,2154.7001724257,1781.7001304622
2_GDP,-0.002276179119504489,8.390199630252093,3.636233003763943e-4,0.9847861337348445,0.9997523523750523,442 -> 158.9,NEG1,1234.3000831603,1225.1400833129,1220.9800910946,1220.4600830077,1221.1000862121,1229.9800949097,1226.7600860594,1221.7400894168,1224.700088501,1224.2400856017,1221.1000862122
2_Glutamic acid,0.06348426644667907,8.68933813230998,0.28542793466880556,0.593165425890638,0.9997523523750523,146 -> 102.1,NEG2,1500.9201126097,1495.0801010129,1441.9401054381,1501.4800949096,1458.740097046,1474.240104675,1540.4201087947,1580.1601066589,1576.1601142883,1579.6001243595,1432.1600952148
2_Glutamine,-0.01124391582244003,8.619987965249068,0.008936063100175515,0.9246875551392089,0.9997523523750523,145.1 -> 74,NEG2,1418.1600990297,1447.7401046753,1435.9601020813,1446.2801055908,1463.7800979614,1443.600101471,1430.9601058959,1421.3201103209,1427.9001083372,1449.7400970459,1414.9601058957
2_Glyceric acid,0.0019425078971188564,8.39243826977135,2.6484887307027215e-4,0.9870156576989774,0.9997523523750523,105 -> 59,NEG1,1225.2000923156,1226.060092926,1227.2000961303,1220.3400878906,1224.260093689,1230.4400939941,1228.4200782774,1228.5200805665,1227.1400909421,1231.94008255,1222.0000877379
2_Glycerol,0.005650998472055503,8.596858584803353,0.002255587425169127,0.9621202892954585,0.9997523523750523,91 -> 43,NEG2,1402.6801071162,1415.9200935363,1405.7401046752,1403.0601005553,1421.7600975036,1408.5600929261,1421.4600982666,1416.1601066588,1428.6400947571,1419.5401000974,1405.220088959
2_Glycine,0.027788265214889606,8.554029091397133,0.05446907154336689,0.8154616059963002,0.9997523523750523,76 -> 47,POS1,1392.0600967407,1342.6601028444,1331.7800865172,1367.8001022337,1343.3800849916,1339.1800918578,1304.1200904846,1348.3600883485,1348.5600929259,1587.2801132203,1388.8200912472
2_Glycolic acid,-0.0012374494223808413,8.553290467961503,1.0802473356066877e-4,0.9917073402915367,0.9997523523750523,75 -> 49,NEG2,1355.2200965882,1356.6600990292,1354.4600906375,1394.5400924682,1398.5201034544,1359.2401046752,1402.960105896,1356.2000961303,1398.1801071161,1353.7000923156,1355.9401054383
2_GTP,6.462839894214867e-4,8.389380551210413,2.9313856993042064e-5,0.9956800927535674,0.9997523523750523,522 -> 176.9,NEG1,1222.0800819397,1225.7400932313,1220.6200866699,1220.6600837708,1222.9600906369,1226.4400825499,1226.5000915524,1224.0600852964,1226.1000785827,1226.8000831605,1220.9400978089
2_Guanine,-0.05919455732157627,8.858602465542173,0.24915358593346282,0.6176716951217346,0.9997523523750523,152 -> 109.9,POS1,1747.0201263427,1832.3001327517,1688.2601280216,1646.8001098634,1688.9001197809,1693.0001182559,1438.980102539,1703.7201271057,1729.7401161186,1714.0201263431,1763.1801338194
2_Guanosine,-9.326715917261237e-4,8.393511352225124,6.105855728148583e-5,0.9937653954647108,0.9997523523750523,282.1 -> 133,NEG1,1227.6400833131,1228.6200866698,1230.5800819398,1224.3800811766,1222.8200798033,1224.9600830078,1233.9400787354,1228.1000823973,1229.94008255,1228.2800827024,1222.3000831601
2_Hexanoylcarnitine,0.11882158395598737,9.130294866977403,1.00962013789771,0.3149938594073152,0.9997523523750523,260.2 -> 85,POS2,1657.8801078786,1908.7601470933,2451.5801696777,2022.8801307679,1682.8001251215,2040.4201622011,2040.4001541142,2308.2201614377,1906.4201202392,2289.3801307667,2205.1601562501
2_Histidine,-0.004283597480734239,8.591543779624187,0.0012958745952489081,0.9712837477905021,0.9997523523750523,154.1 -> 93,NEG2,1400.2600936891,1417.2800979614,1410.7201004029,1403.4801025389,1416.7000885011,1406.5800933838,1401.4800987242,1404.4200973512,1413.5000991822,1419.0001029966,1398.0400962827
2_Homocysteine,0.002372945083758047,8.409574462984844,3.954578524583141e-4,0.9841342159115499,0.9997523523750523,136 -> 90,POS2,1261.3600883482,1191.5600929265,1235.9200935362,1304.1800842283,1204.9600906372,1247.9200973508,1172.2600898743,1342.0801086424,1277.620094299,1183.7800865171,1231.7800827031
2_hydrocortisone,0.0021691420234965313,8.594460100872782,3.323031407481969e-4,0.9854560212237466,0.9997523523750523,361.2 -> 297.1,NEG2,1402.0001029967,1424.040088654,1404.6601104737,1406.6201057434,1400.4001007079,1422.3001060484,1411.3401031491,1413.6200942991,1421.1201057434,1397.3200988772,1419.1600952151
2_Hydroxybupropion,0.08788062594341202,8.909113981466598,0.5498510253913222,0.4583785714605561,0.9997523523750523,256.1 -> 139,POS2,1614.9801177976,1708.5601158139,1705.7000999454,1420.3201026918,2060.0001487728,1847.1401367185,1962.1801300045,1912.120140075,1868.5001373289,1474.9400978089,1736.0001335149
2_Hypotaurine,0.050857638318852455,8.690811419384849,0.18319514516258956,0.6686416412911681,0.9997523523750523,108 -> 64,NEG2,1469.120109558,1479.2401161194,1495.6600952148,1484.1800994872,1513.2001037598,1482.2601051329,1498.5201110837,1553.8801116945,1602.6401214599,1590.9001045228,1428.620098114
2_Inosine,0.0012980594310002206,8.403930397288246,1.1831382833361881e-4,0.9913214084068058,0.9997523523750523,267.1 -> 108,NEG1,1240.6800842286,1234.6600952149,1237.0400848388,1232.6400985719,1231.5400886536,1230.8000907898,1251.840091705,1235.2000961301,1239.6000823973,1239.9400901794,1225.6800842283
2_Isocitrate,5.5614605685183614e-5,8.58182274599728,2.1836796629780275e-7,0.9996271496883762,0.9997523523750523,191 -> 85,NEG2,1398.480091095,1397.720100403,1396.0801124573,1392.8001098631,1399.9000892639,1402.4800949097,1401.7200965881,1400.5000991821,1399.7001037594,1398.0800971985,1399.6200866701
2_ketoisovaleric acid,-0.0014420258961221012,8.582748471835446,1.468149561097802e-4,0.9903324910105746,0.9997523523750523,115 -> 70,NEG2,1401.6200981142,1402.6201019287,1397.5200958253,1396.0200958255,1396.6000938412,1404.8400955199,1402.040107727,1401.3801002503,1397.8601074213,1398.5001029968,1397.9600982665
2_Kynurenine; 4_Kynurenine,4.031246372957712e-4,8.390007066455729,1.1405463266216977e-5,0.997305391341298,0.9997523523750523,207.1 -> 144,NEG1,1222.6200866699,1224.1400909423,1222.1600837706,1219.4800872804,1226.5600891113,1225.6000709533,1227.800098419,1223.880088806,1228.9800872804,1225.5201034546,1222.0200920105
2_Kynurenine; 4_Kynurenine,4.031246372957712e-4,8.390007066455729,1.1405463266216977e-5,0.997305391341298,0.9997523523750523,207.1 -> 144,NEG2,1396.8600997925,1399.0801010131,1394.7800941467,1392.7000961305,1396.5400924684,1400.7800979611,1399.7600975036,1400.5000953674,1396.7201042175,1396.0401039127,1398.5600891114
2_L-(-)-3-Phenyllactic acid,-0.0037617360859935364,8.584364204879435,9.99125875211197e-4,0.9747839039330681,0.9997523523750523,165.1 -> 103.1,NEG2,1397.4801063536,1405.940105438,1397.320102692,1396.3000946044,1410.5000991818,1404.2801055905,1404.7400970461,1399.8401107789,1400.4401016234,1397.2001037596,1400.2001037599
2_L-2-Aminobutyric acid,-0.0925223624120136,9.04730076796676,0.6117229151825807,0.43413983866824857,0.9997523523750523,104.1 -> 41,POS1,2144.1801300043,2064.4001541136,1891.5401458737,2324.9001464844,1750.2201309199,1495.7801132206,1470.2201080323,2288.2801704406,2025.6201629649,2291.480148315,1515.9601020813
2_L-Arabitol; 3_Xylitol,4.24855095386994e-5,9.388559545127588,1.2976275158820688e-7,0.9997125812639985,0.9997523523750523,151.1 -> 59,NEG1,2447.6601753233,2446.8401756283,2444.0201911927,2444.0201797483,2446.600166321,2454.8001708988,2454.8001594545,2446.5601692196,2454.7401542663,2448.7801704408,2443.6001663206
2_L-Aspartic Acid,-6.56048712408523e-4,8.583366111497194,3.03880823254183e-5,0.9956016527996331,0.9997523523750523,132 -> 88,NEG2,1398.6000976563,1399.0601043702,1398.8201026918,1400.3600959779,1398.2800941468,1400.2001075745,1406.140094757,1406.600112915,1400.740097046,1395.4800872805,1399.3001022336
2_L-Carnitine,-0.1672370305151148,9.612990145398381,2.018391005759458,0.15540373503072624,0.9997523523750523,162.1 -> 60.1,POS2,2648.020195008,2764.0002174354,3963.8403129565,2835.3402214042,3595.640254973,2044.3001518247,2357.4001655584,3209.0802459737,3401.0202407836,3107.2202491786,1562.140106201
2_L-Dihydroorotic acid,-0.0031457982483640515,8.585989372746289,6.987546130604819e-4,0.9789112018353171,0.9997523523750523,157 -> 70,NEG2,1402.3401069639,1402.7800979615,1401.8601074217,1406.3400917054,1400.2000923157,1402.1800956725,1403.9801063538,1406.0600967406,1401.1000976561,1402.1801033018,1402.6400909427
2_L-Glutamate,0.08631983789116145,8.681869312245011,0.5275335185130101,0.4676456692814391,0.9997523523750523,146.1 -> 102.1,NEG2,1491.9001197811,1457.8000984191,1446.1201057432,1475.8801078794,1422.400089264,1482.9601058959,1565.2001113891,1549.5200996398,1583.860118866,1581.9201240538,1437.5001068116
2_L-Leucine,-0.036717921207357,15.012870659006515,0.09929219063644723,0.752680691901115,0.9997523523750523,132.1 -> 44.1,POS2,86517.106140128,99093.606018043,117925.968872012,138312.528564515,221536.93237304,101055.107299882,68372.74429318,129712.449462838,172191.15417461,177451.75451654,19333.00117493
2_L-Phenylalanine,-0.0150675540971572,8.706531987086839,0.01608913151660185,0.8990647087164199,0.9997523523750523,164.1 -> 103.1,NEG2,1449.7801017759,1519.5601043702,1538.6801071166,1544.7401161195,1664.0801200867,1511.8000946045,1507.1200981138,1548.880115509,1551.7801055907,1535.8600997926,1407.70009613
2_L-Proline,-0.07062980058137872,10.493375220648344,0.36327492104834036,0.5466930299157865,0.9997523523750523,116.1 -> 43.1,POS2,4336.8603286761,5354.2203674313,6165.9404525764,5975.0803756722,4791.2203521749,5328.2004089368,4559.5802841198,4867.2203598031,5480.1003837581,5180.960372922,5907.8404388449
2_L-Serine,-0.0037743814389618923,8.586439221887183,0.001005899594704509,0.9746985987828721,0.9997523523750523,104 -> 42,NEG2,1402.2001075745,1403.3400917054,1404.8600845337,1403.8601036071,1400.8600997927,1410.4201087951,1405.5001068115,1399.5401077272,1397.9001007081,1400.6400909424,1407.2601089474
2_L-Threonine,-0.00478125289584204,8.3946564265894,0.0016046803851476532,0.9680465176504246,0.9997523523750523,118.1 -> 56,NEG1,1230.5800895689,1230.320083618,1225.3200874329,1229.2600898742,1231.6000976562,1226.9000892639,1227.9600906371,1223.2800941466,1233.1800842285,1230.5800895691,1223.3600883483
2_L-Tryptophan,-0.0021072472676834215,8.414869168861706,3.119231813779877e-4,0.9859090163806737,0.9997523523750523,203.1 -> 142.1,NEG1,1233.7400932312,1237.7800903321,1253.8800735473,1251.3600883484,1259.0800857544,1252.4800796511,1252.0200805664,1242.6600875853,1245.1200866699,1249.7400932309,1225.5600852969
2_L-Tyrosine,-0.02560454892736141,8.477658076378138,0.04614899053305055,0.8299051945220717,0.9997523523750523,180.1 -> 119,NEG1,1264.1800918577,1280.7601013184,1324.8600883483,1341.3000907901,1373.3400993348,1304.360092163,1272.2000923155,1305.9400901791,1300.2800979613,1301.6600875854,1245.6200942993
2_Lactic acid,-0.048738018784180055,9.818469164497435,0.1719980754558854,0.6783421256911124,0.9997523523750523,89 -> 43,NEG2,2820.5201797484,2891.1801948542,3445.4802513115,3588.1002502444,4910.1603393532,3077.3202133162,2482.9201622013,3422.9602127103,4234.6402969364,3900.100273132,1546.5801086426
2_Lauric acid,-0.002592439989323844,8.582869609816006,4.7450697274757127e-4,0.9826209106540117,0.9997523523750523,199.2 -> 80,NEG2,1400.2000923158,1401.6200866698,1399.7200965878,1396.5401039122,1399.5000991818,1402.3200988771,1405.3001060483,1400.4400939939,1398.3200950621,1395.8400993348,1398.4400978088
2_Lycopene,0.015416089201301473,8.437492961252449,0.016697023205074046,0.897185975188218,0.9997523523750523,536.4 -> 375.3,POS2,1198.020088196,1316.3000907899,1162.2200736997,1281.0200920105,1264.4400939941,1430.400104523,1250.4800949096,1219.3200874327,1190.4400939941,1212.6200752257,1393.040092469
2_Malic acid,0.00233942460860483,8.59399032298054,3.865349581775677e-4,0.984314207246242,0.9997523523750523,133 -> 71,NEG2,1407.0200920105,1412.0800895689,1401.5601005554,1415.06010437,1406.3001022336,1407.5200958252,1409.52009964,1416.1801033021,1427.0801124571,1410.6400947572,1404.84009552
2_Maltose,-0.05667799648365956,8.541949599827475,0.22659315117809076,0.6340615431760527,0.9997523523750523,341.1 -> 161,NEG1,1375.580101013,1330.6800994872,1295.0200996396,1393.4000968933,1589.1001129155,1368.6801033017,1286.7400894165,1354.2600936891,1384.5600967407,1336.9800949097,1253.5000839235
2_Margaric acid,-0.061699779666954856,9.907767550363355,0.27569868089552507,0.5995344136742282,0.9997523523750523,271.3 -> 57.1,POS1,3912.8602600123,4683.1003379819,3113.7002067562,2776.1402015686,3472.2602195756,3076.1202125545,3794.3202438347,3794.080268861,3358.2802429205,3227.5402221676,3395.0802268972
2_meso-Erythritol,-0.001271587064950899,8.39010087245305,1.1348230162197808e-4,0.9915004503499996,0.9997523523750523,121.1 -> 71,NEG1,1221.8200836181,1224.0200805662,1223.280101776,1225.9000816346,1223.9600791932,1225.7400894166,1226.9600906371,1227.080089569,1225.2200889586,1223.6600723266,1221.9800834655
2_Methionine,-0.014258107954989191,8.632456382290577,0.014375358435175671,0.9045645169200228,0.9997523523750523,148 -> 47,NEG2,1438.980102539,1450.4000968933,1452.0201072692,1467.2601127626,1486.8001098633,1436.8401069639,1439.5601005555,1439.4601020812,1457.9401016237,1467.8201026917,1401.0800933838
2_myo-Inositol,0.0011255994558059213,8.391473769974045,8.892510186397223e-5,0.9924760515631261,0.9997523523750523,179.1 -> 99,NEG1,1222.2400703431,1225.6800804136,1225.4400863648,1219.3600769042,1227.3600959778,1225.6400833132,1233.6800918581,1227.5000953672,1228.6400947569,1224.5000801087,1222.4200897217
2_NAD,-0.002036776347207103,8.440228747496505,2.9162570984996895e-4,0.9863751459816267,0.9997523523750523,662.1 -> 408,NEG1,1268.1400794983,1272.5000953674,1264.3201026914,1263.6000938414,1267.9000854491,1273.5600814819,1270.8600883483,1264.9000930783,1269.0400848388,1264.7600936888,1267.0000953675
2_NADH,-4.149961548392936e-4,8.439611616875883,1.2106512335370752e-5,0.9972238130422146,0.9997523523750523,664.1 -> 158.9,NEG1,1269.1400833131,1265.9000930788,1264.9600906372,1263.6600875854,1266.5800895692,1269.7400894164,1270.4000892639,1267.0600891113,1268.7200927735,1268.1200866702,1266.3600921629
2_NADP,-7.448942321821479e-4,8.440357647674912,3.900617184480516e-5,0.9950168506569319,0.9997523523750523,742.1 -> 408,NEG1,1268.240085602,1265.7400817872,1265.2800903322,1266.140083313,1269.7800827029,1270.9400787354,1272.5000877382,1266.3000831603,1269.7000923157,1268.0800933837,1265.1800956726
2_NADPH,9.107763267888138e-4,8.440563874234627,5.8313836998249297e-5,0.9939071336764828,0.9997523523750523,744.1 -> 397,NEG1,1269.5600929258,1268.6200981139,1265.3000946044,1263.9200973511,1265.4800872802,1271.1800956722,1274.8000946046,1265.6000862122,1271.4800949097,1269.4600944519,1264.4800910947
2_Nonanoic acid,0.00813598871925636,8.433888398395093,0.0046538695465596636,0.94561108310354125,0.9997523523750523,159.1 -> 89.1,POS2,1231.1800804139,1228.200088501,1333.9000968932,1300.8400917054,1237.4600868223,1242.9200859068,1201.40007782,1426.5000991828001,1213.5000839232,1298.8600883481,1171.7200889587
