lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank
C22:6,0.04255776,11.7714488,0.23297364,0.629327632,0.998556814,327.3 -> 327.3,FFA,35706.94244,29236.30213,29230.24207,25212.34182,27659.44183,26087.8218,28645.02189,32857.04237,27715.56195,36549.4626,44401.54326
C24:0,-0.071383801,12.19233639,0.656075138,0.417948996,0.998556814,367.3 -> 367.3,FFA,44601.46329,44319.88341,41007.98289,41823.48297,40365.26287,42807.92313,40498.10297,39820.68275,40009.98273,39377.72261,45445.90324
C24:1,-0.019780452,11.28055087,0.050256146,0.822618158,0.998556814,365.3 -> 365.3,FFA,24189.72171,22390.28154,20420.70151,21057.10144,18058.12132,21707.86153,20277.7014,22068.30149,19339.86139,21603.98149,33112.74239
C24:5,-0.159378513,11.69454909,3.265402256,0.070755668,0.493973289,353.3 -> 353.3,FFA,31330.84213,37356.36265,29108.22196,27719.52187,25638.30179,29198.48209,26760.5219,24916.00173,25874.84188,28956.16202,38739.54273
C24:6,-0.110761816,11.51154091,1.576543785,0.209259237,0.998556814,355.3 -> 355.3,FFA,30463.60231,26045.62178,24015.82181,23703.9817,23444.40158,25067.72171,21738.02153,24171.22159,22753.72162,24878.64171,40280.42303
C26:0,-0.080689926,11.41405862,0.836548138,0.360385875,0.998556814,395.3 -> 395.3,FFA,24170.90168,24363.16182,22427.18164,25683.96184,21914.06156,23418.88161,23326.48167,21801.7015,21472.68151,22461.10152,36797.90262
C26:1,-0.108730436,11.47495732,1.519136399,0.217750229,0.998556814,393.3 -> 393.3,FFA,27654.40188,23217.04166,25635.08176,28455.48201,20281.58142,21378.14149,22418.78156,24757.88168,21910.04153,26043.40182,37671.24271
C28:0,-0.027549153,11.23670584,0.097473769,0.754882534,0.998556814,423.4 -> 423.4,FFA,22012.3416,20377.46153,19964.1814,21525.6816,20498.30135,21236.82149,18632.86136,20971.04153,20550.66149,21353.66146,29842.10203
C30:0,-0.132610369,10.64548288,2.25121773,0.133509304,0.767806379,451.4 -> 451.4,FFA,14339.64094,13518.28098,13716.66095,14579.981,13005.18097,12804.30095,12274.02082,12615.0609,12872.38092,12721.08096,24660.20181
C32:0,-0.120797978,10.82237981,1.869633921,0.171517013,0.91870831,479.4 -> 479.4,FFA,21395.74157,13275.42088,13452.30098,15259.84111,13126.68089,13582.64089,15173.86108,13917.86103,13973.92098,13953.76096,30377.842
C34:0,-0.006229382,10.52366537,0.004966165,0.943818765,0.998556814,507.5 -> 507.5,FFA,12097.74082,12590.02092,13047.76094,12185.8808,11312.54077,13351.241,12605.44088,11484.18082,10721.48073,12977.12087,22061.52148
Cer(d14:1(4E)/20:0(2OH)),-0.063894148,8.309883388,0.507943514,0.476030451,0.998556814,554.5 -> 208.3,cer,3080.44022,2996.260197,2625.280182,2638.740192,3246.38023,3662.280258,2706.260185,2411.080177,2753.02018,2471.480164,2600.340183
Cer(d14:1(4E)/20:1(11Z)(2OH)),0.046183838,8.162000205,0.264321411,0.60716671,0.998556814,552.5 -> 208.3,cer,2607.780201,2425.600163,2476.360172,2542.880173,2574.940182,2656.78019,2801.0602,2529.280159,2433.880161,2658.68018,2439.940174
Cer(d14:1(4E)/22:0(2OH)),-0.019350806,8.134949175,0.046359815,0.829523064,0.998556814,582.5 -> 208.3,cer,2754.520191,2454.960167,2475.400181,2427.960167,2497.560165,2415.080177,2521.640179,2491.800171,2462.460186,2589.320194,2528.820183
Cer(d14:1(4E)/22:1(13Z)(2OH)),0.022306294,8.140367731,0.061603271,0.803979619,0.998556814,580.5 -> 208.3,cer,2473.480152,2604.160187,2461.040184,2519.880184,2375.780163,2680.000202,2576.540176,2405.220158,2435.88015,2569.02018,2621.020195
Cer(d14:1(4E)/24:0(2OH)),0.055041225,8.608062571,0.37970416,0.537761608,0.998556814,610.6 -> 208.3,cer,3684.940231,2726.360176,3368.100243,2618.720188,5127.060383,3500.580231,2842.400204,2948.880199,4365.000309,4603.080326,2583.740181
Cer(d14:1(4E)/26:0(2OH)),0.006443988,8.085751463,0.005133523,0.942881557,0.998556814,638.6 -> 208.3,cer,2315.880173,2437.860172,2433.600163,2403.640171,2472.960175,2329.620163,2460.160191,2450.300175,2420.680161,2493.960182,2473.840176
"Cer(d14:2(4E,6E)/16:0)",0.109785529,8.484302801,1.505715454,0.219794036,0.998556814,480.4 -> 206.3,cer,3204.700199,3275.380226,3163.560238,3057.180214,2847.68021,3407.120243,3653.480247,3047.280216,3307.64024,3408.900223,2837.540188
"Cer(d14:2(4E,6E)/18:0(2OH))",0.018406173,8.088885653,0.041887342,0.83783467,0.998556814,524.5 -> 206.3,cer,2354.74017,2497.200169,2478.200176,2319.16016,2399.820156,2471.880173,2405.94017,2401.580181,2519.160175,2440.820175,2465.000195
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",0.022979229,8.161529486,0.065414583,0.798134041,0.998556814,522.5 -> 206.3,cer,2427.760181,2505.760178,2540.520168,2482.68018,2655.420181,2627.220192,2579.660175,2457.200176,2605.4002,2584.380169,2665.120186
"Cer(d14:2(4E,6E)/18:1(9Z))",-0.031903307,8.07797387,0.125801789,0.72282523,0.998556814,506.5 -> 206.3,cer,2378.020168,2558.62019,2349.680176,2522.580173,2361.020153,2467.180164,2328.24017,2308.000168,2455.520176,2382.64016,2436.840176
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",-0.01404186,8.113229336,0.024395649,0.875882419,0.998556814,550.5 -> 206.3,cer,2441.240173,2493.260178,2444.480179,2505.080185,2506.320168,2384.300175,2400.320171,2460.10017,2582.560184,2481.400185,2506.540169
"Cer(d14:2(4E,6E)/20:1(11Z))",0.029400683,8.090931805,0.106887771,0.743715572,0.998556814,534.5 -> 206.3,cer,2468.400192,2393.640175,2364.660172,2466.340179,2349.900166,2468.720173,2378.700165,2385.700157,2440.920166,2654.76022,2417.820156
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",0.001230602,8.126096851,1.87E-04,0.989076592,0.998556814,578.5 -> 206.3,cer,2519.900185,2542.820179,2408.220169,2417.060158,2549.200184,2541.600178,2565.040192,2458.660164,2422.480156,2499.200188,2526.160179
"Cer(d14:2(4E,6E)/24:0(2OH))",-0.013255166,8.10351729,0.02173525,0.882793577,0.998556814,608.6 -> 206.3,cer,2555.400173,2550.080158,2365.360161,2504.340164,2364.220173,2475.860161,2474.060173,2450.540169,2481.300194,2383.960159,2420.740158
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",-0.02771365,8.090084845,0.094961189,0.757962312,0.998556814,606.5 -> 234.3,cer,2342.800171,2471.100166,2513.920181,2485.840176,2433.080193,2421.600166,2403.560181,2371.640171,2440.900166,2412.24017,2476.860161
"Cer(d16:2(4E,6E)/24:0(2OH))",-0.00494975,8.085158917,0.003028876,0.956110402,0.998556814,636.6 -> 234.3,cer,2442.260174,2383.180168,2461.820179,2415.240162,2414.820175,2454.560184,2483.080166,2364.860172,2381.460163,2428.500172,2452.900169
Cer(d18:0/14:0),-0.015959255,8.129983147,0.031516156,0.859093751,0.998556814,512.5 -> 266.4,cer,2441.360184,2558.760174,2532.740189,2402.460159,2495.720184,2536.440182,2521.920177,2349.26017,2426.600178,2496.040173,2756.780212
Cer(d18:0/16:0(2OH)),0.024989902,8.261200323,0.077595715,0.780582456,0.998556814,556.5 -> 266.4,cer,2808.680191,2738.980186,2583.900173,2690.500195,2793.060192,2674.280182,3326.120216,2516.380173,2571.900169,2806.660202,2638.120186
Cer(d18:0/16:0),0.046638111,8.556166997,0.272231958,0.601838471,0.998556814,540.5 -> 266.4,cer,4136.260326,3488.440231,3360.180237,2977.960232,2794.020176,3447.920246,3685.62027,3129.080215,3855.160286,3235.040253,2905.200188
Cer(d18:0/18:0(2OH)),0.026217266,8.088767938,0.084982249,0.770655829,0.998556814,584.6 -> 266.4,cer,2314.840164,2463.26017,2360.240166,2426.120167,2450.700169,2419.780174,2456.300175,2576.500191,2359.680157,2462.640182,2459.560188
Cer(d18:0/18:0),-0.081310423,8.281909599,0.822039557,0.364584522,0.998556814,568.6 -> 266.4,cer,3242.580231,3117.380222,2549.540169,2769.500198,2748.32019,2938.52021,3034.740215,2676.060184,2472.540176,2560.48019,2483.700165
Cer(d18:0/20:0(2OH)),0.214274081,9.316234464,5.817618689,0.015866412,0.151690983,612.6 -> 266.4,cer,5086.580311,3365.020241,4580.360321,3858.540291,10835.44071,6365.26041,3580.420261,3950.4203,8372.440636,10005.82071,2718.380188
Cer(d18:0/20:0),0.003601774,8.273867276,0.001612412,0.967969672,0.998556814,596.6 -> 266.4,cer,2602.220177,2589.960182,2715.420193,2801.980206,3116.140244,2572.520172,2709.560219,2576.960182,2996.580208,3047.500214,2682.900188
Cer(d18:0/22:0(2OH)),0.008538367,8.13243967,0.009022374,0.924325806,0.998556814,640.6 -> 266.4,cer,2565.500183,2538.460178,2398.380169,2415.800167,2449.020172,2555.48019,2512.400185,2473.060162,2401.240162,2537.260197,2718.980206
Cer(d18:0/22:0),0.070883247,8.277361247,0.624574926,0.429352278,0.998556814,624.6 -> 266.4,cer,2805.540195,2828.680187,2751.080173,2746.020203,2459.440166,2912.520229,3229.860226,2647.300171,2880.120201,2646.980175,2590.060184
Cer(d18:0/24:0),0.085707055,8.183930028,0.91069156,0.339930994,0.998556814,652.7 -> 266.4,cer,2562.820179,2653.580185,2400.48016,2528.260178,2478.820175,2632.120178,2663.780182,2665.70018,2686.160198,2790.900188,2515.380192
Cer(d18:0/26:0),0.033327758,8.155035702,0.137585931,0.710692816,0.998556814,680.7 -> 266.4,cer,2576.340191,2709.460178,2462.260166,2394.000179,2398.420162,2570.740189,2539.320171,2776.680214,2442.200165,2544.440178,2596.600185
Cer(d18:0/h24:0),0.01978146,8.165596538,0.048486886,0.825717437,0.998556814,668.7 -> 266.4,cer,2621.820183,2697.740185,2441.480175,2456.92017,2482.980179,2527.620174,2764.100185,2447.600151,2558.840172,2616.560196,2596.860191
Cer(d18:0/h26:0),0.036278322,8.107496845,0.162828449,0.686565671,0.998556814,696.7 -> 266.4,cer,2395.180164,2405.040157,2437.580185,2488.600159,2438.240162,2455.520172,2488.320164,2531.440174,2521.240177,2517.000191,2423.320164
Cer(d18:1/12:0),0.01469459,8.072205461,0.026688745,0.870229559,0.998556814,482.5 -> 264.3,cer,2443.360168,2418.920174,2319.080177,2378.520168,2410.000145,2400.940178,2398.960175,2335.120167,2448.520187,2546.180191,2345.340164
Cer(d18:1/16:0),0.077471936,12.19853162,0.772882192,0.379326897,0.998556814,538.5 -> 264.3,cer,65095.20457,55862.724,32375.52235,30720.1023,32489.38202,58179.90427,66557.58488,42920.263,34625.6824,26972.84199,17445.52128
Cer(d18:1/18:0),-0.48107097,10.81697687,29.55322283,5.44E-08,1.41E-06,566.6 -> 264.3,cer,28299.12222,26184.36195,15285.92109,15944.16106,14465.52109,17786.76126,20184.64146,13462.28089,11463.16092,9116.080616,5564.800358
Cer(d18:1/18:1(9Z)),-0.519293678,9.416827487,34.0531415,5.36E-09,1.87E-07,564.5 -> 264.3,cer,9716.740776,10132.28067,6525.280418,5746.500343,5896.04044,5599.020439,6987.500504,5345.620388,4876.240334,3792.880249,2702.7202
Cer(d18:1/2:0),-0.015120043,8.088339134,0.028270095,0.866475398,0.998556814,342.3 -> 264.3,cer,2563.78019,2374.180172,2499.940182,2487.580181,2306.34016,2402.840153,2352.580147,2489.460182,2408.740162,2487.560165,2372.220181
Cer(d18:1/20:0),-0.270421546,8.894015521,9.201334573,0.002418387,0.029754095,594.6 -> 264.3,cer,6278.100445,5123.200382,4071.300308,3830.840267,4673.180317,4787.620319,4375.760307,3587.200256,3701.600254,3491.460247,2884.900204
Cer(d18:1/22:0),-0.060203036,8.811185348,0.455172803,0.499888654,0.998556814,622.6 -> 264.3,cer,4636.640305,4252.9403,3918.680264,3498.060242,3286.580223,4994.920334,4137.300289,3533.480236,3098.980236,3085.260212,5662.14043
Cer(d18:1/24:0),-0.089971345,8.850677795,1.017447748,0.313125176,0.998556814,650.6 -> 264.3,cer,4502.16032,4517.500294,4157.100307,3716.880272,3604.600239,4358.500317,4784.120331,3680.040234,3367.940228,3124.040218,5523.020401
Cer(d18:1/24:1(15Z)),0.044563889,11.00008641,0.254966966,0.613599196,0.998556814,648.6 -> 264.3,cer,27124.6821,24714.30173,15569.56106,14529.44109,13762.44103,22571.82158,26921.54182,20775.60166,15104.52107,13643.52111,7149.360489
Cer(d18:1/26:0),0.022526341,8.134669607,0.062807175,0.802112868,0.998556814,678.7 -> 264.3,cer,2476.340176,2521.560173,2404.260162,2447.640175,2498.460182,2578.360184,2593.280174,2579.700195,2461.460163,2370.560165,2679.100201
Cer(d18:1/26:1(17Z)),0.027081046,8.199846612,0.09097685,0.762938947,0.998556814,676.7 -> 264.3,cer,2650.320183,2743.060211,2555.180168,2551.980179,2538.220192,2850.980198,2838.960197,2434.160183,2526.000156,2675.640194,2532.000183
Cer(d18:2/14:0),-0.028872642,8.126237059,0.103207905,0.748013463,0.998556814,508.5 -> 262.4,cer,2659.96019,2579.500179,2354.700176,2514.920185,2542.140167,2336.660168,2570.220196,2465.98016,2610.500183,2456.960186,2364.320168
Cer(d18:2/16:0),0.175572569,8.944742374,3.885381718,0.048708189,0.363736276,536.5 -> 262.4,cer,4796.540348,4769.700317,4071.780289,4064.540295,3638.500275,5098.900417,5669.700386,4890.360363,4276.400299,4241.780308,2979.000202
Cer(d18:2/18:1),7.20E-04,8.197931303,6.43E-05,0.993602491,0.998556814,562.5 -> 262.4,cer,2458.340191,2799.040199,2570.080181,2715.120182,2674.280197,2751.700195,2979.180195,2527.100182,2536.060162,2471.620171,2379.660183
Cer(d18:2/20:0),-0.028055902,8.2724432,0.097821242,0.754460063,0.998556814,592.6 -> 262.4,cer,2944.02021,2658.180176,2830.400185,2799.96019,2701.260189,2622.340179,2759.460197,2692.380184,3040.90023,2591.760193,2744.720192
Cer(d18:2/20:1),-0.019407898,8.17760869,0.046704521,0.828900222,0.998556814,590.6 -> 262.4,cer,2850.320198,2689.360188,2468.580166,2392.000168,2693.70018,2594.560181,2816.560184,2561.140171,2583.360184,2404.14016,2403.080162
Cer(d18:2/22:0),0.089321746,8.281576585,0.991470557,0.319383223,0.998556814,620.6 -> 262.4,cer,2808.760197,2829.560223,2556.520176,2601.620178,2617.180164,2872.640205,3048.240231,2917.000221,2889.48019,2588.840187,2848.300209
Cer(d20:0/26:0(2OH)),0.009283512,8.092066113,0.010658521,0.917772404,0.998556814,724.7 -> 292.4,cer,2392.820164,2425.160164,2450.760162,2369.880165,2523.960175,2396.320179,2501.100163,2377.080162,2449.900173,2553.140179,2373.040161
Cer(d20:0/26:0),0.036985635,8.077400087,0.169050101,0.680957397,0.998556814,708.7 -> 292.4,cer,2343.420155,2325.460167,2496.220177,2348.120167,2330.800171,2510.820179,2444.240162,2437.120186,2411.120178,2384.440159,2508.120186
Cer(t18:0/16:0(2OH)),-0.001835516,8.156723944,4.17E-04,0.983703461,0.998556814,572.5 -> 282.4,cer,2413.300171,2574.820187,2550.060196,2596.880184,2476.000179,2387.620167,2476.000168,2536.700184,2548.280174,2684.14019,2788.500206
Cer(t18:0/18:0(2OH)),0.021993611,8.118356181,0.059852227,0.806729655,0.998556814,600.6 -> 282.4,cer,2377.500175,2454.920177,2476.680168,2448.660168,2497.160175,2558.720173,2435.080185,2493.780174,2525.120167,2469.240173,2566.18018
Cer(t18:0/20:0(2OH)),0.074311183,8.604606019,0.69204003,0.405471357,0.998556814,628.6 -> 282.4,cer,4351.740345,3931.640263,2634.260185,3291.120258,3159.500233,5252.74036,4444.940327,2600.540176,3153.760242,2901.760212,2564.440182
Cer(t18:0/22:0(2OH)),-0.020628568,8.142788935,0.05269003,0.818446834,0.998556814,656.6 -> 282.4,cer,2564.580189,2573.940189,2527.740185,2521.680161,2461.260178,2524.140182,2539.640198,2518.44017,2473.900181,2452.020164,2612.040176
Cer(t18:0/24:0(2OH)),-0.026046773,8.950006256,0.085575404,0.769879331,0.998556814,684.7 -> 282.4,cer,6119.000431,3566.960243,3556.92025,4158.260292,5604.780396,6867.120518,4632.200325,3044.360214,4685.680328,3459.46022,2953.700237
Cer(t18:0/26:0(2OH)),0.002167697,8.093272836,5.81E-04,0.980769134,0.998556814,712.7 -> 282.4,cer,2407.820171,2380.02018,2467.880169,2517.860184,2372.560169,2405.800167,2388.840168,2457.400166,2464.520157,2485.440197,2484.160172
Cer(t20:0/26:0(2OH)),8.01E-04,8.092680569,7.94E-05,0.992892517,0.998556814,740.7 -> 310.4,cer,2390.960163,2481.760174,2439.240181,2334.420174,2512.48019,2402.360191,2448.360172,2417.020168,2445.26017,2489.100182,2461.500179
CerP(d18:0/16:0),0.055506118,8.158511357,0.381716843,0.53668584,0.998556814,620.5 -> 266.4,cer,2530.840168,2593.400196,2473.48019,2466.780163,2461.80019,2581.620193,2728.960197,2716.9002,2474.120193,2556.760181,2495.560177
CerP(d18:1/12:0),-0.08999572,8.299383845,1.007724454,0.315448607,0.998556814,562.4 -> 264.3,cer,3186.440235,2902.760201,2897.700195,2683.800182,3089.040222,2882.960201,3061.640213,2682.940178,2838.260208,2444.520168,2306.220169
CerP(d18:1/14:0),-0.119974938,8.219194047,1.785867756,0.181430447,0.948874918,590.5 -> 264.3,cer,2860.240208,3024.640221,2610.060204,2615.020195,2761.040184,2621.700191,2692.780197,2546.080177,2546.000179,2397.860168,2608.800194
CerP(d18:1/16:0),0.002875628,8.214283239,0.001026104,0.974445853,0.998556814,618.5 -> 264.3,cer,2580.360172,2664.28019,2745.200203,2709.120193,2541.200169,2993.020218,2615.480194,2765.180199,2467.100178,2468.520187,2639.460182
CerP(d18:1/18:0),0.037231181,8.460141957,0.173091687,0.677378618,0.998556814,646.5 -> 264.3,cer,3765.620247,3071.480213,2866.640205,2928.200226,2990.480213,3461.660255,3459.000233,3158.26022,3081.400219,2923.760216,2912.480221
CerP(d18:1/2:0),0.012652212,8.062476835,0.019778998,0.888156064,0.998556814,422.3 -> 264.3,cer,2333.680157,2374.220169,2365.680172,2485.480183,2327.740162,2298.300163,2473.940163,2399.60017,2386.880165,2469.960175,2351.24015
CerP(d18:1/20:0),-0.011644523,8.128581408,0.016789173,0.896904234,0.998556814,674.5 -> 264.3,cer,2383.560169,2680.160194,2651.560177,2394.840164,2495.840168,2679.380199,2572.500183,2558.540176,2345.820164,2385.180176,2361.960167
CerP(d18:1/22:0),0.019027007,8.095353056,0.044769869,0.832427759,0.998556814,702.6 -> 264.3,cer,2419.460163,2423.140175,2452.160175,2416.780174,2393.080166,2426.780163,2459.42017,2480.840183,2422.540154,2512.960155,2465.560184
CerP(d18:1/24:0),-0.033586062,8.112160857,0.139570104,0.708708761,0.998556814,730.6 -> 264.3,cer,2525.440189,2545.740181,2471.340179,2411.26017,2534.20018,2379.020172,2571.940182,2487.340172,2419.740173,2380.160175,2462.140179
CerP(d18:1/24:1(15Z)),0.024595538,8.161757436,0.074970216,0.784233024,0.998556814,728.6 -> 264.3,cer,2642.160191,2584.740189,2497.160156,2514.680183,2491.820168,2649.920181,2608.100178,2508.040169,2619.500198,2603.720177,2424.380161
CerP(d18:1/26:0),0.00365777,8.104618706,0.001655079,0.967548888,0.998556814,758.6 -> 264.3,cer,2485.540184,2458.820179,2440.160175,2413.960171,2462.940189,2453.480183,2549.280174,2430.200172,2551.800163,2345.780174,2454.460171
CerP(d18:1/26:1(17Z)),0.026813205,8.08847491,0.088898507,0.765582174,0.998556814,756.6 -> 264.3,cer,2327.480171,2416.780178,2487.880188,2434.760174,2376.280163,2422.840168,2500.420181,2407.380169,2406.62019,2567.840183,2398.340164
CerP(d18:1/8:0),-0.016501161,8.059920235,0.033639573,0.854475593,0.998556814,506.4 -> 264.3,cer,2426.360157,2296.620163,2530.060169,2392.500168,2330.840164,2394.720192,2352.720161,2454.300167,2356.680164,2317.440163,2371.060173
"Cholesteryl 11-hydroperoxy-eicosatetraenoate, 22:2 Cholesteryl ester, 20:1 Stigmasteryl ester, 20:2 Sitosteryl ester",0.017938813,8.596648305,0.040292975,0.84090884,0.998556814,722.5744 -> 369.1,CE,3339.54023,3715.320259,3442.940235,3363.000237,3278.640213,3522.400246,3605.460266,3492.900246,3372.440254,3412.440235,3503.760258
Cholesteryl nitrolinoleate,-0.011358927,8.567964292,0.016142833,0.898897305,0.998556814,711.5696 -> 369.1,CE,3305.460251,3460.600239,3412.880238,3383.480255,3313.820236,3307.860256,3389.300232,3435.060249,3418.860229,3244.240231,3619.540268
cis-5-Tetradecenoylcarnitine,0.026739754,9.293441814,0.090580156,0.763440899,0.998556814,370.3 -> 85.1,AC,5353.740387,5965.360409,5492.360374,5701.400379,5328.180359,5064.000362,5678.640369,5999.240482,5709.000378,5996.540447,5402.280357
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",-0.05196266,8.803711048,0.339303518,0.560231521,0.998556814,474.4 -> 85.1,AC,4261.840313,3862.88026,3973.560265,3851.68026,4022.320263,4105.180286,3811.620285,4115.380295,3653.740276,3643.100281,4602.440331
"ecdysone palmitate, 22:3 Cholesteryl ester, 20:2 Stigmasteryl ester, 20:3 Sitosteryl ester",0.00393578,8.58374165,0.001938891,0.964878223,0.998556814,720.5435 -> 369.1,CE,3484.52026,3238.260204,3555.540249,3396.88023,3349.080235,3401.400238,3590.220264,3285.900227,3427.920223,3415.240223,3559.260239
Hexacosanoyl carnitine,0.069940399,8.855076524,0.615367418,0.43277401,0.998556814,540.5 -> 85.1,AC,3972.900284,4062.620289,4041.54026,3948.700283,3977.140305,4300.880299,4130.520298,4064.140289,3816.000271,4746.520367,4444.140327
"lanosteryl oleate, 20:2 Campesteryl ester",0.037017227,8.64976551,0.171706878,0.678599285,0.998556814,708.6315 -> 369.1,CE,3542.860249,3528.360249,3431.680229,3328.960236,3656.960251,3758.940266,3470.76025,3667.440243,3659.780258,3444.120239,3973.640293
