lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,Control1,Control2,Control3,Control4,RAC1,RAC2,RAC3,RAC4,blank
TAG(56:4)_FA 18:1,-0.037217162400841775,7.280898386681601,0.17606167644862403,0.6747798506824982,0.9989215810569301,928.8 -> 629.8,TAG2,1269.220085144,1238.9200859067,1248.0000762938,1330.2200927734,1258.8600959767,1283.6000785833,1074.4600753785,1339.20009613,1064.0000801082
TAG(56:4)_FA 18:2,-0.010985255528573967,7.041438703631389,0.015021954979034469,0.9024522958249408,0.9989215810569301,928.8 -> 631.8,TAG2,1009.4200744627,1092.2600708007,1089.3400917052,1005.3600730895,989.5200691224,1028.800075531,1105.4400749204,1041.2000808715,1042.1800804138
TAG(56:4)_FA 20:0,0.018280492190537144,7.0368129585100325,0.041568882677944785,0.8384437706458231,0.9989215810569301,928.8 -> 599.8,TAG2,1017.6800575258,1060.340084076,1004.8400726318999,1046.5600738525,1031.780075073,1014.6000709534,1145.5000801085,991.9200744629,1060.480075836
TAG(56:4)_FA 20:4,-0.019876531214551952,7.014274942775478,0.04905330305315969,0.8247188611489283,0.9989215810569301,928.8 -> 607.8,TAG2,1007.100074768,1045.2400894166,1017.8000831602,1053.0200653076,1001.9000740052,995.5600662232,1072.4200820926,997.9600715639,1036.600078583
TAG(56:5)_FA 16:0,0.06276459828587604,7.183945620775955,0.49653879356533315,0.48102490701884604,0.9989215810569301,926.8 -> 653.8,TAG1,1169.1800804134,1107.9400749204,1190.6800727836,1080.5400810243,1285.2200889584,1237.3200988773,1100.2400665283,1130.1000785831,1082.6200790407
TAG(56:5)_FA 16:1,-0.09004025486904989,7.096184534905516,1.0144370436678876,0.3138422022020713,0.9989215810569301,926.8 -> 655.8,TAG1,1101.9800949098,1149.7400856017,1118.6600875851,1136.7400856021,1006.0600624083,1023.080078125,1073.6800727844,1131.0400810248,1027.0200767515
TAG(56:5)_FA 18:0,0.033216261489356864,7.073357266683938,0.13787619097158288,0.7104015613240016,0.9989215810569301,926.8 -> 625.8,TAG1,1056.8600654601,1155.080085754,1009.6600761411,1045.820072174,996.2400703432,1148.4800758364,1069.900074005,1150.9600830077,982.3000755311
TAG(56:5)_FA 18:1,-0.08487415242709757,7.161606352651926,0.9073172746333942,0.34082722810201216,0.9989215810569301,926.8 -> 627.796,TAG2,1111.000072479,1393.980098724,1218.540084839,1036.680076599,1190.1200828553,1061.4200668336,1139.1400833125,1097.7200698853,979.5600776673
TAG(56:5)_FA 18:2,-0.011213726971218713,7.039101339306044,0.015665450717728735,0.9003955390833485,0.9989215810569301,926.8 -> 629.8,TAG2,1164.8800926202,1032.1200790405,1005.6200675966,1019.7400741578,1094.7400741576,1050.3200759888,1041.0600776671,1005.7000617981,975.8200798035
TAG(56:5)_FA 20:0,0.0022791911519843967,7.01652881213693,6.450250569285804e-4,0.9797380300046232,0.9989215810569301,926.8 -> 597.8,TAG2,1034.3400726319,1027.020072937,1022.7800636292,1009.2200775146,1046.5000686646,1017.520072937,1030.4400787353,1006.6400756837,1047.2000770567
TAG(56:5)_FA 20:4,-0.09207606792521059,7.033215367056572,1.054359744691415,0.3045051308511401,0.9989215810569301,926.8 -> 605.8,TAG2,1109.940086365,1049.3600730894,1038.8600769046,1090.1400718693,1037.5800819397,990.8400840758,1007.0800781249,989.1600723265,1036.7600593568
TAG(56:6)_FA 16:0,-0.11178720987456499,7.52622489113787,1.6139253372492632,0.20394089731979886,0.9989215810569301,924.8 -> 651.8,TAG1,1371.960098267,1079.8400802613,1521.6401023869,2179.7601394657,1889.1001434336,1389.7601051327,1137.4600868225,1285.6800842284,1315.1400947576
TAG(56:6)_FA 16:1,-0.04139159693770473,7.037236394174424,0.21329016527309919,0.6442007381413593,0.9989215810569301,924.8 -> 653.8,TAG1,1085.1800804137,1053.7400665279,1105.6400718686,1000.0800781252,1027.2400665284,1060.3600692748,1036.7800750729,1001.5400695801,1006.3400726317
TAG(56:6)_FA 18:0,-0.022191960623518952,7.056748313679156,0.06134936062424634,0.8043757933629162,0.9989215810569301,924.8 -> 623.8,TAG1,1033.9200782776,1065.3200798034,1114.1400833129,1023.6800651552,1077.7200737,1093.1800727847,1014.0200767518,989.0000610351,1092.5200691227
TAG(56:6)_FA 18:2,-0.11093920205331656,7.032881707853891,1.5312205754407993,0.2159293505342575,0.9989215810569301,924.8 -> 627.8,TAG2,1080.9200820922,1178.3000831607,1050.400066376,1023.6600761411,1036.0200729371,999.1600646973,1003.8000717164,974.340068817,1002.9600791932
TAG(56:6)_FA 20:0,-0.028685878718584,7.082304455481993,0.10270578767194705,0.7486064317643709,0.9989215810569301,924.8 -> 595.8,TAG2,994.5800743102,1069.58007431,1129.3400688169,1120.5800819399,1192.2000961302,1001.2800750732,1054.5000762941,983.720077515,1128.5000801088
TAG(56:6)_FA 20:4,-0.06698150278677924,7.086631878030849,0.5610726050050667,0.45382839629493443,0.9989215810569301,924.8 -> 603.8,TAG2,1094.200073242,1207.2800865175,1074.1400756835,1072.5600776676,1002.1400642393,1036.6200714111,1051.5000686648,1154.6600875853,1010.6400680543
TAG(56:7)_FA 16:0,-0.0764204958223159,7.01686182692269,0.7259820332767202,0.3941886763518103,0.9989215810569301,922.8 -> 649.8,TAG1,1029.3400688169,1092.7200775143,1057.2200698849,1069.6400794982,1017.0200614929,1035.2200698852,980.9200668335,997.1600608827,966.6800651549
TAG(56:7)_FA 16:1,-0.013742126547009877,6.988880567692853,0.02340999304196245,0.8783957161251978,0.9989215810569301,922.8 -> 651.8,TAG1,1025.2800712585,999.2400665283,963.9200668333,1074.2800827025,1046.040081024,1005.1400718686,966.180065155,1007.9000663759,978.7200698853
TAG(56:7)_FA 18:0,-0.022937073091131892,7.010112532486577,0.0653183327147564,0.7982793990619591,0.9989215810569301,922.8 -> 621.8,TAG1,1053.4600791933,1037.3000793459,1047.4600753786,987.6000747679,1004.7600746151,996.6800613404,1019.120063782,1040.6600723267,1013.5200729372
TAG(56:7)_FA 18:1,-0.05679173980888368,7.0192992943863075,0.4008771127181905,0.526636626705397,0.9989215810569301,922.8 -> 623.8,TAG2,1039.1200675963,1137.3000755316,1011.0600700378,1026.1200714112,995.3400726317,1026.440071106,1011.3200798035,1017.9000663755,996.3000793459
TAG(56:7)_FA 18:2,-0.04951671213445697,7.037688113171497,0.3050662187537112,0.5807236507445062,0.9989215810569301,922.8 -> 625.8,TAG2,990.3400688171,1149.3200759887,1071.2200775147,1026.5600738526,998.7200622558,1018.8600692748,1067.5800819399,1009.580066681,1047.3200683593
TAG(56:7)_FA 20:0,-0.05188782248348557,7.05498991958389,0.33569207828585057,0.562326453994095,0.9989215810569301,922.8 -> 593.8,TAG2,995.4000625608,1072.0200767518,1142.6000785827,1104.6400833128,1057.8200759887,999.5400657654,1027.700073242,1077.440074921,1015.6200714108
TAG(56:7)_FA 20:4,-0.0018112063242242992,7.030800697392578,4.078001110857654e-4,0.9838885653309493,0.9989215810569301,922.8 -> 601.8,TAG2,1019.4600715637,1064.9400787353,1045.2200698852,1007.4400749206,999.5400733947,1048.2600784301,1044.4000740052,1040.0200805664,1063.8600692748
TAG(56:8)_FA 16:0,-0.05011464434135625,6.9510204929560295,0.3103563552156128,0.5774615938500477,0.9989215810569301,920.8 -> 647.8,TAG1,1069.7200775147,1032.3400726319,948.3800697327,966.1000671385,945.1800651551,1007.7200660705,991.34007263189994,936.32006073,935.2600708008
TAG(56:8)_FA 16:1,-0.0676957891374856,6.988037416173336,0.5677787271500234,0.45114294356470963,0.9989215810569301,920.8 -> 649.796,TAG1,1023.8000755311,1105.8200798032,1014.1200828553,980.8400688172,999.4000816343,963.7000579835,1013.2600746154,959.9800605775,1001.0400619505
TAG(56:8)_FA 18:0,-0.055714998475774276,6.95023385116915,0.38341225180507815,0.5357826907788965,0.9989215810569301,920.8 -> 619.8,TAG1,1011.4200744627,1008.5200614931,974.4400672913,1015.2600708008,977.8000717164,947.2000617982,1003.120071411,931.1000633241,958.3600692748
TAG(56:8)_FA 18:1,-0.04234716141544211,7.040290586110323,0.22335062667256245,0.6364986831341536,0.9989215810569301,920.8 -> 621.8,TAG2,1068.140071869,1068.9200668336,1074.0200843812,1050.0400772092,1027.8400726317,1058.7200660704,1079.1000709535,973.9800720216,997.04006958
TAG(56:8)_FA 18:2,-0.012360829701542288,7.0345327389345265,0.01901068571067288,0.8903358552232177,0.9989215810569301,920.8 -> 623.8,TAG2,1013.1000747682,1012.9400711057,1081.7400779726,1074.1800765994,1076.9000740046,1006.3200683595,1051.0200805663,1013.6800727845,1028.9800796507
TAG(56:8)_FA 20:0,-0.006033805068200638,7.033432575301213,0.004531916691120519,0.9463273438223437,0.9989215810569301,920.8 -> 591.8,TAG2,1041.9200744628,1027.4200782774,1040.040081024,1078.7800865174,1017.260066986,1050.4400787355,1086.3400764459,1018.000072479,992.2200584411
TAG(56:8)_FA 20:4,0.042833830032889514,7.026923570513672,0.22793602300053417,0.6330584773867244,0.9989215810569301,920.8 -> 599.8,TAG2,1038.1000747678,1004.1200752259,1022.5800743103,988.9800720216,1085.5400810241,986.9400787355,1086.3800773622,1018.9000663759,1076.760070801
TAG(58:0)_FA 16:0,0.039548567593710705,7.013660098757949,0.19419734766427318,0.6594459219754795,0.9989215810569301,964.9 -> 691.9,TAG1,990.2000694274,1022.3600769041,1019.6200752259,1007.4600715637,1058.1400718689,1024.8200759888,1027.3400802614,1042.3800735475,1031.100074768
TAG(58:0)_FA 16:1,0.003251285670341581,7.006063602223647,0.0013105535498476595,0.9711216354609719,0.9989215810569301,964.9 -> 693.9,TAG1,1012.2800750732,1049.3800773621,999.3200645447,981.84007263189994,1024.3800697325,1039.0600738526,977.800064087,1011.2200660706,1078.2200736999
TAG(58:0)_FA 18:0,0.01320138718585156,7.066672406073359,0.02175700130336855,0.8827353696869997,0.9989215810569301,964.9 -> 663.9,TAG1,1056.7000770569,1099.3600769043,982.2400665283,1122.020072937,1089.0800743105,1114.1600761416,1062.3600730896,1035.1000633241,1010.5000724791
TAG(58:0)_FA 18:1,0.012209680324410166,7.057970470733428,0.018581718787378465,0.8915724415272741,0.9989215810569301,964.9 -> 665.9,TAG2,1078.4800720215,1009.1800765991,1072.6000671387,1046.8600845333,1050.4000740053,1137.1200866698,1015.8200798035,1040.7800750733,1059.9400749205
TAG(58:0)_FA 18:2,0.020328741068639723,7.042438318145988,0.05144452326656079,0.8205684923840586,0.9989215810569301,964.9 -> 667.9,TAG2,1093.2600784299,998.7800712585,981.6200637818,1078.0800819396,1024.1200790405,1126.7200813292,1034.940071106,1026.2800712584,1045.4400863647
TAG(58:0)_FA 20:0,-0.005491550910596011,7.04016665935013,0.003749399898997696,0.9511741716083374,0.9989215810569301,964.9 -> 635.9,TAG2,1028.9600753784,1022.3000679019,1005.7200698854,1089.9800834654,1016.2800750731,1072.1400794982,1000.6200675965,1042.7400703431,1113.6600837707
TAG(58:0)_FA 20:4,0.013833007878240712,7.067851795054014,0.023863717051880062,0.8772321813057152,0.9989215810569301,964.9 -> 643.9,TAG2,1075.0200653077,1056.5400772093,1005.2600784302,1086.4200706484,1021.7600746156,1142.6800880431001,1031.3200798033,1068.6400718689,1088.3000869752
TAG(58:1)_FA 16:0,0.0032885235029598324,7.020987181147379,0.0013442957851312887,0.9707524033151343,0.9989215810569301,962.9 -> 689.9,TAG1,1019.8800697327,1100.5800781249,997.5200653078,1010.3000679016,1008.5200767514,1045.120071411,1082.080078125,1002.8000717161,1005.3000755311
TAG(58:1)_FA 16:1,-0.02474306249937974,7.033326902116294,0.07619584444049776,0.7825204561319535,0.9989215810569301,962.9 -> 691.9,TAG1,1003.7800712584,1090.7600822454,1031.6000633242,1083.6000785828,1050.0600662231,1023.9000778199,1093.8200759887,972.0400695799,1003.2200775146
TAG(58:1)_FA 18:0,-0.05652313482986597,7.001363990092177,0.39631507051377174,0.5289984703811477,0.9989215810569301,962.9 -> 661.9,TAG1,1040.4400634767,1049.1200790405,1000.4800720215,1057.4000740051,987.8000679016,976.4200744631,1037.6000633239,987.2800788878,1008.9400749206
TAG(58:1)_FA 18:1,-0.035169404513218754,7.078349975895693,0.15440353164383325,0.6943622106586171,0.9989215810569301,962.9 -> 663.9,TAG2,1008.5600662231,1099.0200843811,1066.0000801087,1156.8600807191,1093.6200675965,1075.0400810242,1032.2600746156,1026.3400726318,1089.840076447
TAG(58:1)_FA 18:2,-0.0631018739962703,6.999686533610165,0.49387515361992773,0.48220376078539684,0.9989215810569301,962.9 -> 665.9,TAG2,1109.7600860599,1030.560070038,1006.1000747682,1006.740070343,1004.2400741576,985.080066681,994.740070343,992.500076294,1004.7200622558
TAG(58:1)_FA 20:0,-0.030939317672989686,7.010271671792067,0.1188537866729128,0.7302809904124795,0.9989215810569301,962.9 -> 633.9,TAG2,1038.5400772095,1019.7000656128,1037.1400680541,1044.1600761413,1041.1400756834,1057.0800704957,976.0600700378,978.84007263189994,1009.7400856018
TAG(58:1)_FA 20:4,-0.03647788055642177,7.009433098551564,0.16515191872455648,0.6844568917012579,0.9989215810569301,962.9 -> 641.9,TAG2,1022.2000770569,1092.6800842284,997.700065613,1023.1000709531,1019.1800765988,992.8200721739,998.5200653077,1022.1600685119,1028.1200790402
TAG(58:10)_FA 16:0,0.011797776029391624,7.019657911153505,0.017284775157494436,0.8954022708629352,0.9989215810569301,944.8 -> 671.8,TAG1,995.5600700379,1041.6600761411,1045.5200881957,1000.8000640868,1056.5400886537,1017.3600616457,1050.980079651,993.580066681,1060.0400733947
TAG(58:10)_FA 16:1,-0.01847562401139421,6.989663394843111,0.042313666586700216,0.8370230244288863,0.9989215810569301,944.8 -> 673.8,TAG1,1057.0000801086,983.5400657654,1007.0800704954,1020.9600715638,979.4000663757,1011.7600746158,1031.3200759887,995.5800704957,984.6800727845
TAG(58:10)_FA 18:0,-0.020585904180785642,7.026745208200291,0.052714955340406044,0.8184046455960524,0.9989215810569301,944.8 -> 643.8,TAG1,1002.2200736998,1093.6400833129,997.5000724791,1092.7000732419,1039.6400718689,1086.7000770569,1001.9200668337,999.2600784299,995.8200836182
TAG(58:10)_FA 18:1,-0.0011136086152073142,7.023159444837669,1.5415312656053004e-4,0.9900938460633143,0.9989215810569301,944.8 -> 645.8,TAG2,1015.9200706484,994.3200645448,1042.2600746155,1081.5000762939,1010.2200660706,1053.2600860595,1035.6600723267,1032.6400680542,1018.6600799558
TAG(58:10)_FA 18:2,-0.00920738015356484,7.006291213241317,0.010521673429732092,0.9183001196612818,0.9989215810569301,944.8 -> 647.8,TAG2,1006.5600624085,1090.0400733947,1013.2200698853,985.3000755309,1036.0800704954,1021.6400718688,983.5200653077,1028.000076294,1012.5000686645
TAG(58:10)_FA 20:0,-0.02441669380216559,6.994982697055836,0.0739255270483149,0.7857046845872527,0.9989215810569301,944.8 -> 615.8,TAG2,1042.6200752259,1038.7800712585,1001.8800659178,1004.3600730896,983.2000732421,1000.0200653078,1025.9200744628,1010.5600662232,997.5200767516
TAG(58:10)_FA 20:4,-0.03917282295161743,7.0209389113679315,0.1906021288819366,0.6624159427311449,0.9989215810569301,944.8 -> 623.8,TAG2,1029.3600692749,1073.8800849912,1017.9200744631,1043.6400718688,1018.2200698849,1023.2400627136,1005.1800765992,1007.2600669861,1051.2000656132
TAG(58:2)_FA 16:0,0.01389262682741719,6.995676273373996,0.02393334642187872,0.8770546285004163,0.9989215810569301,960.9 -> 687.9,TAG1,1005.3400650025,1000.6000595094,1030.000072479,998.4200820924,990.7000770569,1033.0800743103,1042.2800827025,1008.3000602724,1000.540058136
TAG(58:2)_FA 16:1,-0.03705985493092407,7.009554252493782,0.17059419059596892,0.6795842707574492,0.9989215810569301,960.9 -> 689.9,TAG1,1031.9400711058,1072.9600791931,1042.0800743105,1014.8600730897,1012.8600654602,1026.6200790404,978.5400657654,1038.3800735475,979.8000679015
TAG(58:2)_FA 18:0,0.0419980388411567,7.032273698270315,0.2194486098808447,0.6394603714805589,0.9989215810569301,960.9 -> 659.9,TAG1,1006.7600746158,1033.3400726316,1010.2800712586,1052.9000701906,1038.9600601195,1068.2600708003,1065.1200714112,1052.9200668337,1015.5600700378
TAG(58:2)_FA 18:1,-0.013537157302518614,7.025766830782855,0.022784830762656583,0.8800179584601935,0.9989215810569301,960.9 -> 661.9,TAG2,1017.2400741577,1125.180076599,1024.3200721739,993.0800628661,1107.6800804135,995.6000747678,1027.820075989,991.0800704956,1021.2800712585
TAG(58:2)_FA 18:2,0.08766783792225152,7.076256453107773,0.9604864566127702,0.32706434582767047,0.9989215810569301,960.9 -> 663.9,TAG2,1005.1400680543,1050.1200866699,1084.6200904845,1052.4800720216,1192.9800834654,1024.420070648,1173.1800765991,1066.6800727846,987.4000663756
TAG(58:2)_FA 20:0,-0.023740058817567272,7.012327566031666,0.07000206366278416,0.7913337754357422,0.9989215810569301,960.9 -> 631.9,TAG2,1035.3200683593,1055.2400817871,1036.640071869,1013.4600715638,1085.2400665284,1031.1000747681,987.7000656129,970.6600761413,1001.1800689697
TAG(58:2)_FA 20:4,-0.04116639185694966,6.981906463820714,0.20991498251274598,0.6468340479901679,0.9989215810569301,960.9 -> 639.9,TAG2,1048.4200706481,987.0200767517,1045.000076294,997.0600738526,1000.8800697326,1010.9400825499,984.9200706482,967.5000686644,981.1000709533
TAG(58:3)_FA 16:0,0.013666173756930812,7.01624156379199,0.023209362717691473,0.8789138928407656,0.9989215810569301,958.9 -> 685.9,TAG1,1015.0000724792,1064.1600646975,1010.7200775147,1014.26007843,1023.6400794983,1077.3400688172,1040.0200805664,1003.1400756837,993.2400627137
TAG(58:3)_FA 16:1,0.06310628242415676,7.0181426355668375,0.4947291976800834,0.48182526784380064,0.9989215810569301,958.9 -> 687.9,TAG1,1037.1200866697,995.5200729371,1002.2400779724,990.6400642392,1019.900062561,1060.4000663756,1124.2800903318,1002.7600708008,1020.1400680543
TAG(58:3)_FA 18:0,0.010542979361635259,7.026327770380634,0.013806896999648322,0.906461662454477,0.9989215810569301,958.9 -> 657.9,TAG1,1090.460079193,1009.3600730896,998.9200897217,994.1200675964,1068.7000694274,988.0400733947,1075.7800750732,992.4600639343,1086.3400802612
TAG(58:3)_FA 18:1,-0.025033324697355787,7.025259414476751,0.07794521485450179,0.7801015479459682,0.9989215810569301,958.9 -> 659.896,TAG2,1029.7800674439,1056.7400703432,1064.6600723267,1038.2400779722,1056.8200721743,1022.9800720215,1006.5400772092,1031.8000755309,991.7200737
TAG(58:3)_FA 18:2,-0.054978629846035146,7.038044963964325,0.37629359114368693,0.5395935491663253,0.9989215810569301,958.9 -> 661.9,TAG2,1039.0200767513,1067.9600753785,1094.6600761414,1063.8000717164,1032.9000740053,1003.5000801084,1017.7200737,1052.2600708008,1009.7400741577
TAG(58:3)_FA 20:0,-0.01655636106873127,6.986278539396722,0.03394683089335948,0.8538199583673383,0.9989215810569301,958.9 -> 629.9,TAG2,1044.3000679016,980.8600730897,1009.640071869,1001.0200805663,1016.4600677488,987.1600761413,976.020072937,1011.1000671388,1022.2200851439
TAG(58:3)_FA 20:4,0.0021014700978351348,7.026132019894256,5.488853772516178e-4,0.9813086287411809,0.9989215810569301,958.9 -> 637.9,TAG2,1013.9400711058,1084.4600830075,1010.6800727845,1016.8400878905,1034.5400772093,1033.2000656129,1025.200065613,1039.3400650025,1045.4400711059
TAG(58:4)_FA 16:0,0.004511849911760516,7.0206921203109705,0.0025275311001833334,0.9599035985486152,0.9989215810569301,956.9 -> 683.9,TAG1,987.4200706481,1041.5800666809,994.0600624084,1065.1400794983,1043.5000724792,1018.4400749206,1039.7200737,1000.5000648501,1077.6400756839
TAG(58:4)_FA 16:1,-0.006861542006005313,7.055802063133923,0.005866241053719579,0.9389486084542868,0.9989215810569301,956.9 -> 685.9,TAG1,1074.7400703435,1028.1200790404,1044.7400741577,1074.2400779724,1063.9000892635,1013.5200805665,1114.3400802613,1012.0600662231,1071.8600692751
