lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank,solvent_blank_media
4_L-Phenylalanine,-0.0911981906492323,8.858910364221328,0.6267335060731316,0.4285560229467378,0.9995488517464919,166.1 -> 131,POS2,1905.4001235963,1908.4001350395,2322.5801467901,2789.2202034001,2722.2802238463,2324.4601898196,1789.6401252752,1935.6201438908,2202.9401474014,2731.5801925661,1913.4601325995,1280.5400924679
4_L-Tyrosine,-0.007276495474043467,9.80584110318779,0.0040434269230829045,0.9492983297244424,0.9995488517464919,182.1 -> 165.1,POS1,7417.8605461121,3476.9202690141,3508.3402519237,4327.6202964785,2767.5201988215,4754.4003524794,5183.0403556815,3466.920265199,4156.7603111278,3943.4603118887,4250.8002662667,8547.640529628
4_Lauric acid,0.07967697536136155,8.853063679151159,0.4781456551947709,0.4892634613548324,0.9995488517464919,201.2 -> 57.1,POS1,2087.0601425187,2431.1801795957,1982.1801414487,2357.4001617414,1907.2801322931,2308.9201660165,2007.7001342782,2643.1401596081,2097.8201522828,2382.1601753235,2225.7401733412,2220.6801757819
4_Maltose,-0.07088143237386603,9.115369090808437,0.38021839809064906,0.5374863765714137,0.9995488517464919,365.1 -> 305.1,POS1,2893.7201995851,2928.620193481,2535.4801788344,2651.4201965343,2624.9401626573,2744.3801956172,2328.4201698301,2831.4802055361,2778.5401992816,2371.5601692205,2611.0801849378,1975.4401473992
4_Methionine,-0.09606536097240878,8.950512254832802,0.6960950445374223,0.4040989349890437,0.9995488517464919,150.1 -> 102.1,POS2,1827.9201393126,1959.3401412953,2515.9802017203,2788.4801864627,3017.6802062984,2404.2001724252,2336.8001670848,1605.0401039113,2046.0201606752,2978.2602157592,2673.1802139284,1183.4000816344
4_myo-Inositol,0.011534304805572567,8.63351761735425,0.009972142613432045,0.9204549839420475,0.9995488517464919,203.1 -> 100.1,POS1,2015.260150909,1841.7401237491,1671.100124359,1846.740123749,2001.4001426697,1763.3201332092,1880.5201225284,2117.2801513675,2003.8801383978,1734.8601341253,2102.48015213,2094.2401618953
4_NAD,0.029015231767800232,8.576028806558112,0.06302133907168184,0.8017827871712851,0.9995488517464919,664.1 -> 428,POS1,1763.5201301575,1686.1601104737,1956.9601249695,1734.5601310735,1822.9401283265,1972.8801269534,1574.6401138301,1781.5401191712,2033.4001426698,1834.1801376348,2002.1201210017,1355.9000968931
4_NADH,0.025201962482588804,8.681037154549209,0.04767520084758892,0.8271591344938795,0.9995488517464919,666.1 -> 649.1,POS1,1735.7201232915,1871.5001258858,2057.7801399223,2016.2201309206,2076.9201469431,1825.3401260367,2020.6801261906,1991.2401313784,2108.9401283256,2031.3201599117,1948.5801277167,1761.1001129147
4_NADP,0.014467131491713974,8.536003020516729,0.01565814959357059,0.9004186319605891,0.9995488517464919,744.1 -> 604,POS1,1604.5801200868,1725.9001235958,1838.6601409911,1888.5001373294,1794.2801132203,1664.2601394652,1617.5801086418,1846.5001335143,1999.8801422121,1860.3201293945,1771.1601219181,1606.660121918
4_NADPH,0.005318414364413887,8.555297596504856,0.0021179954011094626,0.9632929668607049,0.9995488517464919,746.1 -> 320.1,POS1,1862.7601356502,1692.7401199337,1780.5401268003,1868.1801376342,1908.3201255793,1935.9801483157,1702.9201202393,1865.1401367187,1908.3801460265,1779.7601356506,1565.1401138307,1449.080104828
4_O-Phosphoethanolamine,0.00124273778569841,8.742345831839385,1.1607545373948369e-4,0.9914038921687369,0.9995488517464919,142 -> 42,POS1,1943.0201416022,1978.4401397701,1888.1601295477,2020.6001396177,2423.6201782221,1913.2801361084,1961.020133973,2832.7602043132,1787.2201271052,1815.4801139835,2061.4401397704,2089.9801483151
4_Oxaloacetate,0.17512347676837584,10.332734438838724,2.3510389709339066,0.1251995388624463,0.9995488517464919,133 -> 45.1,POS2,7049.3205108692,5024.1403160081,4866.3404083251,5639.8003463763,6316.9804496768,7715.8605575565,6320.9204788219,5164.7003631604,7488.940521238,6100.0604476934,6490.740486145,6423.360424043
4_Oxoglutaric acid,-0.007224268002096254,8.191253920136305,0.0038678350864066458,0.9504099958331478,0.9995488517464919,145 -> 73,NEG2,1405.240093231,1404.4800949095,1400.1600952148,1401.2200927733,1398.0400924683,1403.500099182,1401.2601051328,1399.5000915528,1403.6800918578,1401.4400978088,1413.2801055905,1400.800102234
4_Palmitic acid,0.039556107734180966,8.725731629631845,0.1175517140205713,0.731705173668539,0.9995488517464919,257.2 -> 55.1,POS1,1714.1401062006,2013.1801376333,2220.3601722727,2125.5001602176,1918.4801177977,1908.2801322926,2130.1001663199,2276.5801506043,1997.4001541132,2005.4401435855,2054.3401451119,1895.2001304635
4_Pantothenic acid,0.16823125234170117,8.645845843156142,2.120556236957988,0.1453337530065712,0.9995488517464919,220.1 -> 184.1,POS1,1811.5601310732,1928.1001358038,1931.2401428229,1792.220134735,1460.7801017763,2158.7001457212,1570.940105438,2295.6801719666,2366.4601745612,1698.8801307679,2149.2201461796,1235.7800865171
4_Pyroglutamic acid; 1_Acetaminophen (paracetamol),0.05671090122103777,8.579690939542978,0.240890624101743,0.6235635978950098,0.9995488517464919,152 -> 110,POS1,1564.5001258855,1972.9401473995,1607.8201293944,1807.5201301572,2094.8601722722,1953.6801452626,1832.0801277157,1920.3801383964,1771.9401435855,1977.2201423649,1706.740119934,1521.560111999
4_Quinic acid; 7_Quinic acid,-0.0058831076205080384,7.998545008052857,0.002549015861682352,0.9597336876677127,0.9995488517464919,191.1 -> 59,NEG2,1404.8800964354,1414.8400955198,1404.920093536,1412.9200973512,1388.980102539,1412.7801208494,1406.8601112364,1392.9200973508,1394.2400932311,1403.2201042178,1405.6200866701,1435.06010437
4_Quinic acid; 7_Quinic acid,-0.0058831076205080384,7.998545008052857,0.002549015861682352,0.9597336876677127,0.9995488517464919,191.1 -> 59,NEG1,1228.9600982664,1228.2600860596,1225.3200836183,1227.2600898742,1217.3600845335,1227.1600914,1229.8400878906,1225.3400764468,1217.4000816345,1233.2600860596,1239.2400894168,1246.760082245
4_Ranitidine,-0.0644001396201459,8.274552020646627,0.30793163819498437,0.5789521968325355,0.9995488517464919,315.2 -> 270.1,POS2,1409.1800994878,1354.8000869749,1624.8801078792,1487.7000885007,1600.5001144412,1359.2800941467,1356.9200897217,1393.3800964352,1453.3201103211,1623.9601173387,1692.500114441,1260.5601005556
4_Ribulose,0.004723888474371225,8.484568766162663,0.0016677495973951295,0.9674249732209739,0.9995488517464919,133 -> 132.1,POS1,1945.0601425167,1757.68011856,1390.8800888063,1786.5801277155,1746.9001350405,1775.9601325997,1677.5601272583,1696.1601181027,1819.8601226793,1731.6201171874,1587.3201141355,1335.2801017762
4_Shikimic acid,0.08377309306761824,8.571988105684444,0.5254020986502645,0.46854635329204314,0.9995488517464919,175.1 -> 129,POS1,1747.5401306158,1586.9001121524,1762.4801330573,1785.3001136776,1974.7801475523,1643.8801078794,1705.2401275638,1952.9801406854,2249.9001617429,1884.5401306159,1816.9001197822,1487.0801010133
4_Sphingosine,-0.015594433267857515,8.474110656517338,0.018160306655936154,0.8928014887390238,0.9995488517464919,300.3 -> 282.3,POS2,1632.9801216121,1679.4001045224,1733.340114593,1672.5401382446,1778.9401321416,1498.6601028445,1463.8401031495,1869.8201370248,1900.5001296991,1720.640110016,1836.5801429754,1282.360092163
4_Stearic acid,-0.13674628308975176,8.607947578189293,1.400454182184041,0.23664754055279488,0.9995488517464919,285.3 -> 89.1,POS2,2339.2601509087,1981.0801467892,1665.5401306147,1813.3001403807,1928.0601463322,1846.5201225292,1798.200134277,1629.4801063539,1743.2801132199,1878.1801528919,1977.7801322941,4968.1603660589
4_Sucrose,0.07485373469668866,9.125310548105434,0.4238532071646519,0.5150206039871569,0.9995488517464919,365.1 -> 203.1,POS1,2588.3601989738,2593.4801979065,2527.3001899716,2393.640148163,2645.1601791387,2821.1601791398,2443.6401901238,2808.9402160629,2796.5201835653,2629.880195619,3265.5602264393,2213.7601585391
4_Taurine,-0.01432388745683428,8.47285107767189,0.015326987246712331,0.9014718818046724,0.9995488517464919,126 -> 65,POS1,1550.3801116943,1620.9401168823,1675.4201202391,1809.1401214598,1924.6201515195,1669.0801239013,1775.1801338195,1769.2601165772,1707.9201202392,1611.0401153564,1652.5201187137,1308.8200874329
4_Theanine,0.047643459601662955,8.495456210700997,0.1696312179898669,0.6804397640490728,0.9995488517464919,175.1 -> 158.1,POS2,1320.980102539,1612.2401084902,1746.8601226798,1621.5001106267,2190.8801650997,1692.6001205447,1323.6401023864,1636.4401130672,1522.3601036064,2650.1402015686,1759.6801300058,1519.2601127613
4_Thymidine,-0.07327944744916993,8.382686669205,0.39996527349727007,0.5271071916193117,0.9995488517464919,243.1 -> 117.1,POS2,1387.4801063533,1725.3601150512,1546.8001060486,1756.800128936,1698.8001174933,1581.9401092528,1305.4200897216,1453.4000968936,1774.660140991,1639.9001197811,1762.9401245115,1279.2800903321
4_Thymine,0.026287855863908777,8.818191858906397,0.05200193042496126,0.819615674548727,0.9995488517464919,127.1 -> 56.1,POS1,2014.420135498,2306.6001663204,1978.7001266476,1957.9001350398,2335.4201736448,2100.2601547236,2340.7201652519,2149.020160675,2001.4801521302,2248.1401596071,2408.880165101,1521.9801063532
4_UDP-Glu,-0.01573612557311029,8.039701170329081,0.018265114430796703,0.8924944721170396,0.9995488517464919,565 -> 97,NEG1,1286.6800918579,1273.4400939941,1273.200088501,1236.5800971984,1274.4000930787,1281.8600921632,1275.1200942992,1228.8000907899,1281.6400985719,1239.8200874327,1238.2000846863,1271.2800903321
4_UMP,0.019164468194601682,8.779042389320947,0.0276299884989073,0.8679816900041748,0.9995488517464919,325 -> 113,POS1,2178.3601608274,2025.2001457217,2095.3001480103,2004.1801300043,2209.6001434328,1912.5801506046,2016.7601394652,2592.6001853951,2166.8601531993,2021.0001258854,1984.200138091,2002.9801559443
4_Uracil,-0.04522539623137604,8.528834990429925,0.15298480879141607,0.6956991322949724,0.9995488517464919,113 -> 96,POS1,1843.7601280211,1618.7801132203,1785.680122375,1842.0201301568,1901.3001213073,1374.3401069642,1688.3601226811,1975.8001365643,1889.2601356505,1831.860118865,1760.9401283259,1454.6401062012999
4_Uric acid,-0.00771917543992771,7.99104277801843,0.004387286037513281,0.9471894650193187,0.9995488517464919,167 -> 69,NEG1,1224.1200828552,1221.800086975,1215.7600860596,1226.8600921632,1213.000087738,1221.4600906373,1220.6000862123,1217.8200836181,1216.8600730895,1222.840080261,1228.220081329,1226.7200775146
4_Uridine,0.00702836056748081,8.349188062076337,0.0036750815644133183,0.9516598930990207,0.9995488517464919,245.1 -> 133,POS2,1378.3800811765,1677.8601417541,1624.5201110829,1421.1001090996,1543.4200973507,1580.8601188662,1365.6800994868,1580.040115357,1654.5401077264,1545.0801124573,1852.7401237479,1369.5600967406
4_Xanthine,-0.030767973622599223,8.505584890521892,0.07077984620089062,0.7902046911532126,0.9995488517464919,153 -> 110,POS1,1440.1001090999,1890.8601455685,1831.0401229853,1681.5001220711,1998.1001434326,1812.7401466374,1563.8401145938,1835.4201316834,1799.5001373295,1687.7601242065,1656.8401336667,1667.8601226797
4_Xylitol,-0.03029819908495088,8.467319945588144,0.06856532278671268,0.793437235888097,0.9995488517464919,153.1 -> 73,POS1,1770.9401283265,1554.7201118463,1751.7601242061,1763.1401100159,1752.4601211542,1581.600124359,1633.5001068116,1651.4401130677,1692.7001266481,1898.2801322936,1643.7801208501,1445.1800994874
5_(+)-alpha-Tocopherol,-0.15117007637524943,8.68710666014403,1.7146247058007988,0.19038643633494814,0.9995488517464919,431.4 -> 165.1,POS2,1804.9801292414,1881.0401268001,2266.3801460277,2217.9401588422,2210.3401489266,2194.4401474003,1880.9601364138,1991.9401397705,1666.580123902,1651.6801300047,2003.8201370229,1535.4201240541
5_2-Aminoadipic acid,0.03142017960027294,8.625780193392034,0.07400780823041853,0.7855883708737551,0.9995488517464919,162.1 -> 98.1,POS1,1899.5601577765,1672.7601318353,1992.6001472464,1788.700119019,2000.7601432805,1888.2201309206,1988.4001350408,1993.1401214593,2035.5401458735,1700.200122833,1904.5801200867,1613.380104065
5_2-isopropylmalate; 6_2-Isopropylmalic acid,0.051294198806562885,9.540490137544221,0.20032513984673717,0.6544585304182264,0.9995488517464919,177.1 -> 95,POS2,1483.4000930781,1524.8800964357,1573.3401145934,1836.8401451111,1775.4201354973,1533.7201156617,1589.6401138305,1459.7600936889,1656.5801124576,1785.8401145932,1708.2601127625,1366.6801071167
5_2-isopropylmalate; 6_2-Isopropylmalic acid,0.051294198806562885,9.540490137544221,0.20032513984673717,0.6544585304182264,0.9995488517464919,177.1 -> 95,POS1,3203.2802200316,3554.6402473453,3505.5002326965,3440.7402458185,3838.7002677933,3428.900241852,3409.8202476504,4034.5002784735,3812.1002845778,3586.2202529914,3547.7802734363,3164.4202499389
5_6-Hydroxynicotinic acid,-0.11051033694202203,8.30909195347544,0.907745624964595,0.34071327913668376,0.9995488517464919,140 -> 78,POS2,1515.8001060484,1490.3201141357,1557.7001075747,1680.020122528,1589.4001121522,1433.0601081847,1421.5801010134,1558.10011673,1532.6601028442,1345.2600936891,1625.6801071167,1230.7400894162
5_Aconitic acid,0.04150900162689733,8.642263808591032,0.12924025422070673,0.7192210734170986,0.9995488517464919,175 -> 111,POS1,1847.560134888,1886.2801322938,1892.0401420597,1870.2801399221,1995.9801368721,1929.7201538081,1829.1601142877,2039.7001495361,2159.3201446547,1862.7801246639,1794.5201263425,1749.9801254268
5_ADP,0.07835435320540152,8.68790296043169,0.46113926028296115,0.49709201919342483,0.9995488517464919,428 -> 136.1,POS1,1730.8001251221,2058.2201766966,2005.3601226804,2123.4401550294,1897.6801300046,2006.7401351929,2044.7001342779,2071.9601402271,2187.4801559433,2104.6001510622,1553.0001106264,1373.4401016235
5_ADP-Rib,0.05977261176359062,8.54101071659601,0.2674089650474154,0.6050751800050146,0.9995488517464919,560.1 -> 348.1,POS1,2099.3201484695,1798.0401268008,1646.3801116947,1624.3401184082,1676.6001052855,1771.4001235967,1811.9001426698,2034.4801483162,1812.9001159668,1840.4001235965,1551.0201110838,1982.4401435855
5_Allantoin,-0.03527187731878898,8.486037212800156,0.09294827481905621,0.760461970061995,0.9995488517464919,159 -> 116,POS1,1481.6600990294,1692.5201148985,1662.3201179499,1805.6201286323,2031.9001655582,1629.4201278684,1641.500125885,1824.6401252744,1622.3201141354,1785.2801170357,1764.5601272579,1303.6400909424
5_Anthranilic acid,-0.04746325043027072,8.54526488373054,0.16860489073283613,0.6813546732265935,0.9995488517464919,138.1 -> 65,POS1,1992.7001342775,1637.8201103213,1757.0001297,1914.7601356493,1861.6801528934,1615.4601249695,1693.6401214599,1996.8001403808,1857.6401367186,1749.5001106261,1655.3801269532,1537.8401107789
5_Argininosuccinic acid,-0.020038029306117873,9.499667359367798,0.03055573300535941,0.861235230695212,0.9995488517464919,291.1 -> 246.1,POS1,3237.1802406308,3302.5602340696,3733.8802604671,3421.3202362056,3751.8602676401,3385.9802474976,3412.5002479556,3580.7002639767,3501.4202499386,3408.6802482601,3522.1402511592,3051.6002006531
5_Asparagine,-0.024652726941855104,8.37557000243344,0.045277220410416597,0.8314950963141551,0.9995488517464919,133.1 -> 74,POS2,1493.7601089481,1443.0801010131,1443.3200950624,1615.3601150512,2012.3601493846,1306.4800872808,1650.8601074223,1632.9400978081,1716.2401161195,1600.7201080325,1629.680114745,1170.0600776675
5_Atenolol,0.08607813330478394,8.717137957399812,0.5567359067306628,0.45557839309358794,0.9995488517464919,267.2 -> 145.1,POS2,1773.4801216128,1896.4801177979,1901.8401451108,2093.2201309207,2250.4401702884,1950.8601417538,2094.7001495355,1903.4601173399,2419.5001716609,2207.0801467905,1746.140129089,1421.9001007073
5_ATP,-0.026193500554968763,8.610192821362803,0.051429842388163394,0.8205936606954591,0.9995488517464919,508 -> 136.1,POS1,1787.1001281733,1908.7201538077,2102.7401390072,1805.0601272581,1911.5201454165,1724.480110169,1718.8201293946,1939.8401298529,2120.4401512149,1892.8201484688,1730.6401290898,1600.0401115418
5_Caffeine,1.2923973767561754e-4,8.362975354224812,1.2436161189732786e-6,0.9991102189694206,0.9995488517464919,195.1 -> 110.1,POS2,1501.8201065062,1483.0401077269,1534.840110779,1600.1201210019,1700.520114899,1547.8401107781,1525.1001091002,1654.3401260382,1547.040096283,1584.2801246647,1710.8201293946,1387.6001014711
5_cAMP,0.0012777905129983198,8.800840605678182,1.2288615345834586e-4,0.9911553094683583,0.9995488517464919,330.1 -> 119,POS1,2161.6201629629,2200.280155182,2047.9201622012,2118.7201385493,2210.9201621997,2117.0801658635,2009.3201408378,2286.7001724229,2447.1801795946,1946.8001403806,2013.7201461798,1892.6401443484
5_CDP,0.029992690754108785,8.489580389247854,0.0672353191788595,0.7954055212147758,0.9995488517464919,404 -> 112,POS1,2030.5401535035,1518.0801010125,1692.4401168829,1707.6601104725,1625.2601203918,1529.1201057439,1683.8601112369,1751.2801170346,2041.2401542652,1798.3801231377,1606.6801109315,1418.5800971985
5_Citric acid,-0.1448009439978862,8.357379229022422,1.55980175444774,0.21169424958810548,0.9995488517464919,193 -> 129,POS2,1508.7201118469,1471.4000968935,1527.3001213071,1824.9401168814,1797.3401374816,1467.660121917,1312.2401046752,1339.4600982664,1931.4801368709,1339.3600845335,1808.6001396181,1146.8400688171
5_Citrulline,0.12030771669308638,8.826703781126259,1.0900298854831618,0.296464587307157,0.9995488517464919,176.1 -> 70.1,POS1,1680.9201164251,1790.1201210029,1866.2201347351,2276.0401420608,3030.6602210999,2307.7801780698,1859.8801345828,2067.2201652524,2284.1001701341,3103.4001998875,1743.6001167296,1734.4601211545
5_Creatinine,0.1307400003175539,10.454542930884507,1.3116605788783975,0.2520942184999986,0.9995488517464919,114.1 -> 43,POS2,5853.0003967305,5269.4603691093,5393.6603889463,7682.7605323782,7367.6606178285,6289.0003852849,6377.0403938297,5727.7204437237,9088.6805725075,7240.380523678,7962.1805725115,2913.6602020271
5_D-Biotin,-0.09206242059151624,8.800478384250201,0.6374884667147853,0.4246217256619509,0.9995488517464919,245.1 -> 97,POS2,2203.6401634222,2252.2801704401,2393.7401504505,2169.6201400744,1897.6801338195,2137.7401351942,2099.5201606755,1893.380134582,2247.6801414472,1918.0601348876,2334.4201583859,2142.9001541141
5_D-Lactose,0.0011221455664691298,9.93563380435006,9.628397583583137e-5,0.9921709313746667,0.9995488517464919,341.1 -> 97,POS1,4777.8803558346,5065.660362244,4137.0402793897,5235.560306551,4245.3602828969,5025.8203582746,5167.1003494262,4613.3803558346,4340.3603210447,4440.300315858,4692.8002929673,2997.260223388
5_DL-3,0.06317673672215804,8.786016329581653,0.30024929972971925,0.58372617444506,0.9995488517464919,167 -> 85,POS1,2173.4201622005,2112.3401603702,1857.7801246644,2170.9401664734,2049.2601547236,1777.2801132198,2176.0801658635,2463.0201835644,2184.1401557926,2284.4601593012,2071.30014038,3610.4802856439
5_Dulcitol (i.e. Galactitol),0.14829856164980298,10.165427690281893,1.6854035621162566,0.1942079907516579,0.9995488517464919,183.1 -> 61,POS1,4873.9803428644,5381.6603393562,5095.240413666,5994.0604629507,6491.7404823291,5993.0403938293,6533.9204673755,6933.840446471,6442.3405265837,5072.9203643798,1873.5801315301,1409.9800987243
5_Elaidic acid,0.09655265691947604,8.910016174213713,0.7030938176060317,0.40174607535594253,0.9995488517464919,283.3 -> 57.1,POS1,2985.2201995846,2408.6401786805,1989.8601608269,2008.0201530462,1878.7401428225,2175.2401657107,2761.7002029424,2874.7402076725,2364.3601455692,1941.1801147449,2004.300155639,1999.4801673887
5_FAD,-0.030429593246042178,8.429906321896778,0.06909120086882314,0.7926646145506581,0.9995488517464919,786.2 -> 136.1,POS1,1531.2201004027,1587.2201004028,1676.2801132196,1822.100135803,1743.1200981141,1490.660106659,1467.3000984192,1891.2801132202,1718.2401275634,1659.7801055911,1632.2201156618,1471.440105438
5_Folic acid,0.06005646543380129,9.507928413818481,0.2744748444546534,0.6003456821365606,0.9995488517464919,442.1 -> 295.1,POS2,2439.5401649467,3817.2002830506,3603.7002868642,3576.4201927198,3591.0402603153,3352.6402282708,3236.160194397,3401.2202606194,3328.5802230838,4525.7003059383,3618.6602249148,1503.74010849
5_fumaric acid,0.024557403313468052,9.267862714797165,0.045750392872773604,0.8306301756716351,0.9995488517464919,117 -> 114.9,POS2,2775.4801788329,2866.980190277,2960.7002143856,2863.36019516,3196.5602340694,2927.4802055355,2891.9801826482,2876.0602111818,3199.940216064,3095.1402206419,2925.0602302549,2375.8401679993
5_Glutamic acid; 5_L-Glutamate,0.04647118063338042,9.72175312467952,0.16476206513937175,0.6848095112320415,0.9995488517464919,148.1 -> 56.1,POS2,3621.0402565007,4073.3002738937,3334.7802276614,4151.4002914423,4689.5803298946,3794.0802764899,3708.4602584835,4045.2202682493,4615.0803222647,4464.3803215016,4150.5202751145,3608.3402633658
5_Glyceraldehyde 3-phosphate,-0.051757873923071296,8.429989113415479,0.19998589116045018,0.654732234507551,0.9995488517464919,171 -> 73,POS2,1789.2801208494,1830.8001174927,1569.1000976554,1691.6601219174,1660.8801116944,1664.3601188659,1508.1801147464,1828.5401306159,1710.3001289354,1575.3801155088,1381.9401016233,1248.9200935366
5_Guanosine,-0.12257948532599283,8.739362259395616,1.128868392033155,0.2880168416499615,0.9995488517464919,284.1 -> 135,POS1,2118.9801483156,2470.0001831052,1736.9001045232,2166.8201408396,2168.9001541139,1860.6001358027,1858.8401336665,2104.120147705,2008.6401519776,2015.0201263435,2064.1601448065,1392.380104065
5_Histidine,0.020913436382523548,8.960660236814872,0.03303136455262745,0.8557825910697775,0.9995488517464919,156.1 -> 95.1,POS2,2164.7601432783,1804.2401275632,2135.0601577753,2425.0001869203,3579.4202461237,2012.6201515192,2144.7201499931,1998.9601554874,2526.4801864627,3660.2402572626,1896.1601333628,1528.6000976555
5_hydrocortisone,0.1655034545723293,9.052689829820112,2.0696719622417192,0.15025383646319218,0.9995488517464919,363.2 -> 105.1,POS2,2466.1201744067,2092.2401542675,2401.400154113,2503.4801864618,2532.6601791386,2704.20016098,2465.9201812734,2474.1601600643,3006.5802230849,2872.8002052296,2550.5202102664002,1496.3001022335
5_Hypotaurine,-0.07946395105699595,8.332621255873182,0.4697261946418725,0.49311315877600487,0.9995488517464919,110 -> 30,POS2,1657.4801254268,1615.1201133729,1386.3200950623,1622.1201171879,1597.0401115422,1503.7201156619,1385.6201019291,1310.6400947573,1615.1201171879,1681.8801078794,1650.8201103209,2309.1201591496
5_Inosine,-0.07200617460879383,8.596894361249833,0.3884959155018288,0.533091073725292,0.9995488517464919,269.1 -> 119,POS1,1861.7201347351,1878.660121917,1875.2801361085,1832.3601417541,2127.4801483148,1808.8401260377,1868.2801437382,1829.6801414484,2022.4001274101,1624.1401023866,1719.740127563,1625.2201194761
5_Kynurenine,-0.007109384243555474,8.183267852333014,0.0037449470097693643,0.9512031374658415,0.9995488517464919,207.1 -> 143.9,NEG2,1400.5000953673,1397.3601074218,1393.0000915526,1396.2400970457,1385.6601066589,1394.7001075742,1397.3000984191,1390.7000961301,1392.2801017764,1398.5600929257,1400.0600929261,1397.1600990297
5_L-Arabitol,-0.08974825613348593,8.6025748127952,0.6034920204560623,0.4372487553417081,0.9995488517464919,153.1 -> 69,POS1,1642.6001167301,1949.4201164251,1966.1201286317,2158.7601470954,1915.0801467896,1633.3401222229,1750.7201347355,1880.7801399228,1976.500141144,1854.7601318356,1807.4201393121,1854.9401283268
5_L-Aspartic Acid,0.030377374830995358,8.28054153820523,0.06858808906609637,0.7934037221727942,0.9995488517464919,134 -> 46,POS2,1493.9401016236,1281.9000968934,1504.8001060479,1636.8201217658,1498.9200973515,1540.2401123042,1508.1001167297,1574.7201004025,1670.000106812,1316.020111084,1396.2200965879,1394.8600883488
5_L-Cystine,0.025639902530701374,8.456508750813823,0.0490377854054902,0.8247461374873734,0.9995488517464919,241 -> 120,POS2,1968.3001518251,1604.1201171869,1517.420116424,1507.4601058963,1531.2401123048,1483.6401100157,1590.9400978101,1767.900115966,1819.7201309206,1661.1001205438,2101.9401435861,1382.0801010138
5_L-Tyrosine,-0.10866031944723374,9.536582889375378,0.8988177981164931,0.34309890079631117,0.9995488517464919,182.1 -> 147,POS1,4122.3002853384,3646.9803009035,3237.680240632,2922.0202140805,4638.0003204329,4058.7602806103,3566.9602394113,2328.8601531978,3871.8402862542,3480.0002403257,3361.5602264399,1486.9000968933
5_Lauric acid,-0.026669429511019926,8.971940177440544,0.053715118402712037,0.8167203699698914,0.9995488517464919,201.2 -> 55.1,POS1,1862.6601295474,2862.6001853962,2645.4401893617,2773.9802055359,2158.4601516717,2362.2201690669,2516.8202018726,2315.3801612872,2898.1002120969,2045.1201438908,2084.1201438904,3081.8802185069
5_Malic acid,-0.14014440354762422,8.78443416124454,1.4765759151929596,0.2243110215351158,0.9995488517464919,135 -> 43,POS2,2252.0601692187,2228.4001502983,2190.6201515207,2199.1601638791,2141.2401580817,1939.4801445002,2177.9801521305,2181.7001686089,1882.4201316828,1857.9001274114,2233.5401687615,2296.7201499945
5_meso-Erythritol,-0.043177248826851436,8.734594346625196,0.14015250486094555,0.7081294488898644,0.9995488517464919,145 -> 84.1,POS1,2117.220134736,2243.4401359554,2139.5001487737,1956.2801399236,2049.0801429734,2105.7001419072,1767.7601242067,2247.4401397694,2344.3201637259,1790.400123597,1737.2001113897,1885.7001533511
5_myo-Inositol,-0.12453354705392347,8.962922711275347,1.1683484782149325,0.2797408437718397,0.9995488517464919,203.1 -> 98.1,POS1,3143.2402381895,2338.980140686,2184.7401466373,2046.6201477049,2017.7601470945,2361.3001747133,2393.5201873772,2293.140125273,2047.1801643361,1722.9601135251,3801.7402992234,4054.6602973966
5_NAD,0.007621834016682027,8.622490797830615,0.004355552228057391,0.9473805262306507,0.9995488517464919,664.1 -> 348.1,POS1,1792.6801147464,1745.5001182557,2046.2801361086,1870.8601226807,2013.8401489257,1839.4401321414,1962.4201316828,1997.0801315309,1925.7001380914,1839.2201309204,1784.0801277165,1492.8201026916
5_NADH,-0.03475528320680898,8.545501723161376,0.09035822854360398,0.7637222352849831,0.9995488517464919,666.1 -> 514,POS1,1628.4201202389,1730.3201217649,1822.0601348878,1926.0201263418,1876.1801261901,1760.2801284784,1800.2401390068,1758.5601272583,1788.5001335142,1701.4001159668,1944.6001243593,1413.9800949101
5_NADP,-0.017374492214479183,8.565879829551402,0.022602445202607013,0.8804955113580867,0.9995488517464919,744.1 -> 508,POS1,1665.6401062017,1772.700126648,1906.0401382448,2014.7401580807,1808.5001335144,1701.8201141358,1736.9801292417,1859.7001228332,1830.50012207,1974.0401420593,1748.5601387024,1394.2200851441
5_NADPH,-0.020532865391592364,8.55929114730543,0.031566816314395396,0.8589817326581206,0.9995488517464919,746.1 -> 302,POS1,1665.52009964,1631.5401115414,1861.4801216129,2016.3801307688,2004.8401412961,1813.3401298525,1659.8001327514,1918.2401390077,1974.4201469429,1726.9601287844,1658.2001266479,1362.3400917053
5_Oxoglutaric acid,-0.01250877838048539,8.2002224907097,0.011599537277700106,0.9142327588502864,0.9995488517464919,145 -> 57,NEG2,1419.8401031494,1418.6801071167,1407.3400993347,1418.6601066589,1406.2601013185,1410.8200988771,1408.2401046753,1395.7201042175,1406.4400901794,1424.0000915528,1412.0601081848,1419.2001113892
5_Palmitic acid,0.051051322779936154,8.65313037241483,0.195405010873845,0.658455637049242,0.9995488517464919,255.2 -> 71.1,POS1,1741.4201278685,1722.3601264954,1945.6201248171,2053.9201431278,1877.9201354984,1804.5801124577,1921.4201126108,2361.160190582,1868.3801307683,1766.5801200869,2206.6401596069,1959.3401412973
