lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,C1,C2,C3,C4,C5,R1,R2,R3,R4,R5,blank,blank_solvent
PI (14:1),-0.10971004942999127,7.2751662844678116,1.3409924592058156,0.24685902186083403,0.9990118469723621,560.2566 -> 283.2566,PI,1246.4400863646,1372.2201080318,1231.2400894168,1213.640083313,1472.100105286,1293.0400924683,1166.8000907895,1234.6400909428,1247.0200805668,1106.5600776673,1482.9000968936,1182.8600921631
PI (16:0),-0.026208365314894243,7.113192265990973,0.07595457761076352,0.7828564000028572,0.9990118469723621,590.3036 -> 313.3036,PI,1221.3600845332,1134.3400726318,1114.0000915528,1201.2000885014,1072.6400833128,1115.7400741577,1126.5800704957,1189.4400863649,1165.760066986,1033.8400802613,1195.1000862121,1108.5400810241
PI (16:1),-0.014736198761963042,7.339947080885089,0.02431601979216369,0.8760835097030403,0.9990118469723621,588.2879 -> 311.2879,PI,1277.7000808717,1304.84009552,1307.8800849911,1309.8000946039,1563.2801322939,1419.9000892625,1309.0600929256,1427.4601097102,1314.0000991814,1216.2200889587,1263.8600845336,1096.0200767517
PI (18:0),-0.03260439191251627,7.128619716351583,0.1177189813093289,0.7315217277719661,0.9990118469723621,618.3349 -> 341.3349,PI,1296.2401008606,1132.2400779725,1111.8200759887,1188.6400871278,1131.5200805663,1132.6600913999,1070.8200798033,1292.560104371,1133.3600845339,1091.1800727846,1126.6600875852,1177.7600860595
PI (18:2),-0.08602054248164727,7.3326975123930795,0.828443038970903,0.36272312719798516,0.9990118469723621,614.3036 -> 337.3036,PI,1454.5000877384,1240.1200828548,1121.3600845336,1535.5601043698,1583.2601051328,1287.6400833133,1218.7400932307,1235.1600952147,1420.260097503,1359.4201087944,1176.4400787353,1166.380092621
PI (18:3),0.0655383544225702,8.672864876582059,0.5026929254154986,0.47831925795662233,0.9990118469723621,612.2879 -> 335.2879,PI,2744.2601470941,2818.7001647948,4377.480304717,3715.3403244023,3940.7002601619,3701.1802558895,3106.8202247622,4604.7203445417,3697.8802452091,3301.9802322409,1097.5600776673,1120.820083618
PI (20:0),-0.03109723281740805,7.494938708824859,0.10908094999928686,0.7411928967651473,0.9990118469723621,646.3662 -> 369.3662,PI,1352.320098877,1586.8801231383,1747.7001228328,1208.5000801083,1715.4401283258,1313.4600906369,1421.9401016233,1620.000106812,1684.3801078796,1393.0000953672,1343.2801017757,1087.100074768
PI (20:1),0.07851740964184051,7.301460549576332,0.6891869757881341,0.4064410581072616,0.9990118469723621,644.3505 -> 367.3505,PI,1360.3801002509001,1165.4000854491,1380.1200866703,1413.6400947573,1087.1600761412,1522.3801002501,1164.9000816344,1304.4001007081,1564.7201080318,1199.3200836181,1163.2600822451,1139.2000770566
PI (20:2),-0.013095867123666779,7.264889262261514,0.019105106431391405,0.8900655827177423,0.9990118469723621,642.3349 -> 365.3349,PI,1170.9400825498,1266.2400779723,1544.7801094059,1219.9200897219,1090.7000732419,1149.040088654,1228.6600875854,1271.560073853,1217.5600891111,1353.9400863651,1448.9401054383,1155.7600784302
PI (20:3),-0.06299794530530817,8.03226629111635,0.45710598091170596,0.4989796117531925,0.9990118469723621,640.3192 -> 363.3192,PI,2396.0001869199,1929.4001388556,2405.9401702876,2585.4202156069,2218.7001647943,1790.5801086425,2226.3201637271,1855.6801376343,2499.0801887513,2634.5801925672,1224.1800880434,1175.1400909428
PI (20:4),-0.06533251291795139,7.141028309940394,0.47301807691869535,0.4916019788759187,0.9990118469723621,638.3036 -> 361.3036,PI,1276.7400894165,1261.7000808715,1108.0000801083,1115.020076752,1229.3000946042,1137.4400787353,1091.4000740051,1138.3400688175,1180.5800743104,1164.6200866698,1111.5200805663,1043.4600715637
PI (20:5),0.08420340812821056,8.804253809183512,0.8317081533784147,0.36177906328920284,0.9990118469723621,636.2879 -> 359.2879,PI,3582.3002357487,3057.8402481069,4509.840293885,4332.9203300469,3665.9802322374,4356.4403190602,3402.9202156067,5248.7203521733,4222.9403228787,3078.1802406316,1206.100086212,1144.7600784306
PI (22:0),0.0323759724208591,7.7295729423056825,0.11952011253154282,0.7295555500363387,0.9990118469723621,674.3975 -> 397.3975,PI,1800.4201278684,1902.2601165775,1950.4401359563,1849.1401290914,1488.5001220698,2030.8801498411,1556.9601020811,2129.2201347357,1929.8001251219,1542.2601127626,1110.90007782,1118.2800636292
PI (22:2),-0.008572920044008005,7.58993606736867,0.00832458728591945,0.9273025465955781,0.9990118469723621,670.3662 -> 393.3662,PI,1740.4001197805,1303.7800979613,1819.8201255798,1400.9800910951,1823.6001319896,1570.0601158153,1510.5801124569,1633.6601295466,1691.9801330567,1612.8401031499,1396.7400970454,1132.6400756835
PI (22:4),0.088915722263299,7.3571115266565865,0.8863301107219304,0.34647375449394424,0.9990118469723621,666.3349 -> 389.3349,PI,1286.0000915527,1330.5600891116,1306.0201034543,1379.0401077274,1352.5600891115,1344.3001136778,1851.2801322937,1500.8200950627,1182.4400901795,1189.0000801086,1165.7000808716,1110.2400779722
PI (22:6),-0.05491082815716845,7.1759726677674704,0.33466011379726535,0.5629278435716979,0.9990118469723621,662.3036 -> 385.3036,PI,1406.3201026907,1207.040084839,1130.520072937,1208.1400794985,1135.2800750734,1103.2000694275,1202.4000740051,1202.1800880438,1065.1400680539,1271.8000984197,1196.4800949094,1061.1000709535
PI (24:0),-0.04646593433267506,7.242738931368093,0.2405248487660172,0.6238272981046834,0.9990118469723621,716.408 -> 439.408,PI,1258.2200889586,1077.98008728,1300.8800888059,1338.540115356,1392.3000869749,1396.600097656,1173.800075531,1187.0200843808,1283.1800918579,1117.0600776668,1226.7600860595,1078.3800735476
PI (26:0),-0.05954790593194087,7.530870840994196,0.40073049038494446,0.5267122422072358,0.9990118469723621,744.4393 -> 467.4393,PI,1702.5001182556,1551.5401039112,1814.3001365661,1268.9400901792,1596.9400939949,1254.2800903327,1596.4601058977,1464.5601043698,2089.2001457209,1187.4200782774,1277.5600852968,1099.0600662233
PI (26:1),0.014589045844303901,7.063473620477536,0.02347675384461967,0.8782237943010962,0.9990118469723621,742.4237 -> 465.4237,PI,1036.7200813292,1066.7200736999,1254.9000892633,1074.4400711059,1060.1400794984,1074.3800773623,1099.6800689699,1108.3800773621,1102.7000808716,1151.6000862118,1110.8600807188,1105.2000732421
PI (28:0),-0.04322860364696637,7.07155740863879,0.20611163063113014,0.6498322903181657,0.9990118469723621,772.4706 -> 495.4706,PI,1203.8000869751,1177.9800796511,1106.6800727845,1034.4800682069,1079.2000694275,1107.6800689695,1121.2000694274,1130.2200813296,1059.4200706479,1007.4200706481,1185.7800865172,1131.2200736999
PI (28:1),-0.010607419574994264,7.098491910129221,0.012441062568106176,0.9111885356176496,0.9990118469723621,770.455 -> 493.455,PI,1164.6600837707,1061.5200767516,1339.8400955196,1047.0400772094,1095.1800765992,1062.2200813295,1079.780078888,1104.9200859069,1348.5600814819,1057.1400718689,1082.0000724793,1116.6800689698
PI (28:2),0.032440747969353,7.105578914476939,0.1163738602415787,0.7330011018511088,0.9990118469723621,768.4393 -> 491.4393,PI,1178.7400856017,1061.4600715639,1101.980068207,1124.660076141,1163.9200782773,1100.7000732423,1228.1200866704,1078.0400733946,1175.3400840763,1162.6400871277,1124.1800727841,1159.7600822451
PI (30:0),-0.021021757879742364,7.03598559996011,0.0486635087077687,0.8254054035722137,0.9990118469723621,800.5019 -> 523.5019,PI,1134.6200790402,1081.5400772095,1096.2200736999,1080.4400711059,1059.6600799561,1054.4600791927,1057.7800827028,1061.9200744627,1133.6200828556,1054.520072937,1097.580089569,1064.4200744629
PI (30:1),-0.00932939657313932,7.081353419562627,0.009613445951195176,0.9218940341205077,0.9990118469723621,798.4863 -> 521.4863,PI,1092.2000656129,1133.4400749205,1091.0400772094,1153.820072174,1158.7600898741,1094.3600692746,1101.2600746151,1147.9600830078,1066.5400657654,1172.6600875856,1079.3600692748,1080.3600692747
PI (30:2),-0.05397503050894498,7.1332931530935,0.32261049825369614,0.5700430384438278,0.9990118469723621,796.4706 -> 519.4706,PI,1143.7000808714,1140.6600837707,1119.280078888,1106.7000808716,1396.7000999451,1307.060108184,1083.960067749,1080.0400810241,1104.2600936889,1104.8800811767,1158.7800865174,1128.1400794984
PI (30:3),-0.03868439816196101,7.059967428999975,0.16502148169665398,0.6845748169510796,0.9990118469723621,794.455 -> 517.455,PI,1050.420074463,1154.6200790406,1165.4400711061,1092.9800834658,1115.6600799559,1029.44008255,1100.7200851441,1071.8200798036,1090.1600799561,1127.7400817866,1110.9800796509,1106.2200813295
PI (30:4),-0.0017299993538256165,7.045863077883269,3.2978708777342547e-4,0.9855111800675036,0.9990118469723621,792.4393 -> 515.4393,PI,1118.0000762938,1066.9000663757,1113.0000762939,1038.8600730897,1120.3400726317,1040.7200775146,1113.5000839233,1060.9600753786,1075.4800834655,1146.2600746159,1099.0000762941,1055.7600746154
PI (32:0),0.016598010803969665,7.134606262385728,0.03049107872924317,0.8613806301615294,0.9990118469723621,828.5332 -> 551.5332,PI,1106.5800819394,1068.8400726319,1221.0600852964,1144.7400856018,1181.7400856014,1184.620079041,1199.0800933835,1122.2000694276,1066.5600776672,1204.5200805664,1254.6400833134,1078.3800735473
PI (32:1),-0.10152400538170978,7.093520455854032,1.1386457818359639,0.2859386625650331,0.9990118469723621,826.5176 -> 549.5176,PI,1263.4600906377,1161.3000869753,1148.0800781251,1057.9600830079,1210.9600830083,1106.0600814818,1094.4000816347,1079.0400733945,1029.0400810242,1122.5800704957,1126.9800834657,1063.0400733946
PI (32:3),-4.1046928781280457e-4,7.095458584247714,1.862806010222151e-5,0.9965563220612871,0.9990118469723621,822.4863 -> 545.4863,PI,1259.1800842289,1114.5400848389,1154.3800964354,1094.9400863645,1057.8200798033,1126.2400894163,1109.9800834656,1181.1000671383,1102.1000785828,1147.0000839236,1069.6600723266,1086.940078735
PI (32:4),0.0811800360474076,7.054236507782879,0.726007208197474,0.39418047729779115,0.9990118469723621,820.4706 -> 543.4706,PI,1081.0200805662,1070.2000808716,1056.4400711062,1037.2800827027,1052.4800758362,1065.7800827027,1064.5800819398,1068.9800720216,1080.0600738526,1309.3200798037,1173.7800827025,1141.4000778199
PI (32:5),0.00528833481349751,7.078181709104352,0.0030873664652553146,0.9556890840183873,0.9990118469723621,818.455 -> 541.455,PI,1082.1800765992,1144.8200798037,1070.6600685119,1034.4200782777,1234.5400924685,1115.2400817867,1108.5200691224,1108.7000694275,1120.4400787355,1122.6800765991,1123.8000793458,1101.7200813295
PI (34:0),-0.045774237007175485,7.041833145508394,0.23088388014328054,0.6308692178142041,0.9990118469723621,856.5645 -> 579.5645,PI,1178.0800933834,1115.6800804138,1053.6000709532,1124.4600753785,1072.4600715637,1109.7600746153,1075.060077667,1063.0000762939,1074.7200736999,1038.4000663758,1056.1400718688,1109.5600776674
PI (34:1),-0.025309123055524744,7.08374952888429,0.07067274685182978,0.7903597685316801,0.9990118469723621,854.5489 -> 577.5489,PI,1106.460079193,1214.1200904845,1086.8800811769,1113.740081787,1066.2400741575,1049.6000747677,1238.400085449,1051.2400779725,1071.4000816344,1068.0400733946,1245.5800895686,1052.7600784301
PI (34:2),-0.1155783390885321,7.122465748747004,1.4780420728756845,0.22408110958799315,0.9990118469723621,852.5332 -> 575.5332,PI,1231.840087891,1058.1600761413,1088.6200675965,1323.5200881964,1285.4400939934,1055.4800682067,1073.7000770567,1180.1400756836,1047.320072174,1161.0600738527,1142.200077057,1040.8800773621
PI (34:3),-0.12194782331302423,7.973793343366231,1.706157481112264,0.191484677621909,0.9990118469723621,850.5176 -> 573.5176,PI,2131.8801498414,2555.3201599104,2026.9201469421,1844.7001342778,2262.1801528927,1971.68012619,1860.0201377871,2422.7602005018002,1850.4201393118,1826.9401245121,2099.7201347361,1080.9000816345
PI (34:4),-0.02611088681647363,11.645836051932056,0.08170349444800884,0.7750020248737813,0.9990118469723621,848.5019 -> 571.5019,PI,28627.8820190514,30194.6016540524,23463.8021850603,25708.0819244353,25911.4014091541,25147.2211341874,30200.4818649271,25764.6216774055,25701.5417633129,24406.2021675048,26260.1422080998,1363.4400939942
PI (34:5),0.05656003232293978,9.295320477091828,0.37758383532514195,0.5388991717171013,0.9990118469723621,846.4863 -> 569.4863,PI,5831.4604835465,5216.960376741,4868.1803627017,4671.7803306633,5092.0403251617,5480.2003784246,6344.4603118809,4889.4403114356,5676.1003494263005,4254.8202896107,4808.4203605661,1269.6400947568
PI (34:6),0.04901736086997409,7.068453018892156,0.26520438705838534,0.6065670049443429,0.9990118469723621,844.4706 -> 567.4706,PI,1078.3000679018,1180.9000778193,1114.660079956,1041.4800758362,1058.9200630188,1193.3400840758,1090.8400726317,1149.2600860599,1158.7600860598,1061.6800689698,1057.5400733947,1113.3600845337
PI (36:0),0.02819865377153784,7.13077648806988,0.08805796272831046,0.7666607255072058,0.9990118469723621,884.5958 -> 607.5958,PI,1151.540092468,1160.6800804137,1221.6400909424,1030.3600730897,1178.5400886535,1251.8800735476,1088.3600769044,1150.7800827026,1139.2800865174,1212.4400901792,1138.7200889587,1083.4600677491
PI (36:3),-0.07333440466815841,7.390852294597596,0.6037563106746253,0.4371484018405797,0.9990118469723621,878.5489 -> 601.5489,PI,1569.6001129158,1532.8801002514,1228.5800781247,1464.6800880437,1387.6000862122,1359.3001060489,1227.9200859067,1552.9601058965,1205.5800781251,1470.2000999461,1243.0800857547,1099.3200912477
PI (36:4),0.019543612008206222,7.446608439863648,0.04301260756903602,0.8357015348442708,0.9990118469723621,876.5332 -> 599.5332,PI,1891.4001502985,1343.0800971995,1109.2400817868,1485.3800964359,1455.2200927737,1465.3401031491,1841.7801322924,1347.2600975039,1495.4200820915,1215.8200721742,1195.220085144,1275.3400917047
PI (36:5),-0.03843912923600902,7.02907957188941,0.16258537113001437,0.6867872975177662,0.9990118469723621,874.5176 -> 597.5176,PI,1122.2600822451,1084.920070648,1070.1200790404,1126.7400779723,1032.9000701903,1069.0400619506,1057.3200683596,1075.2400779722,1045.8400802612,1037.140079498,1133.7000694275,1058.9600791931
PI (36:6),0.0069211902059844645,7.036948940898563,0.005271639268369599,0.9421196079966875,0.9990118469723621,872.5019 -> 595.5019,PI,1099.5600738526,1046.2400779722,1137.1000747682,1049.520072937,1026.0600814819,1074.520072937,1059.980075836,1087.1600799561,1060.2800750731,1090.8200798033,1189.3200912475,1127.740081787
PI (36:7),-0.10641601356994326,7.123000166772558,1.253620807745591,0.2628620477732249,0.9990118469723621,870.4863 -> 593.4863,PI,1317.0200996403,1095.900074005,1269.6600952143,1205.4000854486,1116.0800895691,1064.4000740049,1093.0000801085,1231.9200859073,1115.900089264,1061.500083923,1087.4800758361,1052.0400733946
PI (36:8),-0.09468890750333131,7.379818406773199,1.0067552576054055,0.315681435697302,0.9990118469723621,868.4706 -> 591.4706,PI,1316.5800857549,1342.5200996394,1734.6201324457,1575.5000915531,1295.9800834657,1413.3001060487,1251.48009491,1237.4800834652,1518.5001106265,1370.2400894171,1064.0800781251,1106.4000778196
PI (38:0),0.01056667187700774,7.178527050330931,0.012394130386626845,0.9113555161281223,0.9990118469723621,912.6271 -> 635.6271,PI,1251.9400863647,1142.2200813292,1133.3600883481,1159.8800773619,1266.4200820922,1180.7800903322,1180.5200843808,1221.8000869748,1184.8200874329,1217.0400848386,1213.0800819398,1108.1000785829
PI (38:1),-0.06000813511434814,7.061139164978173,0.39712042264014236,0.5285801500517031,0.9990118469723621,910.6115 -> 633.6115,PI,1198.4800872803,1082.2600708008,1094.7600708009,1167.8000831603,1084.2800750731,1041.180076599,1070.5600738525,1136.7200927736,1090.7200698855,1049.4200782774,1106.820072174,1147.7400894163
PI (38:2),-0.05561530904257677,7.325295245013983,0.34616441065728587,0.5562924363203848,0.9990118469723621,908.5958 -> 631.5958,PI,1354.3201026919,1425.9401092526,1071.4600753783,1448.5601119991,1514.840099335,1499.3201179496,1148.5000877379,1294.6000900269,1118.0600776672,1486.7801132198,1196.120071411,1046.7200775146
PI (38:4),-0.033969969131272024,7.697871707100971,0.13112111765209233,0.7172724461782318,0.9990118469723621,904.5645 -> 627.5645,PI,1764.1801300052,1850.7201309221,1694.4801025385,1630.6401138301,1690.3201103217,1609.7401123051,1724.8601341243,1697.280105592,1587.6201057427,1789.8201484681,1818.7001342769,1469.0201034542
PI (38:5),-0.09012842902724273,7.158984663129056,0.8999534472349984,0.3427941939603718,0.9990118469723621,902.5489 -> 625.5489,PI,1122.4600753783,1395.9600944518,1127.6000709533,1133.5400772093,1245.2200965876,1272.7000885011,1103.2800788881,1087.2800712584,1074.0200691221,1113.2600898743,1298.9001007077,1158.8800888059
PI (38:6),0.022170050831566528,7.058492935783656,0.05421846633262328,0.8158789796056664,0.9990118469723621,900.5332 -> 623.5332,PI,1120.4000778199,1104.2800788878,1095.4000740049,1095.3600769042,1066.9400749206,1219.6800918577,1127.6600685119,1046.660068512,1127.5200729371,1035.6000747681,1061.0000839233,1089.0000839232
PI (38:7),0.04065546328837432,7.013637777748231,0.18178077611492194,0.6698473152113231,0.9990118469723621,898.5176 -> 621.5176,PI,1035.440067291,1127.0400886536,1037.8200607301,1034.9200782775,1023.2000694274,1149.9400787353,1065.8200798035,1034.0000686648,1081.9600753784,1066.7600822445,1071.1600723266,1063.2400703431
PI (38:8),-0.07031997916668807,7.068274890007427,0.5453422764929199,0.46022710770134667,0.9990118469723621,896.5019 -> 619.5019,PI,1166.1600723268,1044.8800811767,1203.7200927735,1065.740070343,1173.2600822445,1055.0000801087,1075.4800796508,1015.9200859066,1058.2000656128,1165.480075836,1157.4600868225,1043.9400711059
PI (38:9),-0.013885698942452531,7.2647400049885045,0.021523009740581855,0.8833631159306788,0.9990118469723621,894.4863 -> 617.4863,PI,1231.5000839229,1272.9200782775,1536.3601112366,1170.5600776673,1261.2000885014,1544.6201210017,1186.0000877387,1155.4200782776,1175.2800865173,1334.6200790403,1096.0800819398,1091.1200828553
