Majority protein IDs,logFC,PValue,FDR,Fold_change,average_C_lfq,average_R_lfq,MS_C_average,MS_R_average,Gene names
Q5XIF0,0.462694112,0.764460147,0.999921583,1.38E+00,7268200,9915600,1.8,1.4,Tex264
Q5XIF3,-0.373137014,0.808924534,0.999921583,7.72E-01,33756800,25992400,5.4,3.6,Ndufs4
Q5XIG0,0.098949593,0.948804949,0.999921583,1.07E+00,12299800,13207000,3.2,3.2,Nudt9
Q5XIG4,-0.846918114,0.585242955,0.999921583,5.56E-01,31174400,17155800,4.6,2.6,Ociad1
Q5XIG8;M0RCV0,0.28248078,0.854663231,0.999921583,1.22E+00,318488000,386422000,28.6,30.4,Strap;LOC100910575
Q5XIH3,-0.283231246,0.854282042,0.999921583,8.22E-01,204128000,167402000,21.4,15.4,Ndufv1
Q5XII0,-1.482405349,0.346177938,0.999921583,3.58E-01,85834800,30655000,9.4,2.8,Epdr1
Q5XIJ3;P41565,-0.538939127,0.727284947,0.999921583,6.88E-01,273342000,188088000,18.6,11.2,Idh3g
Q5XIK2,-0.417505823,0.786796522,0.999921583,7.49E-01,60920400,45471000,10.8,5.4,Tmx2
Q5XIL4,0.863076939,0.578206686,0.999921583,1.82E+00,9322600,16893800,1.4,3.4,Sorbs3
Q5XIM0,-0.902191289,0.561364588,0.999921583,5.35E-01,26424000,14005000,7,2,Bcs1l
Q5XIM7,0.174544535,0.909842353,0.999921583,1.13E+00,570124000,641014000,29.6,38.6,Kars
Q5XIM9,0.073510353,0.961953357,0.999921583,1.05E+00,1424120000,1495860000,75.8,67,Cct2
Q5XIN6,0.062975623,0.967402044,0.999921583,1.04E+00,381876000,397968000,24.8,24,Letm1
Q5XIP6,-2.587512744,0.113336909,0.999921583,1.66E-01,48606800,8101800,7.2,1.4,Fen1
Q5XIP9,0.856749911,0.580956554,0.999921583,1.81E+00,188764000,340846000,17.4,28.2,Tmem43
Q5XIT9,-0.337053036,0.827051265,0.999921583,7.92E-01,167704000,132652000,25.6,18,Mccc2
Q5XIU4,-0.04524381,0.976576926,0.999921583,9.69E-01,20488000,19836600,4.6,3.6,Bcap29
Q5XIU9,0.32664202,0.832301373,0.999921583,1.25E+00,31921800,39924400,5.6,6,Pgrmc2
Q5XIW8,0.010333838,0.994649259,0.999921583,1.01E+00,41669800,41882800,6.8,5.2,Sart1
Q60587;A0A0G2K330,-0.162045535,0.916270299,0.999921583,8.94E-01,881240000,786150000,55.6,40.2,Hadhb
Q62599;F1LQS1;A0A140TA98,-0.100761266,0.947868988,0.999921583,9.33E-01,127820000,118922000,11.8,10.4,Mta1
Q62636;O08814,0.267736654,0.862160058,0.999921583,1.20E+00,380650000,456998000,35.2,27.6,Rap1b
Q62639;M0R3K1,-1.884913393,0.236623669,0.999921583,2.71E-01,32946400,8814200,3.8,2,Rheb
Q62651,0.355514254,0.817763407,0.999921583,1.28E+00,462582000,590762000,40.4,38.2,Ech1
Q62658,-0.193967394,0.899867168,0.999921583,8.74E-01,284412000,247964000,12.8,10.6,Fkbp1a
Q62703,-1.084536482,0.486563549,0.999921583,4.72E-01,138398000,65111600,15.2,5.4,Rcn2
Q62720,-2.099482519,0.190662716,0.999921583,2.33E-01,14341400,3396000,2.6,0.4,Slc30a1
Q62733,-0.398614821,0.796195275,0.999921583,7.59E-01,682722000,516746000,40,29.4,Tmpo
Q62780,0.186933943,0.903477415,0.999921583,1.14E+00,76627600,87061000,12.2,11.2,Ddx46
Q62844;A0A0G2K2E3;A0A096MKC1,-0.057945767,0.970004177,0.999921583,9.61E-01,101151600,97002800,11,12.8,Fyn
Q62902;F1LRA1;A0A0G2JXC1,0.196204327,0.898719449,0.999921583,1.15E+00,87153400,99636800,9.8,14.2,Lman1
Q62920;Q62920-2,0.362732434,0.814139777,0.999921583,1.29E+00,615748000,790058000,47.8,46.6,Pdlim5
Q62950,-0.429100562,0.781045255,0.999921583,7.43E-01,90867200,67332800,10,8.2,Crmp1
Q62952-2;Q62952,0.048963554,0.974651898,0.999921583,1.03E+00,1419320000,1463620000,71.8,75,Dpysl3
Q62967,0.455066849,0.768215352,0.999921583,1.37E+00,63417400,86890200,10.4,8.2,Mvd
Q62991,0.118634882,0.938640968,0.999921583,1.09E+00,107528400,116373800,11,9.8,Scfd1
Q63016,-0.707253854,0.647879565,0.999921583,6.12E-01,296414000,181030000,20.2,16.6,Slc7a5
Q63083,-0.396512681,0.797243235,0.999921583,7.60E-01,19733000,14988600,3,3.2,Nucb1
Q63135-2;Q63135;A0A0G2K7Y0;O35520,-0.516563866,0.738123853,0.999921583,6.99E-01,37155600,25949400,5,2.6,Cr1l
Q63151-2;Q63151,-0.338081718,0.826532908,0.999921583,7.91E-01,26275800,20717000,4.8,3.2,Acsl3
Q63198,-0.202252929,0.895617272,0.999921583,8.69E-01,46066200,39964600,8,4.8,Cntn1
Q63228;M0RDJ4,-0.358059073,0.816485358,0.999921583,7.80E-01,282768000,220026000,19,12.4,Gmfb
Q63355,0.429643521,0.780776267,0.999921583,1.35E+00,35168000,47283600,4.4,6.8,Myo1c
Q63356;A0A0G2K9E8,2.181274091,0.175214135,0.999921583,4.54E+00,32535400,147294000,4.2,16.6,Myo1e
Q63362,-0.513699638,0.739515765,0.999921583,7.00E-01,41518400,29017800,4.2,3.4,Ndufa5
Q63372-13;Q63372-7;Q63372-1;Q63372-9;Q63372-6;Q63372-10;Q63372-8;Q63372-5;Q63372-4;Q63372-12;Q63372-3;Q63372;Q63372-11;M0RBN6,0.988505726,0.525177963,0.999921583,1.98E+00,25252600,50126000,4,8,Nrxn1
Q63377,-0.097614886,0.94949431,0.999921583,9.35E-01,125060000,116600800,11.2,7.8,Atp1b3
Q63396,0.222218787,0.885390504,0.999921583,1.17E+00,71671800,83313000,4.2,4.2,Sub1
Q63413;A0A0G2KAT4,-0.247754994,0.87234251,0.999921583,8.42E-01,1900580000,1598540000,65,55.6,Ddx39b
Q63486;Q63487-2;Q63487,-0.561971033,0.716192541,0.999921583,6.77E-01,36894800,25067800,6.6,4.2,Rraga;RragB
Q63524,-0.099491883,0.948524683,0.999921583,9.33E-01,109120800,101577600,9.2,7,Tmed2
Q63525;A0A0G2K0V8,0.468185089,0.761760839,0.999921583,1.38E+00,312488000,431204000,23.6,23.2,Nudc
Q63570,0.207253053,0.893054205,0.999921583,1.15E+00,328008000,377954000,35,26.4,Psmc4
Q63584,-0.353047222,0.819002918,0.999921583,7.83E-01,264440000,206196000,24.2,16.8,Tmed10
Q63610;Q63610-3,0.47208102,0.759847554,0.999921583,1.39E+00,471012000,652428000,27.2,30,Tpm3
Q63627,0.567921539,0.713337602,0.999921583,1.48E+00,6537800,9682800,2.2,2.6,Scaf4
Q63632,-0.990278643,0.524448719,0.999921583,5.03E-01,14431000,7252200,2,1.2,Slc12a4
Q63737;Q63737-2,-0.255564972,0.868359525,0.999921583,8.38E-01,18563800,15463800,5,3.4,Pdcl
Q63768;Q63768-2,0.341927391,0.824596221,0.999921583,1.27E+00,211986000,268080000,21.2,17.4,Crk
Q63783;F1LRV0;A0A0G2K5I9;Q9QY90;P09414;Q63784;A0A0G2K4J4;Q63573;A0A0G2JUB7;Q6PWY0;Q9QY89,-0.753824352,0.626641732,0.999921583,5.93E-01,135536000,80063400,12,5.4,NFI-A;Nfia;NF1L4;NFIA
Q63798,0.848668951,0.584478553,0.999921583,1.80E+00,132584000,238138000,9.6,16.8,Psme2
Q63827;F1LM54;Q04589,-2.000157822,0.210931317,0.999921583,2.50E-01,12853800,3257200,2,0.6,Fgfr1
Q63965,-0.325746274,0.832753487,0.999921583,7.98E-01,266336000,212112000,22.8,14.4,Sfxn1
Q64057,0.082793922,0.957153458,0.999921583,1.06E+00,941636000,995998000,53.4,46,Aldh7a1
Q641W2,0.155730073,0.919520605,0.999921583,1.11E+00,62282400,69251600,11.2,6.6,Myg1
Q641X3,-1.309664666,0.403174858,0.999921583,4.03E-01,134226000,53992200,17,6.6,Hexa
Q641X8;A0A0G2K273,0.127035279,0.934307066,0.999921583,1.09E+00,1053106000,1147980000,23.4,23.6,Eif3e
Q641X9,-0.288808648,0.851450296,0.999921583,8.19E-01,14204000,11599020,3.2,2.4,Mrpl9
Q641Y0,0.389343139,0.800820661,0.999921583,1.31E+00,541374000,707428000,37.4,39.2,Ddost
Q641Y2,-0.209147945,0.892083214,0.999921583,8.65E-01,262088000,226476000,28.4,18,Ndufs2
Q641Y8,-0.062058835,0.967876304,0.999921583,9.58E-01,904418000,865146000,48.8,40.6,Ddx1
Q641Z6,0.119603653,0.938141054,0.999921583,1.09E+00,227148000,246346000,24.6,29.4,Ehd1
Q641Z7,-1.94655664,0.222584203,0.999921583,2.59E-01,61170600,15983800,8.2,2.6,Smpdl3a
Q641Z8,-0.732547176,0.636302487,0.999921583,6.02E-01,26137600,15591000,5.2,3,Pef1
Q641Z9,-0.393612032,0.798690025,0.999921583,7.61E-01,80083800,60696400,5.8,3.6,Sdhc
Q64259,-1.592328432,0.31307627,0.999921583,3.32E-01,8755600,2914000,3.2,0.4,Vhl
Q642A9,-0.135574033,0.929904062,0.999921583,9.10E-01,39406800,35825200,5.6,3.4,Vps16
Q642B0,0.586865419,0.704279783,0.999921583,1.50E+00,213908000,320756000,26.2,33.2,Gpc4
Q642D2;P20611,-0.981396151,0.528106599,0.999921583,5.06E-01,89283200,45109200,8.8,4.2,Acp2
Q642E2;D3ZJD3;D3ZEI0;P17702,0.056701592,0.970647892,0.999921583,1.04E+00,413646000,428996000,14.6,14,LOC100362069;RGD1565183;LOC690096;Rpl28
Q642F2;A0A0G2K7C6;Q99ND8;P35815;P35815-2,-0.709690763,0.646759637,0.999921583,6.11E-01,21827200,13264200,3.2,2.4,Ppm1b
Q642G4,1.207360653,0.439804606,0.999921583,2.31E+00,5843380,13435520,1.8,3.6,Pex14
Q64303,-0.086900897,0.955030577,0.999921583,9.42E-01,601828000,564732000,34.6,38.6,Pak2
Q64350,-0.087434204,0.954754858,0.999921583,9.41E-01,25914600,24411400,3.8,3.4,Eif2b5
Q64361,-0.413093806,0.788988502,0.999921583,7.51E-01,1235180000,925454000,57.4,42.2,Lxn
Q64428,-0.242598194,0.87497437,0.999921583,8.45E-01,2255160000,1901380000,139.6,89.2,Hadha
Q64548,0.202641903,0.895417838,0.999921583,1.15E+00,500696000,574998000,35,28.2,Rtn1
Q64560,0.252383114,0.869981842,0.999921583,1.19E+00,481378000,572556000,41,35.6,Tpp2
Q64605-2;Q64605;M0R711,0.013083874,0.993225358,0.999921583,1.01E+00,27015200,27259600,4.4,4,Ptprs
Q64611;A0A0G2K5P7;B3VPA7;B5LSW7;Q9R1F5,0.49405124,0.749089742,0.999921583,1.41E+00,146060000,205326000,1.8,3.2,Csad
Q64620,-0.054240425,0.971921324,0.999921583,9.63E-01,85293800,81949200,13.4,8.4,Ppp6c
Q64654,0.381204081,0.804887604,0.999921583,1.30E+00,22843600,29646800,4,8,Cyp51a1
Q64LC9,-0.421351905,0.784887158,0.999921583,7.47E-01,18224600,13519000,6.6,3.8,Rbm4b
Q66H12,-2.234757239,0.165693186,0.999921583,2.12E-01,138924000,29595600,13.8,3.2,Naga
Q66H18;A0A0G2KA82,-0.233134652,0.879808301,0.999921583,8.51E-01,56206000,47985000,7.2,5.4,Sypl1
Q66H20;Q66H20-2,-0.905971539,0.559751493,0.999921583,5.34E-01,71471000,38128800,10,3.6,Ptbp2
Q66H39,0.171758343,0.911274661,0.999921583,1.13E+00,38735600,43541200,4.6,4.6,Abcf3
Q66H61,0.273366601,0.859295727,0.999921583,1.21E+00,462550000,558504000,37.8,38.6,RGD1562301
Q66H80,-0.01479449,0.992339654,0.999921583,9.90E-01,345136000,341034000,36.6,32.6,Arcn1
Q66H94,-0.248126807,0.872152732,0.999921583,8.42E-01,26379200,22053600,3.6,2.2,Fkbp9
Q66HA6,-1.170444821,0.453542713,0.999921583,4.44E-01,128012000,56836200,8.8,5.2,Arl8b
Q66HA8,0.197434429,0.898088415,0.999921583,1.15E+00,341534000,391122000,22.2,21,Hsph1
Q66HC5,-0.112470093,0.941822813,0.999921583,9.25E-01,181490000,167602000,19.2,12.8,Nup93
Q66HD3,-0.492055339,0.750064796,0.999921583,7.11E-01,427648000,303368000,34.8,21.8,Nasp
Q66HF1,-0.354666822,0.818189123,0.999921583,7.82E-01,754660000,588636000,36.2,29.4,Ndufs1
Q66HF3;Q6UPE1,-0.937062106,0.546580868,0.999921583,5.22E-01,182206000,94780200,19.4,10,Etfdh
Q66HG4,-0.201553227,0.895976039,0.999921583,8.70E-01,25049000,21747200,3.8,3.6,Galm
Q66HG5,0.103739447,0.946330781,0.999921583,1.07E+00,93712600,100494200,9.2,9.6,Tm9sf2
Q66HG8;A0A0G2K5G9;Q6QI75,-0.169303658,0.912536822,0.999921583,8.89E-01,26687800,23682800,4,4.2,Ik;Wdr55
Q66HJ7;A0A0G2JVR0,-0.102300343,0.947074039,0.999921583,9.32E-01,110506000,102784200,11.6,8.4,Ptpra
Q66HM7;P38656;D3ZLH9;Q4V8Q3,-0.07349328,0.961962186,0.999921583,9.50E-01,490868000,465824000,38.2,27.2,Ssb;LOC680385
Q66HR0;M0RAK3;M0R3V5;A0A096MJB7,-2.253908775,0.162392392,0.999921583,2.10E-01,128876000,27319400,11.8,2,Slc12a9
Q66HR2,0.14636096,0.924345312,0.999921583,1.11E+00,437820000,483666000,22.4,25.6,Mapre1
Q66WT9;Q66SY1;A0A0G2JUQ5;Q498N4;A0A0G2JTT2;O55012-2;O55012,0.126198337,0.93473876,0.999921583,1.09E+00,89200200,97146800,11.2,7.8,Picalm
Q66X93;D4A8Y5,0.369500614,0.810746173,0.999921583,1.29E+00,1300680000,1677900000,57,58,Snd1
Q68FP1-2;Q68FP1;CON__Q3SX14,0.281403526,0.855210476,0.999921583,1.22E+00,287960000,349388000,20.4,20.8,Gsn
Q68FQ0,-0.098133341,0.949226476,0.999921583,9.34E-01,1177168000,1097260000,93.4,81.4,Cct5
Q68FQ9,0.037973315,0.980339965,0.999921583,1.03E+00,22098800,22647600,4.4,3.8,Lancl2
Q68FR6,0.138447931,0.928422682,0.999921583,1.10E+00,2338060000,2569340000,97.2,90.4,Eef1g
Q68FR9;Q68FR9-2,-0.030773594,0.984066865,0.999921583,9.79E-01,1228540000,1200000000,50.6,40,Eef1d
Q68FS2,0.050264009,0.973978931,0.999921583,1.04E+00,161284000,166676000,18.6,15.2,Cops4
Q68FS4-2;Q68FS4,0.109849641,0.943175637,0.999921583,1.08E+00,711752000,766908000,56.4,52.4,Lap3
Q68FS8,-0.068455503,0.96456755,0.999921583,9.54E-01,211216000,201112000,18.8,17.6,Rtcd1
Q68FT1,-0.49636675,0.747959002,0.999921583,7.09E-01,16120800,11452000,3.4,2.8,Coq9
Q68FT7,-0.194918003,0.899379403,0.999921583,8.74E-01,314800000,274056000,24.4,25.6,Farsb
Q68FU3,-0.45156476,0.769941602,0.999921583,7.31E-01,422212000,308252000,24.6,16.6,Etfb
Q68FW9,0.020351732,0.98946237,0.999921583,1.01E+00,113476000,114888000,15.2,9.2,Cops3
Q68FX0,-0.294071714,0.848780147,0.999921583,8.16E-01,272112000,221594000,25,16.8,Idh3B
Q68FX3;Q64LD0;A0A0G2K7X6;Q5XLP8;A0A0G2JY21;A0A0G2JUH2;A0A0G2JZQ1,-0.026479524,0.986289864,0.999921583,9.82E-01,177730000,174366000,21.4,18.2,Ddx19a;Ddx19b
Q68FX7,-0.313121541,0.839132031,0.999921583,8.05E-01,10732600,8634200,3,2,Thoc5
Q68FX9,-0.358429892,0.816298923,0.999921583,7.80E-01,10634800,8293800,3,2.2,Sirt5
Q68FY0,-0.351928882,0.819564976,0.999921583,7.84E-01,772834000,604316000,49.4,32.2,Uqcrc1
Q68FY1,-0.429102607,0.781044074,0.999921583,7.43E-01,17345800,12910400,4,2.4,Nup35
Q68FZ8,-0.328262881,0.83148343,0.999921583,7.96E-01,117291400,93336000,14.2,11.4,Pccb
Q68G11;P67874;N0E4B7;A0A0G2KA61;A0A096MJD3;A0A096MKB7,-0.008464509,0.995617163,0.999921583,9.94E-01,130122000,128936000,10.8,7.4,Csnk2b;Csnk2b-Ly6g5b
Q68G16;P53042;Q64538,0.046786851,0.975778358,0.999921583,1.03E+00,62585800,64510400,10.4,9,Ppp5c
Q68G41;P23965,-0.101077604,0.947705592,0.999921583,9.32E-01,639076000,594416000,31.2,25.4,Eci1
Q68G48;F1LSM6;Q6P9Y2;Q08603,-0.886768589,0.567972928,0.999921583,5.41E-01,17897800,9667800,3.2,1.6,Rabggtb
Q6AXM8,-0.055456927,0.971291883,0.999921583,9.62E-01,420670000,404108000,32,21.2,Pon2
Q6AXQ0,-0.140837728,0.927191052,0.999921583,9.07E-01,248368000,224860000,32.8,21.4,Sae1
Q6AXS3,-0.886999666,0.567873905,0.999921583,5.41E-01,109410000,59155000,12,7.2,Dek
Q6AXS5,0.087897273,0.954515607,0.999921583,1.06E+00,449212000,476732000,30.8,25,Serbp1
Q6AXT0;A0A0G2KA48,-0.271491808,0.860249199,0.999921583,8.28E-01,16624800,13762600,4.2,2.2,Mrpl37
Q6AXT5,-0.160103641,0.917269544,0.999921583,8.95E-01,79875800,71249000,11.4,9.4,Rab21
Q6AXV4,-0.128050902,0.933783237,0.999921583,9.15E-01,163972000,149638000,18.6,11.8,Samm50
Q6AXX5;Q6TUD3,0.123112599,0.936330573,0.999921583,1.09E+00,81277800,88323000,9.8,8.8,Rdh11
Q6AXY0,0.572999562,0.710905091,0.999921583,1.49E+00,28057200,41721600,2.4,2.2,Gsta6
Q6AXY8,0.313670953,0.838854418,0.999921583,1.24E+00,36979800,45942200,7.8,7.4,Dhrs1
Q6AY02,-0.853397567,0.582415954,0.999921583,5.53E-01,17652600,9837800,3,1.8,Rbm17
Q6AY09,-0.101802761,0.947331039,0.999921583,9.32E-01,180444000,167792000,13.2,10.8,Hnrnph2
Q6AY18,0.396646682,0.797176448,0.999921583,1.32E+00,129382000,169812000,10,7.4,Sar1a
Q6AY20,-0.137667414,0.92882498,0.999921583,9.09E-01,55228800,50135400,6.8,4,M6pr
Q6AY21,0.359242349,0.815891288,0.999921583,1.28E+00,211886000,270630000,13.8,16.8,G3bp2
Q6AY23,-0.433432297,0.778900095,0.999921583,7.40E-01,162228000,119938000,17.6,12.2,Pycr2
Q6AY30,-0.054790411,0.971636749,0.999921583,9.63E-01,68005800,65365600,11,7.4,Sccpdh
Q6AY55,-1.040935905,0.503876204,0.999921583,4.86E-01,96601600,46944200,12.2,6.4,Dcakd
Q6AY58,-0.21414653,0.889522628,0.999921583,8.62E-01,28012000,24209600,4.6,4.2,Bcap31
Q6AY63;A0A140TAD1,0.055658116,0.971187787,0.999921583,1.04E+00,101497400,105226000,10.6,8.6,Nudt5
Q6AY71,-0.334729729,0.828221739,0.999921583,7.93E-01,6858520,5444020,2.6,2,NA
Q6AY84,-0.337092272,0.827031496,0.999921583,7.92E-01,1102398000,870928000,59.6,40,Scrn1
Q6AYA5;Q6TUE3,-0.372844052,0.809071248,0.999921583,7.72E-01,35804600,27579200,6.4,4,Tmem106b
Q6AYB2,-0.751342317,0.627764802,0.999921583,5.94E-01,27170400,16103200,3,2.2,Sphk2
Q6AYB4,0.902396372,0.561276994,0.999921583,1.87E+00,13936400,26096800,2.8,4.6,Hspa14
Q6AYB5,-0.090029195,0.953413795,0.999921583,9.40E-01,111438200,104429800,4.4,3.2,Srp54
Q6AYC4,0.553830598,0.720105457,0.999921583,1.47E+00,63499200,92925400,7.6,7,Capg
Q6AYD3;Q6AYD3-2;A0A0G2JVS2,0.147023819,0.92400386,0.999921583,1.11E+00,768178000,849080000,49.6,52.6,Pa2g4
Q6AYD5,0.062783636,0.967501359,0.999921583,1.04E+00,268850000,280100000,16.2,15.8,Gspt1
Q6AYE2;A0A0G2K714,-0.237418087,0.877619718,0.999921583,8.48E-01,167824000,142084000,17.2,15.8,Sh3glb1
Q6AYG5,-0.022343574,0.988431122,0.999921583,9.85E-01,90769200,89208600,9.4,7.6,Echdc1
Q6AYK1;F1M6U2,0.310341662,0.840538475,0.999921583,1.24E+00,36093200,44645600,4.4,4.4,Rnps1;LOC688526
Q6AYK6,-0.083074027,0.957008661,0.999921583,9.44E-01,142542000,134304000,16.8,11.2,Cacybp
Q6AYK8,-0.000151445,0.999921583,0.999921583,1.00E+00,282604000,281658000,22.2,23.8,Eif3d
Q6AYN4;Q6AYN4-2,-0.33202792,0.829584265,0.999921583,7.94E-01,249676000,198086000,23.6,22.4,Phyhipl
Q6AYN8;Q1PS21,-0.662602086,0.668554495,0.999921583,6.32E-01,254232000,160246000,25.6,11.4,Mcm7
Q6AYP7;A0A096MK29,-0.713324177,0.645091834,0.999921583,6.10E-01,12278600,7424400,3,1.8,Nt5c3b
Q6AYQ4,-0.41808972,0.78650632,0.999921583,7.48E-01,18165600,13624800,3,1.6,Tmem109
Q6AYQ9,-0.204718768,0.894353025,0.999921583,8.68E-01,20360800,17540000,4.6,3,Ppic
Q6AYR1;Q4R1A4,0.022772959,0.988208816,0.999921583,1.02E+00,239548000,242542000,17,18.6,Tfg;TFG
Q6AYR2,-0.283141561,0.854327594,0.999921583,8.22E-01,65856000,54049000,10.4,6,Ndrg3
Q6AYS3,-0.544841893,0.724435782,0.999921583,6.85E-01,169984000,116326000,20.4,10.2,Ctsa
Q6AYS7,0.431237187,0.779986918,0.999921583,1.35E+00,49516200,66648600,8.6,9.4,Acy1a
Q6AYT3,-0.22890824,0.881968854,0.999921583,8.53E-01,475074000,404980000,40,35,Rtcb
Q6AYT7,-0.938179087,0.546110881,0.999921583,5.22E-01,33311800,17289000,9.4,3,Abhd12
Q6AYU5;Q4V8F6,0.013978264,0.992762269,0.999921583,1.01E+00,1194300000,1203920000,48.4,47.8,Pcbp2
Q6AYZ4;P63088;P63088-2;A0A0G2JVK2,0.019588913,0.989857314,0.999921583,1.01E+00,41875000,42381200,5,3.8,Ppp1cc
Q6AYZ7;G3V7B5;Q63468,1.999348489,0.211103562,0.999921583,4.00E+00,3918200,15543400,2,3,Prpsap1
Q6AZ33;P46844,-0.053922475,0.97208584,0.999921583,9.63E-01,83417000,80260400,13.6,10.4,Blvra
Q6AZ50,0.30938031,0.841024911,0.999921583,1.24E+00,43004800,53245200,8.6,5.6,Atg3
Q6AZ64;Q8VIB1;E9PT85,-0.394909361,0.798042857,0.999921583,7.61E-01,61261800,46394600,11.6,5.8,Xrcc6
Q6DGF2,0.544719237,0.724494887,0.999921583,1.46E+00,31446000,45737400,4.4,6.4,Clint1
Q6DGG0;M0RB67,0.27190357,0.860039867,0.999921583,1.21E+00,136048000,164034000,15.2,14.2,Ppid;Ppidl1
Q6EV70,0.196720162,0.898454821,0.999921583,1.15E+00,25944800,29687400,5.2,3,Pofut1
Q6GMM8,-0.456952502,0.767286418,0.999921583,7.29E-01,789580000,573374000,41,29,Slc27a1
Q6GMN6;P11466;A0A0G2JZK8,-1.714077524,0.279244331,0.999921583,3.05E-01,129985400,39404400,12.8,5,Crot
Q6GT74;P26453-2;P26453,1.185107588,0.448053425,0.999921583,2.27E+00,159582000,362142000,10.8,18.8,Bsg
Q6IE67;P18422,0.010997332,0.994305716,0.999921583,1.01E+00,238050000,239280000,19.8,17.8,Psma3
Q6IMX3;P15651,-0.35313049,0.818961073,0.999921583,7.83E-01,65258200,50934400,9.2,5,Acads
Q6IMX4;P97544,-0.03347579,0.982668035,0.999921583,9.77E-01,327540000,319628000,18.2,15.6,Ppap2b
Q6IMX7,0.509173989,0.741716947,0.999921583,1.42E+00,20933400,29716000,4.6,4.8,Hspbp1
Q6IMY8;Q63555;A0A0G2JZ52,-0.219785203,0.88663589,0.999921583,8.59E-01,4981000000,4270300000,118.8,84.4,Hnrnpu
Q6IMZ3;P48037,0.0998883,0.948319911,0.999921583,1.07E+00,4190840000,4478600000,167,152.6,Anxa6
Q6IN10;P42893-3;P42893;P42893-4;P42893-2,-0.30055192,0.84549508,0.999921583,8.12E-01,15155800,12333200,3.2,2,Ece1
Q6IN22;P00787,-0.243061859,0.874737666,0.999921583,8.45E-01,538824000,454180000,31,24.6,Ctsb
Q6IN39;P97852,0.012933442,0.993303247,0.999921583,1.01E+00,938198000,944410000,52.4,49,Hsd17b4
Q6IRE4,0.48303074,0.754479183,0.999921583,1.40E+00,47400800,66191200,8.8,9.2,Tsg101
Q6IRG9;P53676,-0.198071455,0.897761576,0.999921583,8.72E-01,26505400,23160200,5.8,6,Ap3m1
Q6IRI3;Q9QY17-4;Q9QY17-2;Q9QY17-3;Q9QY17;R9PXU3,-0.15803802,0.918332594,0.999921583,8.96E-01,17319600,15528600,2.6,4.2,Pacsin2
Q6IRJ7;Q8VIN2,0.559827786,0.71722198,0.999921583,1.47E+00,67081000,98659200,10.8,18.8,Anxa7
Q6IRK3;P34900,-2.403089249,0.138553984,0.999921583,1.89E-01,16177000,3063600,2.2,0.4,Sdc2
Q6IRK8,-0.015742066,0.991849034,0.999921583,9.89E-01,3101400000,3063920000,184.4,151.8,Sptan1
Q6IRS8;F7EVX2;Q62818,0.498800505,0.746771426,0.999921583,1.41E+00,9248000,12992600,3.6,2.2,Eif2b2
Q6LDS4;P07632;Q6PEC5,-0.077144322,0.960074282,0.999921583,9.48E-01,716508000,676860000,18.4,17,Sod1
Q6LED0,-0.409414975,0.790817681,0.999921583,7.53E-01,18606800000,13969600000,127.2,79.8,NA
Q6MG08,-0.002087097,0.998919317,0.999921583,9.99E-01,132404000,131994000,14,10.2,Abcf1
Q6MG10;F6Q5K7;A0A0G2JUQ9;A0A0G2JXL3,-0.722638829,0.640825217,0.999921583,6.06E-01,8179700,4866800,2.4,1.4,Mrps18b
Q6MG49;A0A0G2K7C1;Q6MG49-2,0.016266035,0.991577743,0.999921583,1.01E+00,113722000,114770000,12.8,10,Bag6
Q6MG60,0.064276099,0.966729322,0.999921583,1.05E+00,487302000,508278000,31.2,25.8,Ddah2
Q6MG61,1.065149282,0.494216211,0.999921583,2.09E+00,345786000,721802000,25.6,31,Clic1
Q6MGA6;A0A023ILN9;P28077,0.664201396,0.667808759,0.999921583,1.58E+00,11354400,17775200,1.6,2.6,Psmb9
Q6MGB5;A0A0G2K6P1,-2.006093732,0.209672528,0.999921583,2.49E-01,20777600,5150400,4.4,2.2,Hsd17b8
Q6NT88;P60825,-0.606407973,0.694985485,0.999921583,6.57E-01,109484000,71644800,5.4,3.8,Cirbp
Q6NX65,0.393018431,0.798986194,0.999921583,1.31E+00,19216800,25153600,4.4,4.4,Pdcd10
Q6NYB7;E9PU16;Q7TPK7;A0A0G2K235,0.315338663,0.838011156,0.999921583,1.24E+00,101718200,126100000,8.4,6,Rab1A;Rab1;Rab1a
Q6P136;Q63617,0.305305982,0.843087256,0.999921583,1.24E+00,607594000,749196000,44.8,39.6,Hyou1
Q6P2A5;P29411,-0.20867217,0.892326997,0.999921583,8.65E-01,87313200,75435200,9.4,7,Ak3
Q6P3V8,0.267632583,0.862213026,0.999921583,1.20E+00,2405760000,2890780000,99.8,97.8,Eif4a1
Q6P3V9;P50878,0.07781382,0.959728121,0.999921583,1.06E+00,2154400000,2269720000,62.4,58.2,Rpl4
Q6P4Z9,-0.081005637,0.958077926,0.999921583,9.45E-01,47751200,44988400,6.2,5.2,Cops8
Q6P502,-0.070958089,0.963273243,0.999921583,9.52E-01,2078860000,1972380000,75.6,76.6,Cct3
Q6P503,-0.145058857,0.925016098,0.999921583,9.04E-01,32709200,29493400,6,4.2,Atp6v1d
Q6P685,0.275337273,0.858293611,0.999921583,1.21E+00,162026000,195674000,23.4,22,Eif2s2
Q6P686,0.458924875,0.766315172,0.999921583,1.37E+00,30582600,42018800,4.2,5.6,Ostf1
