Lipid name,logFC,FoldChange,PValue,FDR,C1,C2,C3,C4,C5,AverageC,R1,R2,R3,R4,R5,AverageR,lipid_class
Cer(d14:1(4E)/22:0(2OH)),0.058095095,1.041090219,0.531328967,0.999011847,2602.940178,2822.320206,2461.120186,2693.180199,3016.140209,2719.140195,2775.380196,2630.020206,3521.420258,2601.300179,2617.440197,2829.112207,
Cer(d14:1(4E)/22:1(13Z)(2OH)),-0.121549317,0.919199987,0.189479028,0.999011847,2940.000202,3193.56023,3770.720272,3199.160217,3201.740238,3261.036232,2847.640198,2900.380234,3807.540264,2667.460194,2753.400196,2995.284217,
Cer(d14:1(4E)/24:0(2OH)),0.043162922,1.030370306,0.638795515,0.999011847,5711.420361,4989.920383,5755.980427,6218.340405,6027.860386,5740.704392,5085.420326,5906.960392,7185.700531,5665.720379,5699.380447,5908.636415,
Cer(d14:1(4E)/26:0(2OH)),-0.020751904,0.985718833,0.822936012,0.999011847,2971.660229,2687.880188,2881.240192,2996.540218,3043.320229,2916.128211,2947.060219,2857.620186,3115.680222,2572.360184,2857.800217,2870.104205,
"Cer(d14:2(4E,6E)/16:0)",-0.137789603,0.908910659,0.136780444,0.862636331,2728.660217,4547.480309,3103.700218,2933.240204,3468.840248,3356.384239,2622.780174,3309.960228,3172.660225,3046.160233,3073.18021,3044.948214,
"Cer(d14:2(4E,6E)/18:0(2OH))",0.040607589,1.028546906,0.662297305,0.999011847,2398.920166,2610.140175,2378.160175,2497.940178,2471.780186,2471.388176,2564.44017,2407.700165,2858.360188,2372.78017,2491.04018,2538.864175,
"Cer(d14:2(4E,6E)/18:1(9Z)(2OH))",0.067752681,1.048082789,0.466047272,0.999011847,2748.0802,2402.400162,2500.800175,2424.520172,2396.180183,2494.396178,2744.440182,2798.840199,2529.660187,2480.660175,2488.820168,2608.484182,
"Cer(d14:2(4E,6E)/18:1(9Z))",0.048155084,1.033941875,0.604353021,0.999011847,2595.160183,2497.200172,2592.320183,2535.280178,2409.160172,2525.824178,2646.940186,2562.04018,2641.060173,2521.980183,2659.54018,2606.31218,
"Cer(d14:2(4E,6E)/20:1(11Z)(2OH))",0.063714857,1.045153509,0.493033403,0.999011847,2503.780163,2473.700176,2504.840187,2411.520164,2601.36018,2499.040174,2606.240177,2442.940174,2496.280159,2617.120178,2864.7402,2605.464178,
"Cer(d14:2(4E,6E)/20:1(11Z))",0.091803665,1.065701696,0.323411994,0.999011847,2570.000183,2481.680172,2499.240154,2381.160175,2319.800171,2450.376171,2574.760166,2342.320171,2966.720196,2462.580166,2687.680195,2606.812179,
"Cer(d14:2(4E,6E)/22:1(13Z)(2OH))",0.066244537,1.046987732,0.474977956,0.999011847,2809.180199,2992.520214,2769.640209,2825.160187,2875.960201,2854.492202,3272.120232,2676.740177,3390.560226,2850.580189,2739.860191,2985.972203,
"Cer(d14:2(4E,6E)/24:0(2OH))",0.053437526,1.037734602,0.560226849,0.999011847,7485.540493,8412.76054,9028.740574,8532.32066,6411.520477,7974.176549,7275.080517,7091.460468,13024.28103,7943.180538,6084.860462,8283.772603,
"Cer(d16:2(4E,6E)/22:1(13Z)(2OH))",-0.011142462,0.992306382,0.903779731,0.999011847,4106.220303,5129.220398,5324.680374,4132.64032,4170.360279,4572.624335,3741.00029,4571.56031,5108.52034,4768.600342,4452.760303,4528.488317,
"Cer(d16:2(4E,6E)/24:0(2OH))",0.1105614,1.079648281,0.225714527,0.999011847,41312.18279,59297.4841,64557.96444,63986.22455,64073.14422,58645.40002,55409.62414,48115.52318,103064.2272,53625.52373,56893.24386,63421.62842,
Cer(d18:0/14:0),0.057418067,1.040601771,0.536903767,0.999011847,2499.64016,2446.800175,2458.640167,2460.920189,2390.160164,2451.232171,2618.300198,2591.660179,2511.820171,2538.460175,2469.300163,2545.908177,
Cer(d18:0/16:0(2OH)),-0.071111269,0.951904489,0.443724848,0.999011847,2596.100197,3135.460217,2829.380203,2683.380165,2671.740158,2783.212188,2582.62019,2693.340206,2737.320198,2567.600174,2642.180183,2644.61219,
Cer(d18:0/16:0),0.013619658,1.009485129,0.883431145,0.999011847,2634.520187,2786.260189,2694.880196,2472.500183,2527.460167,2623.124184,2695.520176,2597.240181,2528.700172,2805.12019,2584.400173,2642.196178,
Cer(d18:0/18:0(2OH)),-0.00118192,0.999181091,0.98982342,0.999011847,3114.480213,2892.920212,3268.320232,2750.5802,3171.080227,3039.476217,2729.120205,3296.240246,3329.600216,2805.420204,2990.240192,3030.124213,
Cer(d18:0/18:0),-0.08383481,0.943546282,0.366094415,0.999011847,2849.400188,2939.360195,2901.340191,2726.12019,3364.380241,2956.120201,2931.200203,2578.100178,2808.860203,2752.920208,2848.180195,2783.852197,
Cer(d18:0/20:0(2OH)),0.026438895,1.018494998,0.773456661,0.999011847,6037.500397,6489.060455,6834.440491,6700.260414,7474.400547,6707.132461,6220.500462,6117.060398,8600.460632,6516.420475,6675.140469,6825.916487,
Cer(d18:0/20:0),-0.101735428,0.931911315,0.270771175,0.999011847,3599.420246,3658.740269,4215.120293,4175.760315,4006.120285,3931.032281,3415.92025,3184.540222,4408.040298,3936.400276,3359.620232,3660.904256,
Cer(d18:0/22:0(2OH)),0.120267279,1.086936214,0.18952926,0.999011847,7116.960487,8754.080654,10120.06076,9231.360657,10195.50074,9083.592659,9161.900631,7790.420609,14524.26089,8784.920612,9133.360645,9878.972677,
Cer(d18:0/22:0),0.00981165,1.006824097,0.91494635,0.999011847,4770.280331,6988.120586,7615.260548,6976.800465,6339.040474,6537.900481,5769.42038,6587.400455,8290.280563,6350.180496,5911.760403,6581.808459,
Cer(d18:0/24:0),0.294121737,1.226138319,0.00138212,0.025299536,4885.660385,5303.660366,7122.160561,5714.76041,6069.140411,5819.076427,6076.440464,6277.900459,9002.060616,6380.680477,7889.02058,7125.220519,
Cer(d18:0/26:0),0.122068992,1.088294485,0.182707352,0.999011847,8067.700626,10195.90083,11793.66081,10741.46083,10855.04074,10330.75277,8646.560589,8482.960587,17654.72129,10851.42072,10613.2808,11249.7888,
Cer(d18:0/h24:0),0.132880079,1.096480442,0.149192217,0.909703443,4139.660301,4755.820354,5008.740376,4248.800285,5055.880379,4641.780339,4698.940292,4296.020287,7163.360573,4532.980301,4748.300327,5087.920356,
Cer(d18:0/h26:0),-0.075958457,0.948711633,0.41179481,0.999011847,3066.940201,3403.300251,3435.280239,3866.040272,3205.140232,3395.340239,2920.020218,3097.560211,3848.820274,3201.920219,3029.020214,3219.468227,
Cer(d18:1/12:0),-0.001522651,0.998945135,0.986941447,0.999011847,2460.940163,2362.300171,2392.640175,2423.380177,2534.860191,2434.824175,2492.420177,2395.740162,2423.020184,2352.340172,2473.840172,2427.472173,
Cer(d18:1/16:0),0.177843519,1.131191762,0.054112982,0.468708577,3941.220272,3733.400269,3453.600258,3627.000259,3983.560287,3747.756269,5032.360371,3245.540215,4441.140312,4445.520329,4006.720268,4234.256299,
Cer(d18:1/18:0),0.006632862,1.004608135,0.942952154,0.999011847,2792.900204,2899.640205,3087.56023,3042.720238,3075.300213,2979.624218,3018.740242,2823.0602,3161.62022,3133.500229,2810.400181,2989.464214,
Cer(d18:1/18:1(9Z)),0.019034973,1.013281464,0.837528502,0.999011847,2774.340187,2900.880207,2778.860184,2560.000175,2574.54018,2717.724187,2677.540184,2483.160179,2855.900196,2756.540192,2964.540226,2747.536195,
Cer(d18:1/2:0),0.05009095,1.035330191,0.590206836,0.999011847,2458.360165,2372.200165,2417.58017,2452.360157,2387.16016,2417.532163,2514.780186,2462.200169,2503.480183,2634.580177,2377.400177,2498.488178,
Cer(d18:1/20:0),0.009084579,1.006316818,0.922087562,0.999011847,2594.340183,2502.70018,2661.740192,2914.500198,2497.940163,2634.244183,2490.900188,2656.960186,2765.540195,2606.660179,2712.780193,2646.568188,
Cer(d18:1/22:0),0.076413733,1.054393757,0.40705341,0.999011847,3908.14027,4453.420326,5516.320366,4137.940285,4399.040279,4482.972305,4503.880337,4185.600254,6186.780434,5230.060406,3522.800251,4725.824336,
Cer(d18:1/24:0),0.179817458,1.132740553,0.050980484,0.444893646,3691.980259,4817.760345,4858.660336,4515.720345,4997.900345,4576.404326,4080.440285,4419.200333,7687.32053,4360.920265,5367.420387,5183.06036,
Cer(d18:1/24:1(15Z)),0.094609519,1.067776363,0.301900108,0.999011847,6919.14053,9939.020725,10815.98085,10140.16072,10077.78077,9578.416718,8472.580589,8829.600643,14900.20116,9968.980724,9002.440563,10234.76074,
Cer(d18:1/26:0),0.037901123,1.026619183,0.682576511,0.999011847,2742.920193,3268.620216,3096.660206,2802.620197,2950.740192,2972.312201,2876.760208,3128.480209,2865.080208,3269.500225,3082.120186,3044.388207,
Cer(d18:1/26:1(17Z)),0.219191886,1.164081353,0.016922972,0.203211048,5783.100376,7777.880547,8851.460583,7446.360538,8100.180565,7591.796522,6579.160439,7880.380566,14785.54112,7307.700504,7675.760532,8845.708632,
Cer(d18:2/14:0),0.015389453,1.010724253,0.868584982,0.999011847,2580.340183,2454.240177,2402.260166,2375.880165,2416.140167,2445.772172,2434.800175,2499.400185,2456.580177,2386.700157,2553.860184,2466.268176,
Cer(d18:2/16:0),0.049590797,1.034971325,0.593722111,0.999011847,2567.860188,2534.400181,2484.680183,2462.840179,2388.98016,2487.752178,2516.860161,2597.860157,2564.420185,2596.440197,2570.880157,2569.292171,
Cer(d18:2/18:1),0.05660516,1.040015594,0.542738163,0.999011847,2520.540173,2406.660175,2396.260162,2496.640179,2353.640182,2434.748174,2556.220181,2495.920177,2562.440178,2488.940186,2533.620174,2527.428179,
Cer(d18:2/20:0),0.037869775,1.026596875,0.683408359,0.999011847,2492.300171,2928.4002,2677.30019,2483.280186,2667.980175,2649.852184,2724.440189,2867.180222,2760.480209,2608.860195,2616.02018,2715.396199,
Cer(d18:2/20:1),-0.023319073,0.98396638,0.802045995,0.999011847,2527.720184,2450.420174,2599.840164,2371.24017,2421.560188,2474.156176,2576.120174,2384.640163,2396.620163,2347.500168,2441.820175,2429.340169,
Cer(d18:2/22:0),0.045084975,1.031743948,0.626512093,0.999011847,2913.740196,3084.76022,2904.620205,3113.960232,3148.720215,3033.160213,3105.840233,2842.580204,3700.720242,3128.080238,2858.500206,3127.144225,
Cer(d20:0/26:0(2OH)),0.116031943,1.083749962,0.210217611,0.999011847,2601.700176,2502.480175,3322.440235,3098.300201,3793.220287,3063.628215,2562.360184,3078.140217,4591.52029,3642.920238,2724.420181,3319.872222,
Cer(d20:0/26:0),-0.008248236,0.994299071,0.929220919,0.999011847,2626.380177,2563.400169,2975.540215,2688.52021,2599.340179,2690.63619,2464.560177,2652.280186,3193.640236,2585.200188,2464.380169,2672.012191,
Cer(t18:0/16:0(2OH)),-0.097348518,0.934749359,0.29426847,0.999011847,2972.020218,2677.48019,2942.660217,3014.620205,2694.180187,2860.192204,2718.420204,2607.020187,2869.280205,2559.380169,2593.280186,2669.47619,
Cer(t18:0/18:0(2OH)),0.027654784,1.019353737,0.764854234,0.999011847,3377.660259,3706.440258,3897.660278,2953.500202,3588.180286,3504.688257,3450.200222,3554.98024,4198.820309,3264.980225,3363.440239,3566.484247,
Cer(t18:0/20:0(2OH)),-0.08294446,0.944128765,0.366476689,0.999011847,5966.860416,7226.280533,6289.20047,7352.260548,8426.360626,7052.192519,5190.240356,6311.220409,9018.500618,6256.360455,6505.18047,6656.300462,
Cer(t18:0/22:0(2OH)),0.092201774,1.065995815,0.315077563,0.999011847,5966.960381,7587.660515,8664.620579,6595.240456,8230.200615,7408.936509,6527.780483,6323.880463,12671.34094,7382.400501,6607.040432,7902.488564,
Cer(t18:0/24:0(2OH)),0.020921601,1.01460741,0.81970678,0.999011847,6415.280418,7818.700569,7540.120564,6485.920429,8315.80069,7315.164534,5731.720379,6693.580452,11100.50088,6630.140472,6941.040497,7419.396536,
Cer(t18:0/26:0(2OH)),0.025552202,1.017869214,0.782749599,0.999011847,2721.720192,2856.720192,3385.520248,3131.360203,2922.520222,3003.568211,2944.540184,2882.080189,3440.700256,2892.380215,3106.40023,3053.220215,
Cer(t20:0/26:0(2OH)),0.1186309,1.085704054,0.201207555,0.999011847,2551.360168,2726.620201,2704.480183,2574.360191,2761.600193,2663.684187,2672.920181,2846.740196,3258.400227,2915.160213,2745.360191,2887.716202,
CerP(d18:0/16:0),-0.016167498,0.988856103,0.860275655,0.999011847,6522.260452,5682.08036,7769.940659,6308.60046,7684.2206,6793.420506,5602.600426,6057.600399,8275.200638,7633.300602,5974.660439,6708.672501,
CerP(d18:1/12:0),0.014637534,1.01019761,0.874909215,0.999011847,2514.500187,2542.82019,2600.060184,2383.680168,2406.060165,2489.424179,2657.920193,2528.960186,2557.020195,2341.460167,2464.74017,2510.020182,
CerP(d18:1/14:0),-0.021064713,0.98550513,0.820605539,0.999011847,2634.260181,2994.340214,2595.640175,2558.940174,2478.100174,2652.256184,2703.80019,2497.700188,2622.140175,2696.040199,2526.120163,2609.160183,
CerP(d18:1/16:0),-0.055797818,0.96206227,0.543184017,0.999011847,6119.500427,8579.620567,9562.840561,7056.160515,7714.320583,7806.488531,6451.920456,6342.840446,10794.16082,7784.440491,6181.720459,7511.016534,
CerP(d18:1/18:0),0.108544746,1.078140162,0.236376695,0.999011847,5820.940445,9406.300602,9575.660713,9708.560692,10832.24078,9068.740646,8423.120544,8233.040524,14357.42113,8767.020622,9156.540646,9787.428693,
CerP(d18:1/2:0),0.028648734,1.020056267,0.758120234,0.999011847,2602.260185,2405.520168,2394.940182,2283.760155,2370.160183,2411.328175,2512.280151,2332.900154,2434.460178,2416.620167,2572.500183,2453.752167,
CerP(d18:1/20:0),0.08041769,1.057324113,0.38511603,0.999011847,2616.7202,2861.220203,3585.180264,3377.640244,3140.52021,3116.256224,3234.500225,2961.900219,4047.280285,3100.500198,3124.000217,3293.636229,
CerP(d18:1/22:0),-0.006379479,0.995587845,0.944559439,0.999011847,5920.460392,8655.660568,8628.260574,7897.940601,9422.380676,8104.940562,7636.560505,7524.000504,10537.66078,7621.020512,7033.5005,8070.54856,
CerP(d18:1/24:0),0.060535955,1.042853104,0.510567612,0.999011847,3956.760284,5890.660404,6216.540421,5655.060432,5123.420364,5368.488381,4706.360275,4845.040314,8184.420521,5331.540401,4942.940323,5602.060367,
CerP(d18:1/24:1(15Z)),0.049596922,1.034975719,0.591263996,0.999011847,2782.820187,4216.040287,3954.54031,4129.880333,3760.56028,3768.768279,3622.560242,3751.360287,5372.260323,3225.60025,3543.14024,3902.984268,
CerP(d18:1/26:0),0.144871439,1.105632124,0.114916858,0.767062249,5276.880329,6267.160439,6640.100487,6954.540428,5662.240448,6160.184426,4871.500355,5216.700378,10039.52071,7202.360481,6728.180435,6811.652472,
CerP(d18:1/26:1(17Z)),0.073256103,1.052088526,0.429138986,0.999011847,2700.820198,2922.2202,3293.960274,2983.820221,3086.040211,2997.372221,3624.260254,3029.500214,3531.660236,2793.480202,2778.460186,3151.472218,
CerP(d18:1/8:0),0.017650863,1.012309795,0.849451558,0.999011847,2523.660164,2667.080173,2454.540165,2410.220161,2325.400169,2476.180167,2524.660172,2719.800201,2513.660187,2406.860161,2344.620159,2501.920176,
"Cholesteryl 11-hydroperoxy-eicosatetraenoate, 22:2 Cholesteryl ester, 20:1 Stigmasteryl ester, 20:2 Sitosteryl ester",0.105571786,1.075920728,0.253024997,0.999011847,3841.340256,3455.36026,3746.820263,3926.38026,3617.460247,3717.472257,4264.100327,3502.620243,3842.760296,4299.720287,4052.360275,3992.312286,
Cholesteryl nitrolinoleate,0.246935518,1.186683757,0.007081909,0.105246983,7969.940548,8598.700607,10060.16073,7981.90052,10318.46068,8985.832616,8804.80069,10424.8007,14236.22104,9547.36068,10245.54078,10651.74478,
cis-5-Tetradecenoylcarnitine,0.409382378,1.328117122,8.32E-06,2.66E-04,7481.200562,6900.900463,8043.660591,7557.660553,7493.360474,7495.356528,10919.00083,9469.68066,9562.260658,9733.280689,9994.120697,9935.668707,
"Docosa-4,7,10,13,16-pentaenoyl carnitine, Clupanodonyl carnitine",0.233355603,1.175566052,0.011210581,0.148508636,6029.300411,4871.120342,5153.90036,5673.860397,4817.680344,5309.172371,6048.120457,5700.740376,6300.98045,6986.760517,6106.580421,6228.636444,
"ecdysone palmitate, 22:3 Cholesteryl ester, 20:2 Stigmasteryl ester, 20:3 Sitosteryl ester",0.089520222,1.064016278,0.329117144,0.999011847,6936.300507,10271.32082,8029.300476,8207.980629,6714.700439,8031.920574,7574.260544,8284.160515,12075.04082,7996.300575,6821.020496,8550.15659,
Hexacosanoyl carnitine,0.507555281,1.421639114,3.40E-08,1.55E-06,6429.080482,7269.66053,6705.200439,7664.78054,6969.300495,7007.604498,10341.20071,10591.26069,9357.720703,9623.220688,9824.460709,9947.572701,
"lanosteryl oleate, 20:2 Campesteryl ester",0.208944855,1.155842525,0.02287105,0.240066055,6396.260433,7095.30048,6307.280468,7447.040539,7711.600544,6991.496493,6908.360485,6772.480488,10090.70075,8510.120594,8096.720596,8075.676583,
"lanosteryl palmitoleate, 18:2 Campesteryl ester",-3.98E-04,0.999724121,0.996520049,0.999011847,38649.4227,53351.6439,52045.86376,48678.12334,55742.32422,49693.47559,44449.72336,41464.76279,67537.60478,48148.0033,46802.88353,49680.59555,
"Linoelaidyl carnitine, O-linoleoylcarnitine, 9,12-Hexadecadienylcarnitine",0.179620312,1.132585772,0.050584871,0.444022756,6499.660446,6119.600414,6206.280449,6476.440464,6432.940487,6346.984452,7445.120537,7141.74044,7565.000542,7043.200497,6695.560432,7178.12449,
Lyso_C17 sphingosine-1-phosphocholine,0.028546834,1.019984221,0.764674398,0.999011847,1148.620083,1079.680084,938.5800629,1101.840076,1000.06007,1053.756075,1119.080082,1103.840073,1077.560074,1042.280075,1022.060078,1072.964076,PC_and_SM
Lyso_PC(10:0),0.062484638,1.044262663,0.509376741,0.999011847,1530.400105,1167.080074,1197.020084,1259.000084,1061.360069,1242.972083,1059.160069,1343.980106,1457.26009,1389.940117,1224.480087,1294.964094,PC_and_SM
Lyso_PC(11:0),0.074511683,1.053004559,0.433088271,0.999011847,1309.680088,985.3400688,1137.480076,1141.720078,1046.740074,1124.192077,1220.240082,1326.540096,1249.600098,1064.540081,1046.940075,1181.572086,PC_and_SM
Lyso_PC(12:0),0.001743518,1.001209245,0.985209326,0.999011847,1761.68013,1240.960075,1537.620094,1339.480087,1926.960129,1561.340103,1663.64011,1407.560097,1833.280106,1294.180088,1601.900116,1560.112103,PC_and_SM
Lyso_PC(13:0),-0.00402358,0.997214952,0.96631655,0.999011847,1058.120071,1087.880081,1113.660072,1065.660076,1113.16008,1087.696076,1047.560074,1242.240089,960.3200722,1078.940079,1080.84008,1081.980079,PC_and_SM
Lyso_PC(14:0),-0.47029805,0.721815461,3.77E-07,1.49E-05,4933.120266,4346.200325,4902.96035,3969.440319,4150.000301,4460.344312,3253.280178,3157.280224,3719.280289,2948.76022,2988.380241,3213.39623,PC_and_SM
Lyso_PC(14:1),-0.09254095,0.937869469,0.331959707,0.999011847,1054.600086,1036.040081,1235.400078,916.7800636,1233.08009,1095.18008,1013.340073,992.2400742,1048.960072,1084.940083,984.5200577,1024.800072,PC_and_SM
Lyso_PC(15:0),0.013884206,1.009670256,0.881306805,0.999011847,2611.480221,2147.18013,2831.940189,2248.340183,2568.700176,2481.52818,2593.10017,2329.500149,2264.540169,2833.860233,2472.220181,2498.64418,PC_and_SM
Lyso_PC(15:1),-0.00937334,0.993523956,0.921577824,0.999011847,1050.560066,1106.840076,1171.180084,1128.280079,1084.760078,1108.324077,1026.300068,1276.760082,1157.800091,963.3800697,1071.74007,1099.196076,PC_and_SM
Lyso_PC(16:0),-0.413245683,0.750932073,6.19E-06,2.02E-04,56626.66512,55379.54356,55792.3838,50050.9431,57340.18379,55037.94387,42054.80248,36961.3026,44637.18228,39688.28271,42886.44299,41245.60261,PC_and_SM
Lyso_PC(16:1),-0.873172413,0.545945024,2.66E-21,7.97E-19,21682.08163,21384.30116,22217.30157,20935.60162,21757.22167,21595.30153,13337.24088,10777.52077,12060.0608,11701.8007,10986.68063,11772.66076,PC_and_SM
Lyso_PC(17:0),0.082669578,1.058975768,0.381678088,0.999011847,1538.080097,1301.080105,1350.220104,1166.080086,1201.380085,1311.368095,1398.400093,1283.080097,1585.880104,1355.640091,1306.240101,1385.848097,PC_and_SM
Lyso_PC(17:1),-0.220235671,0.858425197,0.01988434,0.221331953,1412.280113,1436.720108,1480.920097,1202.82008,1658.220123,1438.192104,1136.860081,1133.120071,1245.540077,1490.620113,1152.460087,1231.720086,PC_and_SM
